,batch_num,domain,argtype,is_osherson,is_single_premise,argument
12,3,Birds,Specific,0.0,True,"[['Roosters'], 'Eagles']"
13,3,Birds,Specific,0.0,True,"[['Blackbirds'], 'Turkeys']"
14,3,Birds,Specific,0.0,True,"[['Robins'], 'Sparrows']"
15,3,Birds,Specific,0.0,True,"[['Doves'], 'Eagles']"
16,3,Birds,Specific,0.0,True,"[['Magpies'], 'Woodpeckers']"
17,3,Birds,Specific,0.0,True,"[['Storks'], 'Falcons']"
18,3,Birds,Specific,0.0,True,"[['Storks'], 'Vultures']"
19,3,Birds,Specific,0.0,True,"[['Turkeys'], 'Woodpeckers']"
20,3,Birds,Specific,0.0,True,"[['Magpies'], 'Herons']"
21,3,Birds,Specific,0.0,True,"[['Canaries'], 'Swallows']"
22,3,Birds,Specific,0.0,True,"[['Sparrows'], 'Vultures']"
23,3,Birds,Specific,0.0,True,"[['Magpies'], 'Swallows']"
140,3,Mammals,General,0.0,False,"[['Hedgehogs', 'Hamsters'], 'Mammals']"
141,3,Mammals,General,0.0,False,"[['Camels', 'Giraffes'], 'Mammals']"
142,3,Mammals,General,0.0,False,"[['Beavers', 'Sheep'], 'Mammals']"
143,3,Mammals,General,0.0,False,"[['Tigers', 'Lions'], 'Mammals']"
144,3,Mammals,General,0.0,False,"[['Hamsters', 'Cats'], 'Mammals']"
145,3,Mammals,General,0.0,False,"[['Cows', 'Lions'], 'Mammals']"
146,3,Mammals,General,0.0,False,"[['Foxes', 'Camels'], 'Mammals']"
147,3,Mammals,General,0.0,False,"[['Rabbits', 'Donkeys'], 'Mammals']"
148,3,Mammals,General,0.0,False,"[['Squirrels', 'Zebras'], 'Mammals']"
149,3,Mammals,General,0.0,False,"[['Donkeys', 'Cats'], 'Mammals']"
0,3,Mammals,General,0.0,True,"[['Beavers'], 'Mammals']"
1,3,Mammals,General,0.0,True,"[['Dogs'], 'Mammals']"
2,3,Mammals,General,0.0,True,"[['Hippos'], 'Mammals']"
3,3,Mammals,General,0.0,True,"[['Lions'], 'Mammals']"
4,3,Mammals,General,0.0,True,"[['Giraffes'], 'Mammals']"
5,3,Mammals,General,0.0,True,"[['Camels'], 'Mammals']"
6,3,Mammals,General,0.0,True,"[['Horses'], 'Mammals']"
7,3,Mammals,General,0.0,True,"[['Elephants'], 'Mammals']"
8,3,Mammals,General,0.0,True,"[['Donkeys'], 'Mammals']"
9,3,Mammals,General,0.0,True,"[['Foxes'], 'Mammals']"
10,3,Mammals,General,0.0,True,"[['Cats'], 'Mammals']"
11,3,Mammals,General,0.0,True,"[['Tigers'], 'Mammals']"
12,3,Mammals,General,0.0,True,"[['Deer'], 'Mammals']"
13,3,Mammals,General,0.0,True,"[['Llamas'], 'Mammals']"
14,3,Mammals,General,0.0,True,"[['Cows'], 'Mammals']"
15,3,Mammals,General,0.0,True,"[['Wolves'], 'Mammals']"
16,3,Mammals,General,0.0,True,"[['Rabbits'], 'Mammals']"
17,3,Mammals,General,0.0,True,"[['Zebras'], 'Mammals']"
18,3,Mammals,General,0.0,True,"[['Squirrels'], 'Mammals']"
19,3,Mammals,General,0.0,True,"[['Hamsters'], 'Mammals']"
20,3,Mammals,General,0.0,True,"[['Rhinos'], 'Mammals']"
21,3,Mammals,General,0.0,True,"[['Hedgehogs'], 'Mammals']"
22,3,Mammals,General,0.0,True,"[['Mice'], 'Mammals']"
23,3,Mammals,General,0.0,True,"[['Sheep'], 'Mammals']"
440,3,Mammals,Specific,0.0,False,"[['Squirrels', 'Hamsters'], 'Rhinos']"
441,3,Mammals,Specific,0.0,False,"[['Lions', 'Hippos'], 'Mice']"
442,3,Mammals,Specific,0.0,False,"[['Hedgehogs', 'Giraffes'], 'Dogs']"
443,3,Mammals,Specific,0.0,False,"[['Hedgehogs', 'Elephants'], 'Donkeys']"
444,3,Mammals,Specific,0.0,False,"[['Donkeys', 'Mice'], 'Sheep']"
445,3,Mammals,Specific,0.0,False,"[['Donkeys', 'Dogs'], 'Lions']"
446,3,Mammals,Specific,0.0,False,"[['Hamsters', 'Tigers'], 'Wolves']"
447,3,Mammals,Specific,0.0,False,"[['Foxes', 'Wolves'], 'Dogs']"
448,3,Mammals,Specific,0.0,False,"[['Tigers', 'Squirrels'], 'Cats']"
449,3,Mammals,Specific,0.0,False,"[['Zebras', 'Deer'], 'Horses']"
0,3,Mammals,Specific,0.0,True,"[['Foxes'], 'Dogs']"
1,3,Mammals,Specific,0.0,True,"[['Dogs'], 'Mice']"
2,3,Mammals,Specific,0.0,True,"[['Tigers'], 'Wolves']"
3,3,Mammals,Specific,0.0,True,"[['Hamsters'], 'Wolves']"
4,3,Mammals,Specific,0.0,True,"[['Lions'], 'Mice']"
5,3,Mammals,Specific,0.0,True,"[['Dogs'], 'Lions']"
6,3,Mammals,Specific,0.0,True,"[['Mice'], 'Sheep']"
7,3,Mammals,Specific,0.0,True,"[['Lions'], 'Deer']"
8,3,Mammals,Specific,0.0,True,"[['Elephants'], 'Donkeys']"
9,3,Mammals,Specific,0.0,True,"[['Hedgehogs'], 'Dogs']"
10,3,Mammals,Specific,0.0,True,"[['Tigers'], 'Cats']"
11,3,Mammals,Specific,0.0,True,"[['Squirrels'], 'Cats']"
12,3,Mammals,Specific,0.0,True,"[['Zebras'], 'Horses']"
13,3,Mammals,Specific,0.0,True,"[['Squirrels'], 'Rhinos']"
14,3,Mammals,Specific,0.0,True,"[['Giraffes'], 'Dogs']"
15,3,Mammals,Specific,0.0,True,"[['Donkeys'], 'Horses']"
16,3,Mammals,Specific,0.0,True,"[['Elephants'], 'Sheep']"
17,3,Mammals,Specific,0.0,True,"[['Hippos'], 'Mice']"
18,3,Mammals,Specific,0.0,True,"[['Wolves'], 'Dogs']"
19,3,Mammals,Specific,0.0,True,"[['Donkeys'], 'Sheep']"
20,3,Mammals,Specific,0.0,True,"[['Hamsters'], 'Rhinos']"
21,3,Mammals,Specific,0.0,True,"[['Hedgehogs'], 'Donkeys']"
22,3,Mammals,Specific,0.0,True,"[['Deer'], 'Horses']"
23,3,Mammals,Specific,0.0,True,"[['Donkeys'], 'Lions']"
540,3,Mammals,Specific,1.0,False,"[['Chimps', 'Gorillas'], 'Horses']"
541,3,Mammals,Specific,1.0,False,"[['Squirrels', 'Dolphins'], 'Horses']"
542,3,Mammals,Specific,1.0,False,"[['Chimps', 'Dolphins'], 'Horses']"
543,3,Mammals,Specific,1.0,False,"[['Chimps', 'Seals'], 'Horses']"
544,3,Mammals,Specific,1.0,False,"[['Dolphins', 'Elephants'], 'Horses']"
545,3,Mammals,Specific,1.0,False,"[['Elephants', 'Rhinos'], 'Horses']"
546,3,Mammals,Specific,1.0,False,"[['Squirrels', 'Rhinos'], 'Horses']"
547,3,Mammals,Specific,1.0,False,"[['Chimps', 'Rhinos'], 'Horses']"
548,3,Mammals,Specific,1.0,False,"[['Cows', 'Seals'], 'Horses']"
549,3,Mammals,Specific,1.0,False,"[['Cows', 'Rhinos'], 'Horses']"
0,3,Mammals,Specific,1.0,True,"[['Seals'], 'Horses']"
1,3,Mammals,Specific,1.0,True,"[['Rhinos'], 'Horses']"
2,3,Mammals,Specific,1.0,True,"[['Gorillas'], 'Horses']"
3,3,Mammals,Specific,1.0,True,"[['Chimps'], 'Horses']"
4,3,Mammals,Specific,1.0,True,"[['Mice'], 'Horses']"
5,3,Mammals,Specific,1.0,True,"[['Dolphins'], 'Horses']"
6,3,Mammals,Specific,1.0,True,"[['Squirrels'], 'Horses']"
7,3,Mammals,Specific,1.0,True,"[['Cows'], 'Horses']"
8,3,Mammals,Specific,1.0,True,"[['Elephants'], 'Horses']"
240,3,Vehicles,General,0.0,False,"[['Submarines', 'Hovercraft'], 'Vehicles']"
241,3,Vehicles,General,0.0,False,"[['Hovercraft', 'Zeppelins'], 'Vehicles']"
242,3,Vehicles,General,0.0,False,"[['Boats', 'Rockets'], 'Vehicles']"
243,3,Vehicles,General,0.0,False,"[['Submarines', 'Airplanes'], 'Vehicles']"
244,3,Vehicles,General,0.0,False,"[['Mopeds', 'Tractors'], 'Vehicles']"
245,3,Vehicles,General,0.0,False,"[['Mopeds', 'Caravans'], 'Vehicles']"
246,3,Vehicles,General,0.0,False,"[['Submarines', 'Carriages'], 'Vehicles']"
247,3,Vehicles,General,0.0,False,"[['Trucks', 'Skateboards'], 'Vehicles']"
248,3,Vehicles,General,0.0,False,"[['Cars', 'Trucks'], 'Vehicles']"
249,3,Vehicles,General,0.0,False,"[['Airplanes', 'Cars'], 'Vehicles']"
0,3,Vehicles,General,0.0,True,"[['Helicopters'], 'Vehicles']"
1,3,Vehicles,General,0.0,True,"[['Trains'], 'Vehicles']"
2,3,Vehicles,General,0.0,True,"[['Motorbikes'], 'Vehicles']"
3,3,Vehicles,General,0.0,True,"[['Rockets'], 'Vehicles']"
4,3,Vehicles,General,0.0,True,"[['Mopeds'], 'Vehicles']"
5,3,Vehicles,General,0.0,True,"[['Jeeps'], 'Vehicles']"
6,3,Vehicles,General,0.0,True,"[['Skateboards'], 'Vehicles']"
7,3,Vehicles,General,0.0,True,"[['Carriages'], 'Vehicles']"
8,3,Vehicles,General,0.0,True,"[['Sleds'], 'Vehicles']"
9,3,Vehicles,General,0.0,True,"[['Zeppelins'], 'Vehicles']"
10,3,Vehicles,General,0.0,True,"[['Cars'], 'Vehicles']"
11,3,Vehicles,General,0.0,True,"[['Buses'], 'Vehicles']"
12,3,Vehicles,General,0.0,True,"[['Caravans'], 'Vehicles']"
13,3,Vehicles,General,0.0,True,"[['Trams'], 'Vehicles']"
14,3,Vehicles,General,0.0,True,"[['Tractors'], 'Vehicles']"
15,3,Vehicles,General,0.0,True,"[['Vans'], 'Vehicles']"
16,3,Vehicles,General,0.0,True,"[['Carts'], 'Vehicles']"
17,3,Vehicles,General,0.0,True,"[['Trucks'], 'Vehicles']"
18,3,Vehicles,General,0.0,True,"[['Boats'], 'Vehicles']"
19,3,Vehicles,General,0.0,True,"[['Submarines'], 'Vehicles']"
20,3,Vehicles,General,0.0,True,"[['Airplanes'], 'Vehicles']"
21,3,Vehicles,General,0.0,True,"[['Hovercraft'], 'Vehicles']"
22,3,Vehicles,General,0.0,True,"[['Bicycles'], 'Vehicles']"
23,3,Vehicles,General,0.0,True,"[['Taxis'], 'Vehicles']"
580,3,Vehicles,Specific,0.0,False,"[['Rockets', 'Submarines'], 'Sleds']"
581,3,Vehicles,Specific,0.0,False,"[['Sleds', 'Submarines'], 'Tractors']"
582,3,Vehicles,Specific,0.0,False,"[['Submarines', 'Caravans'], 'Trams']"
583,3,Vehicles,Specific,0.0,False,"[['Taxis', 'Hovercraft'], 'Helicopters']"
584,3,Vehicles,Specific,0.0,False,"[['Trams', 'Bicycles'], 'Carriages']"
585,3,Vehicles,Specific,0.0,False,"[['Cars', 'Airplanes'], 'Tractors']"
586,3,Vehicles,Specific,0.0,False,"[['Buses', 'Rockets'], 'Trucks']"
587,3,Vehicles,Specific,0.0,False,"[['Helicopters', 'Cars'], 'Vans']"
588,3,Vehicles,Specific,0.0,False,"[['Boats', 'Trucks'], 'Vans']"
589,3,Vehicles,Specific,0.0,False,"[['Cars', 'Submarines'], 'Jeeps']"
0,3,Vehicles,Specific,0.0,True,"[['Submarines'], 'Sleds']"
1,3,Vehicles,Specific,0.0,True,"[['Hovercraft'], 'Helicopters']"
2,3,Vehicles,Specific,0.0,True,"[['Submarines'], 'Jeeps']"
3,3,Vehicles,Specific,0.0,True,"[['Sleds'], 'Tractors']"
4,3,Vehicles,Specific,0.0,True,"[['Cars'], 'Tractors']"
5,3,Vehicles,Specific,0.0,True,"[['Rockets'], 'Sleds']"
6,3,Vehicles,Specific,0.0,True,"[['Helicopters'], 'Vans']"
7,3,Vehicles,Specific,0.0,True,"[['Buses'], 'Trucks']"
8,3,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Carriages']"
9,3,Vehicles,Specific,0.0,True,"[['Trucks'], 'Vans']"
10,3,Vehicles,Specific,0.0,True,"[['Rockets'], 'Trucks']"
11,3,Vehicles,Specific,0.0,True,"[['Airplanes'], 'Tractors']"
12,3,Vehicles,Specific,0.0,True,"[['Motorbikes'], 'Carts']"
13,3,Vehicles,Specific,0.0,True,"[['Bicycles'], 'Carriages']"
14,3,Vehicles,Specific,0.0,True,"[['Submarines'], 'Tractors']"
15,3,Vehicles,Specific,0.0,True,"[['Submarines'], 'Trams']"
16,3,Vehicles,Specific,0.0,True,"[['Cars'], 'Jeeps']"
17,3,Vehicles,Specific,0.0,True,"[['Airplanes'], 'Helicopters']"
18,3,Vehicles,Specific,0.0,True,"[['Trams'], 'Carriages']"
19,3,Vehicles,Specific,0.0,True,"[['Caravans'], 'Trains']"
20,3,Vehicles,Specific,0.0,True,"[['Boats'], 'Vans']"
21,3,Vehicles,Specific,0.0,True,"[['Taxis'], 'Helicopters']"
22,3,Vehicles,Specific,0.0,True,"[['Cars'], 'Vans']"
23,3,Vehicles,Specific,0.0,True,"[['Caravans'], 'Trams']"
40,4,Birds,General,0.0,False,"[['Ostriches', 'Storks'], 'Birds']"
41,4,Birds,General,0.0,False,"[['Chickens', 'Roosters'], 'Birds']"
42,4,Birds,General,0.0,False,"[['Ostriches', 'Ducks'], 'Birds']"
43,4,Birds,General,0.0,False,"[['Parrots', 'Falcons'], 'Birds']"
44,4,Birds,General,0.0,False,"[['Parrots', 'Crows'], 'Birds']"
45,4,Birds,General,0.0,False,"[['Blackbirds', 'Seagulls'], 'Birds']"
46,4,Birds,General,0.0,False,"[['Chickens', 'Robins'], 'Birds']"
47,4,Birds,General,0.0,False,"[['Turkeys', 'Robins'], 'Birds']"
48,4,Birds,General,0.0,False,"[['Vultures', 'Chickens'], 'Birds']"
49,4,Birds,General,0.0,False,"[['Turkeys', 'Swallows'], 'Birds']"
0,4,Birds,General,0.0,True,"[['Ostriches'], 'Birds']"
1,4,Birds,General,0.0,True,"[['Herons'], 'Birds']"
2,4,Birds,General,0.0,True,"[['Swallows'], 'Birds']"
3,4,Birds,General,0.0,True,"[['Magpies'], 'Birds']"
4,4,Birds,General,0.0,True,"[['Seagulls'], 'Birds']"
5,4,Birds,General,0.0,True,"[['Storks'], 'Birds']"
6,4,Birds,General,0.0,True,"[['Parrots'], 'Birds']"
7,4,Birds,General,0.0,True,"[['Canaries'], 'Birds']"
8,4,Birds,General,0.0,True,"[['Doves'], 'Birds']"
9,4,Birds,General,0.0,True,"[['Sparrows'], 'Birds']"
10,4,Birds,General,0.0,True,"[['Roosters'], 'Birds']"
11,4,Birds,General,0.0,True,"[['Eagles'], 'Birds']"
12,4,Birds,General,0.0,True,"[['Chickens'], 'Birds']"
13,4,Birds,General,0.0,True,"[['Pelicans'], 'Birds']"
14,4,Birds,General,0.0,True,"[['Woodpeckers'], 'Birds']"
15,4,Birds,General,0.0,True,"[['Crows'], 'Birds']"
16,4,Birds,General,0.0,True,"[['Ducks'], 'Birds']"
17,4,Birds,General,0.0,True,"[['Swans'], 'Birds']"
18,4,Birds,General,0.0,True,"[['Peacocks'], 'Birds']"
19,4,Birds,General,0.0,True,"[['Robins'], 'Birds']"
20,4,Birds,General,0.0,True,"[['Blackbirds'], 'Birds']"
21,4,Birds,General,0.0,True,"[['Falcons'], 'Birds']"
22,4,Birds,General,0.0,True,"[['Turkeys'], 'Birds']"
23,4,Birds,General,0.0,True,"[['Vultures'], 'Birds']"
350,4,Birds,Specific,0.0,False,"[['Swans', 'Ostriches'], 'Robins']"
351,4,Birds,Specific,0.0,False,"[['Blackbirds', 'Doves'], 'Pelicans']"
352,4,Birds,Specific,0.0,False,"[['Vultures', 'Crows'], 'Canaries']"
353,4,Birds,Specific,0.0,False,"[['Doves', 'Roosters'], 'Canaries']"
354,4,Birds,Specific,0.0,False,"[['Swans', 'Swallows'], 'Crows']"
355,4,Birds,Specific,0.0,False,"[['Ducks', 'Peacocks'], 'Chickens']"
356,4,Birds,Specific,0.0,False,"[['Canaries', 'Swallows'], 'Robins']"
357,4,Birds,Specific,0.0,False,"[['Swans', 'Eagles'], 'Ducks']"
358,4,Birds,Specific,0.0,False,"[['Blackbirds', 'Swans'], 'Ducks']"
359,4,Birds,Specific,0.0,False,"[['Magpies', 'Chickens'], 'Turkeys']"
0,4,Birds,Specific,0.0,True,"[['Eagles'], 'Robins']"
1,4,Birds,Specific,0.0,True,"[['Peacocks'], 'Crows']"
2,4,Birds,Specific,0.0,True,"[['Roosters'], 'Canaries']"
3,4,Birds,Specific,0.0,True,"[['Doves'], 'Pelicans']"
4,4,Birds,Specific,0.0,True,"[['Doves'], 'Canaries']"
5,4,Birds,Specific,0.0,True,"[['Swans'], 'Ducks']"
6,4,Birds,Specific,0.0,True,"[['Swans'], 'Robins']"
7,4,Birds,Specific,0.0,True,"[['Eagles'], 'Ducks']"
8,4,Birds,Specific,0.0,True,"[['Ostriches'], 'Robins']"
9,4,Birds,Specific,0.0,True,"[['Blackbirds'], 'Pelicans']"
10,4,Birds,Specific,0.0,True,"[['Crows'], 'Canaries']"
11,4,Birds,Specific,0.0,True,"[['Ducks'], 'Chickens']"
12,4,Birds,Specific,0.0,True,"[['Ducks'], 'Herons']"
13,4,Birds,Specific,0.0,True,"[['Chickens'], 'Turkeys']"
14,4,Birds,Specific,0.0,True,"[['Swallows'], 'Robins']"
15,4,Birds,Specific,0.0,True,"[['Swans'], 'Crows']"
16,4,Birds,Specific,0.0,True,"[['Vultures'], 'Canaries']"
17,4,Birds,Specific,0.0,True,"[['Swallows'], 'Crows']"
18,4,Birds,Specific,0.0,True,"[['Storks'], 'Falcons']"
19,4,Birds,Specific,0.0,True,"[['Seagulls'], 'Herons']"
20,4,Birds,Specific,0.0,True,"[['Peacocks'], 'Chickens']"
21,4,Birds,Specific,0.0,True,"[['Magpies'], 'Turkeys']"
22,4,Birds,Specific,0.0,True,"[['Canaries'], 'Robins']"
23,4,Birds,Specific,0.0,True,"[['Blackbirds'], 'Ducks']"
150,4,Mammals,General,0.0,False,"[['Squirrels', 'Beavers'], 'Mammals']"
151,4,Mammals,General,0.0,False,"[['Giraffes', 'Elephants'], 'Mammals']"
152,4,Mammals,General,0.0,False,"[['Giraffes', 'Rhinos'], 'Mammals']"
153,4,Mammals,General,0.0,False,"[['Wolves', 'Sheep'], 'Mammals']"
154,4,Mammals,General,0.0,False,"[['Sheep', 'Llamas'], 'Mammals']"
155,4,Mammals,General,0.0,False,"[['Deer', 'Wolves'], 'Mammals']"
156,4,Mammals,General,0.0,False,"[['Dogs', 'Hamsters'], 'Mammals']"
157,4,Mammals,General,0.0,False,"[['Dogs', 'Donkeys'], 'Mammals']"
158,4,Mammals,General,0.0,False,"[['Tigers', 'Horses'], 'Mammals']"
159,4,Mammals,General,0.0,False,"[['Cats', 'Llamas'], 'Mammals']"
0,4,Mammals,General,0.0,True,"[['Mice'], 'Mammals']"
1,4,Mammals,General,0.0,True,"[['Tigers'], 'Mammals']"
2,4,Mammals,General,0.0,True,"[['Giraffes'], 'Mammals']"
3,4,Mammals,General,0.0,True,"[['Rhinos'], 'Mammals']"
4,4,Mammals,General,0.0,True,"[['Camels'], 'Mammals']"
5,4,Mammals,General,0.0,True,"[['Squirrels'], 'Mammals']"
6,4,Mammals,General,0.0,True,"[['Hippos'], 'Mammals']"
7,4,Mammals,General,0.0,True,"[['Deer'], 'Mammals']"
8,4,Mammals,General,0.0,True,"[['Llamas'], 'Mammals']"
9,4,Mammals,General,0.0,True,"[['Elephants'], 'Mammals']"
10,4,Mammals,General,0.0,True,"[['Sheep'], 'Mammals']"
11,4,Mammals,General,0.0,True,"[['Horses'], 'Mammals']"
12,4,Mammals,General,0.0,True,"[['Donkeys'], 'Mammals']"
13,4,Mammals,General,0.0,True,"[['Cows'], 'Mammals']"
14,4,Mammals,General,0.0,True,"[['Dogs'], 'Mammals']"
15,4,Mammals,General,0.0,True,"[['Hedgehogs'], 'Mammals']"
16,4,Mammals,General,0.0,True,"[['Hamsters'], 'Mammals']"
17,4,Mammals,General,0.0,True,"[['Rabbits'], 'Mammals']"
18,4,Mammals,General,0.0,True,"[['Zebras'], 'Mammals']"
19,4,Mammals,General,0.0,True,"[['Cats'], 'Mammals']"
20,4,Mammals,General,0.0,True,"[['Wolves'], 'Mammals']"
21,4,Mammals,General,0.0,True,"[['Beavers'], 'Mammals']"
22,4,Mammals,General,0.0,True,"[['Foxes'], 'Mammals']"
23,4,Mammals,General,0.0,True,"[['Lions'], 'Mammals']"
450,4,Mammals,Specific,0.0,False,"[['Rhinos', 'Elephants'], 'Squirrels']"
451,4,Mammals,Specific,0.0,False,"[['Foxes', 'Hedgehogs'], 'Elephants']"
452,4,Mammals,Specific,0.0,False,"[['Wolves', 'Horses'], 'Hamsters']"
453,4,Mammals,Specific,0.0,False,"[['Tigers', 'Cats'], 'Sheep']"
454,4,Mammals,Specific,0.0,False,"[['Hedgehogs', 'Hippos'], 'Horses']"
455,4,Mammals,Specific,0.0,False,"[['Hippos', 'Hedgehogs'], 'Zebras']"
456,4,Mammals,Specific,0.0,False,"[['Dogs', 'Zebras'], 'Cats']"
457,4,Mammals,Specific,0.0,False,"[['Llamas', 'Squirrels'], 'Camels']"
458,4,Mammals,Specific,0.0,False,"[['Squirrels', 'Lions'], 'Tigers']"
459,4,Mammals,Specific,0.0,False,"[['Horses', 'Foxes'], 'Donkeys']"
0,4,Mammals,Specific,0.0,True,"[['Hedgehogs'], 'Elephants']"
1,4,Mammals,Specific,0.0,True,"[['Wolves'], 'Hamsters']"
2,4,Mammals,Specific,0.0,True,"[['Hedgehogs'], 'Zebras']"
3,4,Mammals,Specific,0.0,True,"[['Foxes'], 'Donkeys']"
4,4,Mammals,Specific,0.0,True,"[['Squirrels'], 'Tigers']"
5,4,Mammals,Specific,0.0,True,"[['Horses'], 'Hamsters']"
6,4,Mammals,Specific,0.0,True,"[['Rhinos'], 'Squirrels']"
7,4,Mammals,Specific,0.0,True,"[['Cats'], 'Sheep']"
8,4,Mammals,Specific,0.0,True,"[['Lions'], 'Tigers']"
9,4,Mammals,Specific,0.0,True,"[['Camels'], 'Cats']"
10,4,Mammals,Specific,0.0,True,"[['Hedgehogs'], 'Horses']"
11,4,Mammals,Specific,0.0,True,"[['Foxes'], 'Elephants']"
12,4,Mammals,Specific,0.0,True,"[['Tigers'], 'Hippos']"
13,4,Mammals,Specific,0.0,True,"[['Dogs'], 'Cats']"
14,4,Mammals,Specific,0.0,True,"[['Horses'], 'Donkeys']"
15,4,Mammals,Specific,0.0,True,"[['Elephants'], 'Squirrels']"
16,4,Mammals,Specific,0.0,True,"[['Hippos'], 'Zebras']"
17,4,Mammals,Specific,0.0,True,"[['Hippos'], 'Mice']"
18,4,Mammals,Specific,0.0,True,"[['Tigers'], 'Sheep']"
19,4,Mammals,Specific,0.0,True,"[['Zebras'], 'Cats']"
20,4,Mammals,Specific,0.0,True,"[['Squirrels'], 'Cats']"
21,4,Mammals,Specific,0.0,True,"[['Squirrels'], 'Camels']"
22,4,Mammals,Specific,0.0,True,"[['Llamas'], 'Camels']"
23,4,Mammals,Specific,0.0,True,"[['Hippos'], 'Horses']"
250,4,Vehicles,General,0.0,False,"[['Skateboards', 'Sleds'], 'Vehicles']"
251,4,Vehicles,General,0.0,False,"[['Boats', 'Hovercraft'], 'Vehicles']"
252,4,Vehicles,General,0.0,False,"[['Hovercraft', 'Skateboards'], 'Vehicles']"
253,4,Vehicles,General,0.0,False,"[['Mopeds', 'Skateboards'], 'Vehicles']"
254,4,Vehicles,General,0.0,False,"[['Sleds', 'Carriages'], 'Vehicles']"
255,4,Vehicles,General,0.0,False,"[['Trains', 'Tractors'], 'Vehicles']"
256,4,Vehicles,General,0.0,False,"[['Mopeds', 'Jeeps'], 'Vehicles']"
257,4,Vehicles,General,0.0,False,"[['Carriages', 'Helicopters'], 'Vehicles']"
258,4,Vehicles,General,0.0,False,"[['Buses', 'Hovercraft'], 'Vehicles']"
259,4,Vehicles,General,0.0,False,"[['Rockets', 'Cars'], 'Vehicles']"
0,4,Vehicles,General,0.0,True,"[['Mopeds'], 'Vehicles']"
1,4,Vehicles,General,0.0,True,"[['Caravans'], 'Vehicles']"
2,4,Vehicles,General,0.0,True,"[['Submarines'], 'Vehicles']"
3,4,Vehicles,General,0.0,True,"[['Carts'], 'Vehicles']"
4,4,Vehicles,General,0.0,True,"[['Bicycles'], 'Vehicles']"
5,4,Vehicles,General,0.0,True,"[['Carriages'], 'Vehicles']"
6,4,Vehicles,General,0.0,True,"[['Buses'], 'Vehicles']"
7,4,Vehicles,General,0.0,True,"[['Motorbikes'], 'Vehicles']"
8,4,Vehicles,General,0.0,True,"[['Helicopters'], 'Vehicles']"
9,4,Vehicles,General,0.0,True,"[['Vans'], 'Vehicles']"
10,4,Vehicles,General,0.0,True,"[['Rockets'], 'Vehicles']"
11,4,Vehicles,General,0.0,True,"[['Sleds'], 'Vehicles']"
12,4,Vehicles,General,0.0,True,"[['Trains'], 'Vehicles']"
13,4,Vehicles,General,0.0,True,"[['Trams'], 'Vehicles']"
14,4,Vehicles,General,0.0,True,"[['Skateboards'], 'Vehicles']"
15,4,Vehicles,General,0.0,True,"[['Boats'], 'Vehicles']"
16,4,Vehicles,General,0.0,True,"[['Tractors'], 'Vehicles']"
17,4,Vehicles,General,0.0,True,"[['Cars'], 'Vehicles']"
18,4,Vehicles,General,0.0,True,"[['Taxis'], 'Vehicles']"
19,4,Vehicles,General,0.0,True,"[['Airplanes'], 'Vehicles']"
20,4,Vehicles,General,0.0,True,"[['Hovercraft'], 'Vehicles']"
21,4,Vehicles,General,0.0,True,"[['Zeppelins'], 'Vehicles']"
22,4,Vehicles,General,0.0,True,"[['Trucks'], 'Vehicles']"
23,4,Vehicles,General,0.0,True,"[['Jeeps'], 'Vehicles']"
590,4,Vehicles,Specific,0.0,False,"[['Bicycles', 'Skateboards'], 'Zeppelins']"
591,4,Vehicles,Specific,0.0,False,"[['Bicycles', 'Carriages'], 'Helicopters']"
592,4,Vehicles,Specific,0.0,False,"[['Motorbikes', 'Vans'], 'Submarines']"
593,4,Vehicles,Specific,0.0,False,"[['Vans', 'Buses'], 'Mopeds']"
594,4,Vehicles,Specific,0.0,False,"[['Caravans', 'Sleds'], 'Buses']"
595,4,Vehicles,Specific,0.0,False,"[['Sleds', 'Buses'], 'Carriages']"
596,4,Vehicles,Specific,0.0,False,"[['Jeeps', 'Trams'], 'Buses']"
597,4,Vehicles,Specific,0.0,False,"[['Vans', 'Mopeds'], 'Cars']"
598,4,Vehicles,Specific,0.0,False,"[['Carriages', 'Trains'], 'Trams']"
599,4,Vehicles,Specific,0.0,False,"[['Taxis', 'Rockets'], 'Cars']"
0,4,Vehicles,Specific,0.0,True,"[['Sleds'], 'Jeeps']"
1,4,Vehicles,Specific,0.0,True,"[['Buses'], 'Carriages']"
2,4,Vehicles,Specific,0.0,True,"[['Trams'], 'Buses']"
3,4,Vehicles,Specific,0.0,True,"[['Jeeps'], 'Trucks']"
4,4,Vehicles,Specific,0.0,True,"[['Vans'], 'Mopeds']"
5,4,Vehicles,Specific,0.0,True,"[['Vans'], 'Submarines']"
6,4,Vehicles,Specific,0.0,True,"[['Motorbikes'], 'Submarines']"
7,4,Vehicles,Specific,0.0,True,"[['Taxis'], 'Cars']"
8,4,Vehicles,Specific,0.0,True,"[['Rockets'], 'Cars']"
9,4,Vehicles,Specific,0.0,True,"[['Airplanes'], 'Tractors']"
10,4,Vehicles,Specific,0.0,True,"[['Trains'], 'Trams']"
11,4,Vehicles,Specific,0.0,True,"[['Bicycles'], 'Helicopters']"
12,4,Vehicles,Specific,0.0,True,"[['Mopeds'], 'Cars']"
13,4,Vehicles,Specific,0.0,True,"[['Jeeps'], 'Buses']"
14,4,Vehicles,Specific,0.0,True,"[['Caravans'], 'Buses']"
