,i,domain,conclusion_type,is_single_premise,gpt3_spearmanr,gpt4_spearmanr,gpt3_scm_spearmanr,gpt4_scm_spearmanr,human_scm_spearmanr,gpt3_pval,gpt4_pval,gpt3_scm_pval,gpt4_scm_pval,human_scm_pval
624,52,Birds,General,False,0.27828357402497933,0.08284654062465782,0.03937919960424785,0.26365728985963793,0.11216571558642206,0.005055890082044407,0.41252427114898893,0.6972820654741305,0.008037340679174377,0.26654015362397687
625,52,Birds,General,True,0.5556521739130434,0.5039851070639811,0.4460869565217391,0.6886956521739129,0.11391304347826085,0.004817401046333093,0.012036822344782382,0.028894442765709724,0.00019842330475024696,0.5961140506694134
626,52,Birds,Specific,False,0.2782910318469659,0.2053440591499367,0.3417877629457011,0.39979356606453437,0.34786679031580026,0.005054663454682798,0.04041138240988505,0.0005007857275596834,3.774025871882121e-05,0.00039058069684353645
627,52,Birds,Specific,True,0.49359443143577714,0.42378452541703393,0.5283323539434321,0.49659701097851283,0.5535824730358007,1.408196267594139e-11,1.2760647816770613e-08,2.561257752416144e-13,1.0136493140760496e-11,1.0307064494974233e-14
628,52,Mammals,General,False,0.3065502025476186,0.22002075271886642,0.20650553036211336,0.31463799851383123,0.35570145859430996,0.0019221451764090338,0.02783713619247585,0.03926800211333612,0.0014315937020666241,0.00028142303169640927
629,52,Mammals,General,True,0.36,0.08098395298808551,0.6747826086956521,0.728695652173913,0.5817391304347826,0.08399469645152523,0.7067844163832211,0.0002981865350547613,5.387149836099811e-05,0.0028647410909035534
630,52,Mammals,Specific,False,0.6290386473160213,0.7407153729621634,0.7542726849875061,0.7476476249659757,0.7858557383328999,2.4092554556623433e-12,1.2670285316555946e-18,1.3104945675193115e-19,4.043537307285713e-19,3.567092627607318e-22
631,52,Mammals,Specific,True,0.5635642651064016,0.6942123874738243,0.6949627304393219,0.7210911517337155,0.8130655089215355,1.0435166346096724e-14,3.454260896272438e-24,2.9460167695958115e-24,8.36018554575948e-27,1.011263255818526e-38
632,52,Vehicles,General,False,0.5707015866188015,0.398438963079306,0.4057946672707912,0.40328978680907795,0.5649182517926947,5.675830531126363e-10,4.031803476660092e-05,2.80658491530784e-05,3.178099454453084e-05,9.214489587144086e-10
633,52,Vehicles,General,True,0.8599999999999999,0.6031128861144714,0.4052173913043478,0.5930434782608696,0.8486956521739129,7.197415508022946e-08,0.0018104128871022599,0.04948640343954962,0.002256205841038741,1.6000856269493774e-07
634,52,Vehicles,Specific,False,0.7480970085928073,0.7973871310523117,0.7339772153739211,0.7149007926612824,0.7472973907177665,3.750172493935583e-19,3.2005188869004886e-23,3.7157079307700856e-18,6.598226477375442e-17,4.287528231540368e-19
635,52,Vehicles,Specific,True,0.771184919011497,0.86482805203381,0.7770818993770102,0.7891517179162352,0.8286597327192924,1.3652116416781167e-33,2.411288676358135e-50,2.1399325498066707e-34,4.0156720808828166e-36,1.128017045034154e-42
636,53,Birds,General,False,0.28638724484647465,0.25914455778551476,0.03891022567043158,0.29420607323124826,-0.11003027486457688,0.0038692391106690148,0.009227705180053416,0.7007146907262239,0.0029671244290200766,0.2758091802603602
637,53,Birds,General,True,0.5443478260869564,0.4701872892332605,0.44695652173913036,0.643478260869565,0.07565217391304348,0.005958587597088948,0.02041976359959588,0.028546284582444417,0.0006930942447544281,0.7253351223309568
638,53,Birds,Specific,False,0.42566458939838386,0.4081203006667282,0.46728462023964024,0.49542540244795336,0.45610392558105906,1.0099415363654876e-05,2.4984138488124868e-05,9.522111895926679e-07,1.6017211224197147e-07,1.8520069380774529e-06
639,53,Birds,Specific,True,0.39855865221144493,0.42432900577059973,0.4539435411118512,0.4402748373417721,0.47102543355858656,1.0474333301324004e-07,1.2170196823526548e-08,8.122179953635586e-10,2.9262464799549484e-09,1.508616929414009e-10
640,53,Mammals,General,False,0.30806021442639664,0.18326605716993838,0.25661236790711356,0.2523598921964278,0.32755739250512195,0.0018203863842835757,0.06798442388423954,0.009961319606600514,0.011308756667475321,0.0008789110351786585
641,53,Mammals,General,True,0.2217391304347826,-0.12336807791642931,0.6252173913043478,0.6530434782608695,0.6408695652173912,0.29771785747175966,0.5657546712632084,0.0010876485622887484,0.0005410161161143115,0.0007404749565562748
642,53,Mammals,Specific,False,0.6259694983544859,0.7451487872362369,0.7980413515425689,0.7960611000499075,0.8207122307524931,3.304570985410129e-12,6.129175818786285e-19,2.7784046322312115e-23,4.256325074514832e-23,1.4613510631740776e-25
643,53,Mammals,Specific,True,0.618693061982538,0.7201901719394734,0.7138436552659436,0.7972814522462414,0.8688210629165047,3.6058058588997315e-18,1.0347780553554043e-26,4.5416062013893596e-26,3.010489057293191e-36,8.587844674703352e-50
644,53,Vehicles,General,False,0.6037529788391486,0.5075116978469566,0.40504080699580103,0.45144352296084195,0.5666659672939299,2.9454918117479035e-11,7.082854480833306e-08,2.9138827541035458e-05,2.4270625302081933e-06,7.967162156600919e-10
645,53,Vehicles,General,True,0.8678260869565216,0.6558775943604984,0.42260869565217385,0.6217391304347826,0.8269565217391304,3.971082277670902e-08,0.0005019104462562062,0.0396517986761955,0.001181409133127283,6.295122998739849e-07
646,53,Vehicles,Specific,False,0.7932273985689214,0.8343125195291718,0.7688697936153241,0.7590703432853847,0.8153455639360917,7.772979337266531e-23,4.339124893217754e-27,9.604793129668013e-21,5.666281051092551e-20,5.399425144517918e-25
647,53,Vehicles,Specific,True,0.7732276823848295,0.8615827423599735,0.8013807175835764,0.7922690593813041,0.8433667743776099,7.230350917140071e-34,1.436085370367156e-49,5.432386393364174e-38,1.3782839361971633e-36,1.4776608288233135e-45
648,54,Birds,General,False,0.24757029658256596,0.1638315887948759,0.08435553394131234,0.25693135932816674,0.07239797304634535,0.013014749195976014,0.10336735927024435,0.40403396712276163,0.00986617203869193,0.47410396574370395
649,54,Birds,General,True,0.6008695652173912,0.31610900206379877,0.5582608695652173,0.7478260869565216,0.23217391304347823,0.0019025985739905033,0.1323663930479677,0.004581953045617811,2.6598359782618728e-05,0.2749652411831776
650,54,Birds,Specific,False,0.36648573790268757,0.19728523560629452,0.509573061420424,0.4843869560352563,0.47795990841373753,0.0001767384177794317,0.04913357343114398,6.143112685669825e-08,3.284918203999907e-07,4.933663742377535e-07
651,54,Birds,Specific,True,0.4105038575026714,0.4156110748564613,0.5290156201793548,0.5151633406693598,0.6115937941845865,3.949958399301585e-08,2.5727187337073065e-08,2.356167516989241e-13,1.2343766915898893e-12,2.0870936396237664e-18
652,54,Mammals,General,False,0.4964219390509951,0.2438016742662498,0.3677549445343024,0.4060849741880367,0.46117840575900615,1.4992782446059168e-07,0.014510558953885363,0.0001671408753483681,2.766260319730325e-05,1.3733605240739047e-06
653,54,Mammals,General,True,0.27304347826086955,0.04995271866554807,0.6556521739130434,0.7495652173913043,0.6234782608695651,0.1967307228902543,0.8166950890516773,0.0005049286602973923,2.4869550398674488e-05,0.0011336973606633706
654,54,Mammals,Specific,False,0.5888964577006714,0.7222888459663108,0.7577329653066835,0.7357095075880391,0.7878516939960234,1.1604875761589923e-10,2.2278111418154998e-17,7.172195604294471e-20,2.8266750681133544e-18,2.375424586164808e-22
655,54,Mammals,Specific,True,0.5910176530358824,0.6948357425468471,0.7092044650791828,0.7314018899701427,0.8046928412029326,2.382564847569759e-16,3.0265507935401436e-24,1.3056770840690098e-25,6.848810840691886e-28,2.2142596070789096e-37
656,54,Vehicles,General,False,0.6063202886615023,0.43724639651591124,0.4228232634619693,0.4957632725681212,0.577445054259344,2.3073898932302595e-11,5.399388781895611e-06,1.1735483390754901e-05,1.566263995728551e-07,3.1874927459501427e-10
657,54,Vehicles,General,True,0.8756521739130434,0.6552640512413584,0.40347826086956523,0.5869565217391304,0.837391304347826,2.107683423250342e-08,0.0005101621381950765,0.05056591564642584,0.0025685296168339333,3.343844486033038e-07
658,54,Vehicles,Specific,False,0.7373891344414953,0.8270286483061595,0.7430539728441058,0.7328584638970347,0.7772306942125319,2.163863655378641e-18,2.9646363456827715e-26,8.654211590685762e-19,4.428458216113781e-18,1.96890949541037e-21
659,54,Vehicles,Specific,True,0.7259824139496456,0.8212886922978542,0.7568260221377215,0.7388111169913532,0.7858604215893531,3.919585705380925e-28,2.487393728496964e-41,9.951236841871797e-32,1.4440335523609579e-29,1.217988054471529e-35
660,55,Birds,General,False,0.26610135063315765,0.14994505370158423,0.03410840169035131,0.15958663108116863,0.06743043046296726,0.00745093742817511,0.13647922653852868,0.7361969619718798,0.11274277153846528,0.5050366758086011
661,55,Birds,General,True,0.40434782608695646,0.2176977089684652,0.39826086956521733,0.5669565217391304,0.1869565217391304,0.0500238908057655,0.30683504545124357,0.05391472845659877,0.0038657806979389146,0.3817089686350579
662,55,Birds,Specific,False,0.4023248221128679,0.31583811160341846,0.42728934077265623,0.5413219810546991,0.4268332582202178,3.3331203151052475e-05,0.0013693916634738954,9.26286164374842e-06,6.060459950902307e-09,9.490861881956648e-06
663,55,Birds,Specific,True,0.4069813352936173,0.4583661415580029,0.4440126635544084,0.49804091840186365,0.47227571209815206,5.287101207127418e-08,5.299556143521967e-10,2.072665747861579e-09,8.644348496481262e-12,1.3288242094810014e-10
664,55,Mammals,General,False,0.31910437557152277,0.22907584756239852,0.12392652092028068,0.19170745132924083,0.21852945540145244,0.001212328716741343,0.021874905947340765,0.21928701149814833,0.056038684721984026,0.02894073681249706
665,55,Mammals,General,True,0.3478260869565217,0.02724693745393531,0.6295652173913043,0.7782608695652173,0.5826086956521739,0.09581319432361446,0.8994315575087086,0.0009794901264482063,7.546742743219032e-06,0.0028134524476631523
666,55,Mammals,Specific,False,0.6473802175236255,0.7880533714253861,0.8503379932351284,0.817291796356078,0.8485017600328424,3.381871239054828e-13,2.2792618985081312e-22,4.4642495658957807e-29,3.3780166452550684e-25,7.745299110738676e-29
667,55,Mammals,Specific,True,0.6102436723518881,0.7187835335500626,0.7299691304711594,0.7637366205245032,0.8351972486251618,1.3538218077339166e-17,1.4412616598340728e-26,9.76326614090424e-28,1.1887518129270906e-31,1.2916325476595548e-42
668,55,Vehicles,General,False,0.6484175294960607,0.48956214753526994,0.4298025057823057,0.48514144558634387,0.5810306817526923,3.014357924741005e-13,2.353106068909331e-07,8.096151558233382e-06,3.130042472637549e-07,2.332795864011815e-10
669,55,Vehicles,General,True,0.8678260869565216,0.669375542981575,0.4243478260869564,0.6130434782608695,0.8721739130434782,3.971082277670902e-08,0.00034735716578684895,0.03876009763936711,0.001446665230327324,2.807259338460278e-08
670,55,Vehicles,Specific,False,0.6891225308618211,0.7523954919801187,0.7233584195234256,0.7150289868394103,0.7435773583895932,2.2621089949093167e-15,1.8098700865344435e-19,1.8982495770048856e-17,6.476973714952487e-17,7.942001110316232e-19
671,55,Vehicles,Specific,True,0.7726226524546921,0.881481429481245,0.7945440645666818,0.7882700221116481,0.8284035662036373,8.734085771685313e-34,1.152752474977101e-54,6.242512823532211e-37,5.416135740478189e-36,1.259138837095415e-42
672,56,Birds,General,False,0.31239441893881936,0.24424340457955038,-0.02435877439389512,0.1955363257147782,0.08649169318057462,0.001554799489135929,0.014327839480846595,0.8098954363994839,0.05121864090403445,0.39219264050404923
673,56,Birds,General,True,0.5226086956521738,0.39861543970938146,0.4321739130434783,0.6234782608695651,0.04521739130434782,0.008792755659654788,0.05368183585001376,0.03494153662769787,0.0011336973606633706,0.8338234219848106
674,56,Birds,Specific,False,0.3239276038221302,0.24504587827322177,0.4742972723717451,0.4612328684753285,0.44896661144075084,0.0010102111033864184,0.014001008669699931,6.197775840914183e-07,1.368924488388824e-06,2.797665553504829e-06
675,56,Birds,Specific,True,0.3742294310475293,0.34945778181723663,0.45585117971075084,0.42777754099219023,0.5868780593092537,6.804672096526871e-07,3.935390887842834e-06,6.761030135518377e-10,8.997736385179312e-09,9.626113652880878e-17
676,56,Mammals,General,False,0.24583449685053596,0.08172020238400808,0.1646377877294358,0.1204211578594347,0.1537298256028361,0.013686152480345748,0.41892889198651895,0.10165780302707496,0.2327048658955513,0.12674526058980248
677,56,Mammals,General,True,0.2860869565217391,-0.07038792175599956,0.6495652173913044,0.6852173913043478,0.7078260869565216,0.17534039388346917,0.74379918585442,0.000592587629355936,0.00022013984529677285,0.00010920452261464096
678,56,Mammals,Specific,False,0.6013184079670459,0.7434970596100108,0.7622156690984623,0.7591911942509972,0.8061665694612286,3.7054640854993534e-11,8.0474458952470825e-19,3.235448997916648e-20,5.546464555966593e-20,4.5879902781840825e-24
679,56,Mammals,Specific,True,0.5957705019092119,0.7363300123137005,0.6735775040051386,0.749332563109891,0.8070976274890298,1.193618423205893e-16,1.9876843879732495e-28,2.2888404649875333e-22,6.624983782681199e-30,9.267847136456783e-38
680,56,Vehicles,General,False,0.5983731264830435,0.3438413980059037,0.3962373423213769,0.3945066725669456,0.5073422639745852,4.878893059373569e-11,0.0004607124776945024,4.4861260075027245e-05,4.876352694759998e-05,7.165912001729893e-08
681,56,Vehicles,General,True,0.8365217391304347,0.6031128861144714,0.4382608695652173,0.5565217391304348,0.868695652173913,3.530732192186269e-07,0.0018104128871022599,0.032183111503461904,0.004737814332523148,3.7085979479245314e-08
682,56,Vehicles,Specific,False,0.7582962287155364,0.788993731400189,0.7547497038257667,0.7592743734820888,0.7876663013052297,6.495678236558631e-20,1.878687738940376e-22,1.2067154432662653e-19,5.465432762479438e-20,2.467299801669819e-22
683,56,Vehicles,Specific,True,0.7849283185147665,0.8790847128289768,0.7927351328475932,0.8025073252778208,0.8367955468988655,1.6617755404117402e-35,5.276424171192209e-54,1.17278859515818e-36,3.599829884208494e-38,3.111609640950452e-44
684,57,Birds,General,False,0.3359427277888556,0.24438432181910677,0.0033245319280411924,0.21690770542421103,0.1487243498735372,0.0006329979387760485,0.014269971745749588,0.9738122047273822,0.030182744437816225,0.13973691761520268
685,57,Birds,General,True,0.4321739130434783,0.2544776871960141,0.368695652173913,0.45826086956521733,0.07043478260869565,0.03494153662769787,0.23013610450466013,0.07624968847908248,0.024318233006425286,0.7436342012968032
686,57,Birds,Specific,False,0.3305847147703128,0.2662606789882485,0.4509359150971504,0.4608441544379108,0.3133788261028627,0.0007815294617685845,0.00741405613382813,2.4990099489975255e-06,1.4008850683147651e-06,0.0014996035329216267
687,57,Birds,Specific,True,0.40532202088423175,0.42584882815228947,0.5034974483897291,0.48561800353886736,0.5355444611408543,6.05844569770617e-08,1.0657923607835284e-08,4.703800443663237e-12,3.32105814875149e-11,1.0512737505620026e-13
688,57,Mammals,General,False,0.15865290876444813,0.11795850390315481,0.18940887389281094,0.21511641894072042,0.2725987984542636,0.11489091385053445,0.24246788245765402,0.05910678312838831,0.03160671163981271,0.006071676302810584
689,57,Mammals,General,True,0.39391304347826084,-0.005298015616042978,0.5930434782608696,0.6852173913043478,0.5469565217391303,0.056834695519630066,0.980398444624316,0.002256205841038741,0.00022013984529677285,0.005676965428637728
690,57,Mammals,Specific,False,0.6360256734471706,0.7353897910159664,0.7600358873581764,0.7385643874610761,0.7791430018557638,1.1581083990354843e-12,2.9734831447674152e-18,4.7751578225185325e-20,1.7926835352020397e-18,1.3571038469264533e-21
691,57,Mammals,Specific,True,0.5974913086008765,0.70501063730541,0.674007442840538,0.7308797220515467,0.782593508760585,9.26741039863951e-17,3.3323977271409642e-25,2.1046008898489876e-22,7.795560673061244e-28,3.904358271010476e-34
692,57,Vehicles,General,False,0.5595064862071653,0.40392776771395994,0.40003780634069736,0.4179271075368343,0.5456880365863638,1.4379921742741258e-09,3.079339973054379e-05,3.7292190646111285e-05,1.5152696668815857e-05,4.3240488242953346e-09
693,57,Vehicles,General,True,0.8460869565217389,0.6159972916164081,0.44695652173913036,0.6286956521739131,0.8904347826086956,1.9065745320201353e-07,0.0013513634936108004,0.028546284582444417,0.0010003492233837058,5.625435775146768e-09
694,57,Vehicles,Specific,False,0.7110117631621319,0.7566177426217494,0.7116178601387393,0.6813790218701776,0.7254304225079896,1.152700438488247e-16,8.719653104126457e-20,1.0573501221397559e-16,6.095547261842577e-15,1.3891195627878676e-17
695,57,Vehicles,Specific,True,0.7372395330735472,0.8459203710498039,0.7609702879700582,0.7583595081969831,0.7938042937560764,2.1862766176009396e-29,4.3526088952559605e-46,2.976854320410622e-32,6.385137097858514e-32,8.085125672846663e-37
696,58,Birds,General,False,0.3760865863378636,0.22296446616637747,0.0010652151772246377,0.22813908490018717,-0.0609871366710493,0.00011518541819744589,0.025763303611394017,0.9916078220227569,0.02243612631716613,0.5466648625002151
697,58,Birds,General,True,0.5165217391304348,0.3966273327781626,0.3426086956521739,0.6069565217391303,0.0008695652173913043,0.009761613063737263,0.05499782569793349,0.10124049007057848,0.0016613144755187755,0.9967824967252694
698,58,Birds,Specific,False,0.38114127028113015,0.29641964653610214,0.4953762335338751,0.45456945952049704,0.4263827804703739,9.144423036722358e-05,0.0027486389026097784,1.6069443084657427e-07,2.025355770945999e-06,9.721233187620894e-06
699,58,Birds,Specific,True,0.48296840814893127,0.4298064044753257,0.5732523554099476,0.5476973770739895,0.5500428282829043,4.394791737735844e-11,7.521015639953469e-09,6.947352838466582e-16,2.2328065130917424e-14,1.643774125762881e-14
700,58,Mammals,General,False,0.3909062001248482,0.18974409124113512,0.29829872814019753,0.2741500419131685,0.3180849855516143,5.791794735761451e-05,0.05865097333032218,0.0025746432228541003,0.00577793733861167,0.0012594929956626715
701,58,Mammals,General,True,0.2252173913043478,-0.10596031232085953,0.6286956521739131,0.7043478260869565,0.6852173913043478,0.2900074275938717,0.6221700206439069,0.0010003492233837058,0.00012214433051770487,0.00022013984529677285
702,58,Mammals,Specific,False,0.5852105662787801,0.745611040583212,0.76617500592142,0.7449803777814259,0.8141689571852007,1.6134130757798415e-10,5.677331260858934e-19,1.5783210222454338e-20,6.302326888435917e-19,7.150335047707229e-25
703,58,Mammals,Specific,True,0.5847101840383779,0.7187585576233659,0.7162638925993744,0.7355705790053394,0.7888072618113035,5.85986007460367e-16,1.4497392082407976e-26,2.596066584944829e-26,2.409480489379149e-28,5.226649015891682e-35
704,58,Vehicles,General,False,0.6091457401581392,0.4386266972430605,0.43749775110301087,0.4969004130913164,0.5558962900881825,1.7592216581512773e-11,5.003375722173928e-06,5.325141882219613e-06,1.4523377529531803e-07,1.9265615423017126e-09
705,58,Vehicles,General,True,0.8460869565217389,0.6166108347355479,0.4208695652173913,0.5956521739130434,0.8513043478260869,1.9065745320201353e-07,0.0013322575771815837,0.04055960072223448,0.0021325986338807572,1.338461277676705e-07
706,58,Vehicles,Specific,False,0.7591572458774402,0.7780478158123215,0.7394625673884017,0.7165574522779021,0.7754961207981762,5.579871174250651e-20,1.6802173335857997e-21,1.551490889511874e-18,5.187880023366572e-17,2.750688876907404e-21
707,58,Vehicles,Specific,True,0.7430433127251863,0.8449394231552592,0.7854772010738724,0.7751119207131135,0.81264963550886,4.655774818051246e-30,6.979044462704357e-46,1.3841995044914191e-35,3.999188219972761e-34,7.828865791132651e-40
708,59,Birds,General,False,0.305915960938281,0.2609460411496191,-3.0006151374613362e-05,0.24393800821505676,0.09661951753392996,0.0019663990642076654,0.00873510715149232,0.9997635956225235,0.014453950493710266,0.3389270542749857
709,59,Birds,General,True,0.5782608695652174,0.3598473545506137,0.3991304347826086,0.6,0.06434782608695652,0.003077897042102437,0.08413574375460595,0.05334496241225273,0.0019393928765259116,0.7651539392008924
710,59,Birds,Specific,False,0.39774231280481676,0.25696204724553734,0.5666669706120167,0.5283006448566725,0.46532897957420305,4.1706916333001214e-05,0.00985706073708206,7.966494999082043e-10,1.6128119660524563e-08,1.0715386443101073e-06
711,59,Birds,Specific,True,0.3727231467336369,0.40540321960420284,0.4859830615161093,0.4852494799287714,0.5372154339866465,7.603130954235956e-07,6.018309264450891e-08,3.194715706297308e-11,3.453508218327688e-11,8.526970018445234e-14
712,59,Mammals,General,False,0.3146318933786073,0.12878636353542303,0.21196927480714642,0.1982920812698163,0.2569072718445551,0.001431916583230906,0.20160322045046628,0.034245918958199416,0.04796535236728389,0.009873328833275364
713,59,Mammals,General,True,0.3139130434782608,-0.055250734281591045,0.6339130434782608,0.717391304347826,0.6365217391304347,0.13522381083434734,0.7976278347637333,0.000880708122708698,7.959636496095665e-05,0.0008256547775658431
714,59,Mammals,Specific,False,0.5710676728466298,0.7634636195113293,0.757263085340016,0.7693064703306449,0.8037984369106823,5.502639541927534e-10,2.584244073193503e-20,7.788550916199414e-20,8.856434884084252e-21,7.82270722892368e-24
715,59,Mammals,Specific,True,0.6106881737792135,0.7382726210030326,0.7006648574931436,0.7794317957081416,0.8292820912447131,1.2640441857770627e-17,1.2112780784467184e-28,8.648704091300405e-25,1.0591980997278664e-33,1.6080746211845252e-41
716,59,Vehicles,General,False,0.5556475728230118,0.4415884260085064,0.32248540310425083,0.41560148453276397,0.4740979682732355,1.965524334446808e-09,4.244141387245805e-06,0.001067166346061005,1.70846636392869e-05,6.274710129568234e-07
717,59,Vehicles,General,True,0.8669565217391304,0.628881697118345,0.3878260869565217,0.5965217391304348,0.8591304347826085,4.250113483030371e-08,0.0009958545761120446,0.06112631008008123,0.0020926990704682605,7.672131009844975e-08
718,59,Vehicles,Specific,False,0.770882404245725,0.8301391704514695,0.7600207641239389,0.7324105949524816,0.777857124356228,6.598934825229808e-21,1.319534501545462e-26,4.78800218908006e-20,4.7495779324983954e-18,1.7436585980465343e-21
719,59,Vehicles,Specific,True,0.7609209318319179,0.8588631793226165,0.7809338548046644,0.7741258617708365,0.825467777607939,3.020383995896346e-32,6.1881332178176105e-49,6.184257084079665e-35,5.455985329979646e-34,4.38344549468633e-42
720,60,Birds,General,False,0.4182154246715199,0.28508983065097854,0.052839246954069344,0.330642863038255,0.10492804781312683,1.492801056143011e-05,0.004040643337765243,0.6015907981146172,0.0007797595011922701,0.2988234954010442
721,60,Birds,General,True,0.6634782608695651,0.5666104753973751,0.4252173913043478,0.7626086956521738,0.03130434782608695,0.00040886714912401385,0.0038923568727401324,0.03832022472876961,1.4760221055011343e-05,0.884546955655295
722,60,Birds,Specific,False,0.39890061193938187,0.30146592924818305,0.5344579281491949,0.5732906074707098,0.4817328593006661,3.9421599665213936e-05,0.0023036968365692957,1.0205219474715886e-08,4.5550631754879047e-10,3.889632558169958e-07
723,60,Birds,Specific,True,0.43170051204840837,0.40772440737921245,0.47204103685482346,0.49350618694710224,0.5548941418022222,6.355162399300826e-09,4.973104587099317e-08,1.360908193224532e-10,1.4217993882814912e-11,8.657832679364194e-15
724,60,Mammals,General,False,0.2659072993396571,0.048505257382028294,0.21297677313910224,0.21634589573047766,0.35382090473883193,0.007496075118348802,0.6317703861815409,0.03338155416289231,0.03062338938436396,0.0003046939856513079
725,60,Mammals,General,True,0.3460869565217391,-0.006054874989763402,0.5252173913043477,0.7026086956521739,0.5469565217391303,0.09759766185158254,0.9775988640030426,0.008402700736251656,0.00012910286012359585,0.005676965428637728
726,60,Mammals,Specific,False,0.5603938951776685,0.718597282648081,0.7660844863262876,0.7575933060457701,0.8107967013581855,1.3375176630923776e-09,3.84922486656899e-17,1.6046890002222778e-20,7.350257551565616e-20,1.5819524488558269e-24
727,60,Mammals,Specific,True,0.5559584247059479,0.7000805918424814,0.6524644097767078,0.7002268193174319,0.7848509591565404,2.798637200817995e-14,9.81903297398149e-25,1.1938399919484886e-20,9.512323545712747e-25,1.8950580411342765e-34
728,60,Vehicles,General,False,0.43945967743115527,0.2746401650054582,0.3078612581560179,0.3422927135770305,0.4387168791206628,4.777812578619899e-06,0.005687788582300116,0.0018335091316128461,0.0004906462926750656,4.978479265379079e-06
729,60,Vehicles,General,True,0.8739130434782607,0.6423796457394216,0.39826086956521733,0.5913043478260869,0.8591304347826085,2.435005007374065e-08,0.0007127190974707539,0.05391472845659877,0.002341953022250765,7.672131009844975e-08
730,60,Vehicles,Specific,False,0.7473918880409082,0.8166140086202751,0.7589554953911253,0.7313816626073955,0.7522180720300866,4.2203220606447104e-19,3.9798854894524435e-25,5.78247647513517e-20,5.5753382003566975e-18,1.8656692057887423e-19
731,60,Vehicles,Specific,True,0.7402476034814818,0.8577746892812573,0.7855540607334632,0.7748834893638752,0.8255444297448651,9.858173623263778e-30,1.1009251741222415e-48,1.3491661692604251e-35,4.298175057655725e-34,4.244241403543179e-42
732,61,Birds,General,False,0.31446156245684836,0.29205654051776125,0.06484999137027993,0.27679852408390915,0.11942793312537288,0.0014409515300016988,0.0031940921106829437,0.5215084348868149,0.0053054877927737176,0.236608864412974
733,61,Birds,General,True,0.5069565217391303,0.46322891497399443,0.44260869565217387,0.5956521739130434,-0.011304347826086955,0.011461586292892815,0.022627271999742873,0.030321189497146267,0.0021325986338807572,0.958190162801108
734,61,Birds,Specific,False,0.3517204968372724,0.20542205985718306,0.4795724877111521,0.5384426135254097,0.46572210540948983,0.0003327748332622812,0.04033373568335353,4.458476883635727e-07,7.551942655684479e-09,1.0464681989105548e-06
735,61,Birds,Specific,True,0.40211924771870367,0.40477908433491394,0.4576383018220557,0.4862896900171765,0.49219251129168573,7.863442794704908e-08,6.33349701092494e-08,5.687731778980372e-10,3.092207242060162e-11,1.6400296472882537e-11
736,61,Mammals,General,False,0.3877613494565738,0.2121778864092041,0.30504395928038336,0.335693775837531,0.46365131347774274,6.720052830324998e-05,0.03406541486722067,0.002028745946836484,0.0006392815451333254,1.1850642693273134e-06
737,61,Mammals,General,True,0.29913043478260865,-0.003027437494881701,0.588695652173913,0.5956521739130434,0.48260869565217385,0.155619554462795,0.9887984054287215,0.002475761518903454,0.0021325986338807572,0.016914299258078327
738,61,Mammals,Specific,False,0.59177201087879,0.7134500021767893,0.7519990896365849,0.7429975683580572,0.7887012923962358,8.948311117957132e-11,8.133571577291328e-17,1.936849242586808e-19,8.734572076987425e-19,1.9952822786664648e-22
739,61,Mammals,Specific,True,0.6045802757468396,0.698831150688335,0.7138014318340271,0.7414696331205641,0.8152753479686048,3.2149723756927607e-17,1.2867398195690814e-24,4.585900920279976e-26,5.309485929921758e-29,4.363302300539513e-39
740,61,Vehicles,General,False,0.544398904661386,0.3453645483529236,0.3532189932104629,0.40500009124847186,0.48726719673329577,4.779677110671367e-09,0.0004329172017475086,0.00031250912450967355,2.9197857510604948e-05,2.7301374201158175e-07
741,61,Vehicles,General,True,0.8626086956521738,0.6687619998624351,0.41130434782608694,0.64,0.8608695652173911,5.927053488103268e-08,0.00035335764872334257,0.04584897898373575,0.0007568767697969986,6.749197195108883e-08
742,61,Vehicles,Specific,False,0.7691823016649968,0.8257238114810852,0.7829661349223265,0.7287729271961867,0.7833548866148121,9.063254154647245e-21,4.1434657871024006e-26,6.377275530775536e-22,8.343545269895625e-18,5.900843313638936e-22
743,61,Vehicles,Specific,True,0.7557876251105086,0.8557116827845355,0.7849391497850361,0.7997839818901388,0.8320957878796313,1.3414002775482818e-31,3.2381510966374014e-48,1.6558016348606516e-35,9.68981830319802e-38,2.534903375842265e-43
744,62,Birds,General,False,0.14492927646792095,0.12677845233520144,0.019129036309402263,0.07847855931546772,0.005617168396915856,0.15024139725091182,0.2087811846089031,0.8501691256543275,0.4376799317782114,0.9557672989018937
745,62,Birds,General,True,0.6008695652173912,0.34394249910086283,0.5330434782608695,0.6965217391304346,0.02695652173913043,0.0019025985739905033,0.09983187092443868,0.0073177780709402455,0.00015626257645941094,0.9004982689028822
746,62,Birds,Specific,False,0.4360908590297192,0.38701181725849976,0.4680409296725638,0.507894502012746,0.4140786766258962,5.753448150754441e-06,6.960868727501396e-05,9.095329515491101e-07,6.898568067536895e-08,1.847241923104891e-05
747,62,Birds,Specific,True,0.42138111922342636,0.3971906635172115,0.47847103348932446,0.4701464100303983,0.5214224015844654,1.5713021632113395e-08,1.1683644887621143e-07,7.031928942614522e-11,1.6488941111683514e-10,5.895181376089207e-13
