,model,prompt_name,domain,c1,c2,gpt3_rating
3169,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Ministers,9.434951239586491
3170,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Educators,12.385777607017564
3171,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Pilots,10.090065488483594
3172,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Postmen,7.979428763160848
3173,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Psychologists,13.881062665855895
3174,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Judges,9.200426247267307
3175,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Secretaries,9.329569492633556
3176,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Butchers,6.450747213878024
3177,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Stewardesses,9.708557519445035
3178,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Dentists,9.483986424797893
3179,text-davinci-003,two_choice_similarity,Professions,Physiotherapists,Shopassistants,8.579924763363374
3180,text-davinci-003,two_choice_similarity,Professions,Cooks,Actors,9.73051390293237
3181,text-davinci-003,two_choice_similarity,Professions,Cooks,Lawyers,9.220382425140821
3182,text-davinci-003,two_choice_similarity,Professions,Cooks,Pharmacists,8.853079412663414
3183,text-davinci-003,two_choice_similarity,Professions,Cooks,Archaeologists,8.96215335260784
3184,text-davinci-003,two_choice_similarity,Professions,Cooks,Architects,9.260965049157345
3185,text-davinci-003,two_choice_similarity,Professions,Cooks,Bakers,16.262125843662933
3186,text-davinci-003,two_choice_similarity,Professions,Cooks,Accountants,8.185073908809988
3187,text-davinci-003,two_choice_similarity,Professions,Cooks,Firemen,11.054290807462403
3188,text-davinci-003,two_choice_similarity,Professions,Cooks,Veterinarians,7.794538909572435
3189,text-davinci-003,two_choice_similarity,Professions,Cooks,Managers,11.629535269378932
3190,text-davinci-003,two_choice_similarity,Professions,Cooks,Doctors,9.527199404314006
3191,text-davinci-003,two_choice_similarity,Professions,Cooks,Physiotherapists,7.678104991631415
3192,text-davinci-003,two_choice_similarity,Professions,Cooks,Teachers,11.270398515481567
3193,text-davinci-003,two_choice_similarity,Professions,Cooks,Plumbers,9.396007298680889
3194,text-davinci-003,two_choice_similarity,Professions,Cooks,Stallholders,12.251133537350086
3195,text-davinci-003,two_choice_similarity,Professions,Cooks,Ministers,9.394065210836255
3196,text-davinci-003,two_choice_similarity,Professions,Cooks,Educators,11.972960067309405
3197,text-davinci-003,two_choice_similarity,Professions,Cooks,Pilots,10.308583640631488
3198,text-davinci-003,two_choice_similarity,Professions,Cooks,Postmen,9.533389795544242
3199,text-davinci-003,two_choice_similarity,Professions,Cooks,Psychologists,9.145559923585434
3200,text-davinci-003,two_choice_similarity,Professions,Cooks,Judges,10.336439821093064
3201,text-davinci-003,two_choice_similarity,Professions,Cooks,Secretaries,9.298865184459235
3202,text-davinci-003,two_choice_similarity,Professions,Cooks,Butchers,14.366451127668
3203,text-davinci-003,two_choice_similarity,Professions,Cooks,Stewardesses,11.699614348926783
3204,text-davinci-003,two_choice_similarity,Professions,Cooks,Dentists,7.7414747612824595
3205,text-davinci-003,two_choice_similarity,Professions,Cooks,Shopassistants,9.446734252249556
3206,text-davinci-003,two_choice_similarity,Professions,Teachers,Actors,12.077187873503478
3207,text-davinci-003,two_choice_similarity,Professions,Teachers,Lawyers,13.438660807528183
3208,text-davinci-003,two_choice_similarity,Professions,Teachers,Pharmacists,11.378015711994589
3209,text-davinci-003,two_choice_similarity,Professions,Teachers,Archaeologists,12.707803400733983
3210,text-davinci-003,two_choice_similarity,Professions,Teachers,Architects,12.673079387555598
3211,text-davinci-003,two_choice_similarity,Professions,Teachers,Bakers,12.373841488225452
3212,text-davinci-003,two_choice_similarity,Professions,Teachers,Accountants,12.097267634645728
3213,text-davinci-003,two_choice_similarity,Professions,Teachers,Firemen,13.115578888807045
3214,text-davinci-003,two_choice_similarity,Professions,Teachers,Veterinarians,9.845764624785426
3215,text-davinci-003,two_choice_similarity,Professions,Teachers,Managers,13.36006161564913
3216,text-davinci-003,two_choice_similarity,Professions,Teachers,Doctors,15.3061877616487
3217,text-davinci-003,two_choice_similarity,Professions,Teachers,Physiotherapists,12.214873824269462
3218,text-davinci-003,two_choice_similarity,Professions,Teachers,Cooks,12.728012432755268
3219,text-davinci-003,two_choice_similarity,Professions,Teachers,Plumbers,9.506298030212113
3220,text-davinci-003,two_choice_similarity,Professions,Teachers,Stallholders,11.417637110085053
3221,text-davinci-003,two_choice_similarity,Professions,Teachers,Ministers,13.743574040117753
3222,text-davinci-003,two_choice_similarity,Professions,Teachers,Educators,16.9495761669882
3223,text-davinci-003,two_choice_similarity,Professions,Teachers,Pilots,12.187892389421354
3224,text-davinci-003,two_choice_similarity,Professions,Teachers,Postmen,11.725985653027564
3225,text-davinci-003,two_choice_similarity,Professions,Teachers,Psychologists,15.33144071179252
3226,text-davinci-003,two_choice_similarity,Professions,Teachers,Judges,13.32233605287732
3227,text-davinci-003,two_choice_similarity,Professions,Teachers,Secretaries,11.774658868714617
3228,text-davinci-003,two_choice_similarity,Professions,Teachers,Butchers,9.205466168813555
3229,text-davinci-003,two_choice_similarity,Professions,Teachers,Stewardesses,11.839322414104725
3230,text-davinci-003,two_choice_similarity,Professions,Teachers,Dentists,9.302205690710435
3231,text-davinci-003,two_choice_similarity,Professions,Teachers,Shopassistants,9.40806610703876
3232,text-davinci-003,two_choice_similarity,Professions,Plumbers,Actors,8.869491495973877
3233,text-davinci-003,two_choice_similarity,Professions,Plumbers,Lawyers,9.08719023992177
3234,text-davinci-003,two_choice_similarity,Professions,Plumbers,Pharmacists,8.571300211101025
3235,text-davinci-003,two_choice_similarity,Professions,Plumbers,Archaeologists,8.742323020839505
3236,text-davinci-003,two_choice_similarity,Professions,Plumbers,Architects,9.409221764477104
3237,text-davinci-003,two_choice_similarity,Professions,Plumbers,Bakers,9.196633487672933
3238,text-davinci-003,two_choice_similarity,Professions,Plumbers,Accountants,8.561888930347203
3239,text-davinci-003,two_choice_similarity,Professions,Plumbers,Firemen,11.148316288271976
3240,text-davinci-003,two_choice_similarity,Professions,Plumbers,Veterinarians,7.433250326474412
3241,text-davinci-003,two_choice_similarity,Professions,Plumbers,Managers,9.437321985482674
3242,text-davinci-003,two_choice_similarity,Professions,Plumbers,Doctors,9.62227534632535
3243,text-davinci-003,two_choice_similarity,Professions,Plumbers,Physiotherapists,7.850767185373131
3244,text-davinci-003,two_choice_similarity,Professions,Plumbers,Cooks,10.230163760194229
3245,text-davinci-003,two_choice_similarity,Professions,Plumbers,Teachers,9.249157100555104
3246,text-davinci-003,two_choice_similarity,Professions,Plumbers,Stallholders,9.522466363513871
3247,text-davinci-003,two_choice_similarity,Professions,Plumbers,Ministers,8.905976409558606
3248,text-davinci-003,two_choice_similarity,Professions,Plumbers,Educators,9.559622937380462
3249,text-davinci-003,two_choice_similarity,Professions,Plumbers,Pilots,9.072757499777257
3250,text-davinci-003,two_choice_similarity,Professions,Plumbers,Postmen,9.21405670212808
3251,text-davinci-003,two_choice_similarity,Professions,Plumbers,Psychologists,9.028445430490555
3252,text-davinci-003,two_choice_similarity,Professions,Plumbers,Judges,8.684318482344805
3253,text-davinci-003,two_choice_similarity,Professions,Plumbers,Secretaries,8.645282029772758
3254,text-davinci-003,two_choice_similarity,Professions,Plumbers,Butchers,9.303728394730973
3255,text-davinci-003,two_choice_similarity,Professions,Plumbers,Stewardesses,8.78857300465481
3256,text-davinci-003,two_choice_similarity,Professions,Plumbers,Dentists,8.211110449305725
3257,text-davinci-003,two_choice_similarity,Professions,Plumbers,Shopassistants,7.419417177108854
3258,text-davinci-003,two_choice_similarity,Professions,Stallholders,Actors,9.729080500376915
3259,text-davinci-003,two_choice_similarity,Professions,Stallholders,Lawyers,8.862025985849442
3260,text-davinci-003,two_choice_similarity,Professions,Stallholders,Pharmacists,8.897314300850642
3261,text-davinci-003,two_choice_similarity,Professions,Stallholders,Archaeologists,8.345079713954306
3262,text-davinci-003,two_choice_similarity,Professions,Stallholders,Architects,8.94269326433999
3263,text-davinci-003,two_choice_similarity,Professions,Stallholders,Bakers,14.073740548143922
3264,text-davinci-003,two_choice_similarity,Professions,Stallholders,Accountants,8.648412227014592
3265,text-davinci-003,two_choice_similarity,Professions,Stallholders,Firemen,8.86771439586076
3266,text-davinci-003,two_choice_similarity,Professions,Stallholders,Veterinarians,8.055531376673368
3267,text-davinci-003,two_choice_similarity,Professions,Stallholders,Managers,10.125374457394166
3268,text-davinci-003,two_choice_similarity,Professions,Stallholders,Doctors,8.676541535539622
3269,text-davinci-003,two_choice_similarity,Professions,Stallholders,Physiotherapists,6.718133836430246
3270,text-davinci-003,two_choice_similarity,Professions,Stallholders,Cooks,13.214544283880322
3271,text-davinci-003,two_choice_similarity,Professions,Stallholders,Teachers,9.232550612206444
3272,text-davinci-003,two_choice_similarity,Professions,Stallholders,Plumbers,9.482594560431247
3273,text-davinci-003,two_choice_similarity,Professions,Stallholders,Ministers,9.009983963650443
3274,text-davinci-003,two_choice_similarity,Professions,Stallholders,Educators,9.609886786458683
3275,text-davinci-003,two_choice_similarity,Professions,Stallholders,Pilots,8.760625869928829
3276,text-davinci-003,two_choice_similarity,Professions,Stallholders,Postmen,9.118279544497835
3277,text-davinci-003,two_choice_similarity,Professions,Stallholders,Psychologists,8.7475304223851
3278,text-davinci-003,two_choice_similarity,Professions,Stallholders,Judges,8.853821450107098
3279,text-davinci-003,two_choice_similarity,Professions,Stallholders,Secretaries,9.073538919541551
3280,text-davinci-003,two_choice_similarity,Professions,Stallholders,Butchers,13.030750836089485
3281,text-davinci-003,two_choice_similarity,Professions,Stallholders,Stewardesses,9.014812912479263
3282,text-davinci-003,two_choice_similarity,Professions,Stallholders,Dentists,7.788543046319816
3283,text-davinci-003,two_choice_similarity,Professions,Stallholders,Shopassistants,15.293195799282785
3284,text-davinci-003,two_choice_similarity,Professions,Ministers,Actors,9.433536537810879
3285,text-davinci-003,two_choice_similarity,Professions,Ministers,Lawyers,14.294347691251446
3286,text-davinci-003,two_choice_similarity,Professions,Ministers,Pharmacists,9.566038414771013
3287,text-davinci-003,two_choice_similarity,Professions,Ministers,Archaeologists,9.156600609084608
3288,text-davinci-003,two_choice_similarity,Professions,Ministers,Architects,9.935898271721234
3289,text-davinci-003,two_choice_similarity,Professions,Ministers,Bakers,9.767638910114291
3290,text-davinci-003,two_choice_similarity,Professions,Ministers,Accountants,9.99986363310877
3291,text-davinci-003,two_choice_similarity,Professions,Ministers,Firemen,9.687044197889989
3292,text-davinci-003,two_choice_similarity,Professions,Ministers,Veterinarians,9.04317057745711
3293,text-davinci-003,two_choice_similarity,Professions,Ministers,Managers,12.105805839165171
3294,text-davinci-003,two_choice_similarity,Professions,Ministers,Doctors,13.93852142986592
3295,text-davinci-003,two_choice_similarity,Professions,Ministers,Physiotherapists,9.042870200321113
3296,text-davinci-003,two_choice_similarity,Professions,Ministers,Cooks,9.303380913705956
3297,text-davinci-003,two_choice_similarity,Professions,Ministers,Teachers,13.859073821388012
3298,text-davinci-003,two_choice_similarity,Professions,Ministers,Plumbers,8.654154391428602
3299,text-davinci-003,two_choice_similarity,Professions,Ministers,Stallholders,9.296102961374796
3300,text-davinci-003,two_choice_similarity,Professions,Ministers,Educators,14.16152602722456
3301,text-davinci-003,two_choice_similarity,Professions,Ministers,Pilots,9.696666188791106
3302,text-davinci-003,two_choice_similarity,Professions,Ministers,Postmen,9.366675091801714
3303,text-davinci-003,two_choice_similarity,Professions,Ministers,Psychologists,13.246495051923095
3304,text-davinci-003,two_choice_similarity,Professions,Ministers,Judges,14.503099505293228
3305,text-davinci-003,two_choice_similarity,Professions,Ministers,Secretaries,10.81190856267723
3306,text-davinci-003,two_choice_similarity,Professions,Ministers,Butchers,8.363411839088506
3307,text-davinci-003,two_choice_similarity,Professions,Ministers,Stewardesses,9.344159926247432
3308,text-davinci-003,two_choice_similarity,Professions,Ministers,Dentists,8.716617367536315
3309,text-davinci-003,two_choice_similarity,Professions,Ministers,Shopassistants,8.666842151483348
3310,text-davinci-003,two_choice_similarity,Professions,Educators,Actors,11.575292629306663
3311,text-davinci-003,two_choice_similarity,Professions,Educators,Lawyers,13.04214072755758
3312,text-davinci-003,two_choice_similarity,Professions,Educators,Pharmacists,10.938436863967105
3313,text-davinci-003,two_choice_similarity,Professions,Educators,Archaeologists,13.115126025297352
3314,text-davinci-003,two_choice_similarity,Professions,Educators,Architects,13.280943319091595
3315,text-davinci-003,two_choice_similarity,Professions,Educators,Bakers,12.61477665715483
3316,text-davinci-003,two_choice_similarity,Professions,Educators,Accountants,10.000253230536277
3317,text-davinci-003,two_choice_similarity,Professions,Educators,Firemen,12.432903022985856
3318,text-davinci-003,two_choice_similarity,Professions,Educators,Veterinarians,9.425224689797513
3319,text-davinci-003,two_choice_similarity,Professions,Educators,Managers,14.27168970410565
3320,text-davinci-003,two_choice_similarity,Professions,Educators,Doctors,15.081720311799199
3321,text-davinci-003,two_choice_similarity,Professions,Educators,Physiotherapists,11.619512182218905
3322,text-davinci-003,two_choice_similarity,Professions,Educators,Cooks,12.860604194031323
3323,text-davinci-003,two_choice_similarity,Professions,Educators,Teachers,19.71979371049562
3324,text-davinci-003,two_choice_similarity,Professions,Educators,Plumbers,9.442092317029758
3325,text-davinci-003,two_choice_similarity,Professions,Educators,Stallholders,11.555997190881303
3326,text-davinci-003,two_choice_similarity,Professions,Educators,Ministers,14.423245821297094
3327,text-davinci-003,two_choice_similarity,Professions,Educators,Pilots,12.646230154711219
3328,text-davinci-003,two_choice_similarity,Professions,Educators,Postmen,11.715023343754057
3329,text-davinci-003,two_choice_similarity,Professions,Educators,Psychologists,15.826671744933778
3330,text-davinci-003,two_choice_similarity,Professions,Educators,Judges,13.814216815783592
3331,text-davinci-003,two_choice_similarity,Professions,Educators,Secretaries,11.980521127711203
3332,text-davinci-003,two_choice_similarity,Professions,Educators,Butchers,9.194232173590109
3333,text-davinci-003,two_choice_similarity,Professions,Educators,Stewardesses,12.028384908853747
3334,text-davinci-003,two_choice_similarity,Professions,Educators,Dentists,9.268028788279693
3335,text-davinci-003,two_choice_similarity,Professions,Educators,Shopassistants,9.473990846937186
3336,text-davinci-003,two_choice_similarity,Professions,Pilots,Actors,9.261781938617032
3337,text-davinci-003,two_choice_similarity,Professions,Pilots,Lawyers,9.544932691550528
3338,text-davinci-003,two_choice_similarity,Professions,Pilots,Pharmacists,9.11959939134364
3339,text-davinci-003,two_choice_similarity,Professions,Pilots,Archaeologists,9.09579865681804
3340,text-davinci-003,two_choice_similarity,Professions,Pilots,Architects,9.897828422866525
3341,text-davinci-003,two_choice_similarity,Professions,Pilots,Bakers,9.02169432129711
3342,text-davinci-003,two_choice_similarity,Professions,Pilots,Accountants,8.877106445001218
3343,text-davinci-003,two_choice_similarity,Professions,Pilots,Firemen,12.386134971649613
3344,text-davinci-003,two_choice_similarity,Professions,Pilots,Veterinarians,8.603454276923294
3345,text-davinci-003,two_choice_similarity,Professions,Pilots,Managers,11.82727503260138
3346,text-davinci-003,two_choice_similarity,Professions,Pilots,Doctors,14.912922055597452
3347,text-davinci-003,two_choice_similarity,Professions,Pilots,Physiotherapists,8.277950490186491
3348,text-davinci-003,two_choice_similarity,Professions,Pilots,Cooks,9.598072752021684
3349,text-davinci-003,two_choice_similarity,Professions,Pilots,Teachers,9.379100152550805
3350,text-davinci-003,two_choice_similarity,Professions,Pilots,Plumbers,9.021772986842079
3351,text-davinci-003,two_choice_similarity,Professions,Pilots,Stallholders,9.243787298196066
3352,text-davinci-003,two_choice_similarity,Professions,Pilots,Ministers,9.292835296798158
3353,text-davinci-003,two_choice_similarity,Professions,Pilots,Educators,11.115061681573904
3354,text-davinci-003,two_choice_similarity,Professions,Pilots,Postmen,9.500729969641029
3355,text-davinci-003,two_choice_similarity,Professions,Pilots,Psychologists,9.355979352216139
3356,text-davinci-003,two_choice_similarity,Professions,Pilots,Judges,9.934895629921344
3357,text-davinci-003,two_choice_similarity,Professions,Pilots,Secretaries,8.738522571871789
3358,text-davinci-003,two_choice_similarity,Professions,Pilots,Butchers,8.905548338780195
3359,text-davinci-003,two_choice_similarity,Professions,Pilots,Stewardesses,15.98340515327816
3360,text-davinci-003,two_choice_similarity,Professions,Pilots,Dentists,8.649648712443868
3361,text-davinci-003,two_choice_similarity,Professions,Pilots,Shopassistants,8.52401130599725
3362,text-davinci-003,two_choice_similarity,Professions,Postmen,Actors,9.235512132205523
3363,text-davinci-003,two_choice_similarity,Professions,Postmen,Lawyers,9.103461768027207
3364,text-davinci-003,two_choice_similarity,Professions,Postmen,Pharmacists,9.172483358741049
3365,text-davinci-003,two_choice_similarity,Professions,Postmen,Archaeologists,8.403919027348909
3366,text-davinci-003,two_choice_similarity,Professions,Postmen,Architects,9.100793809994936
3367,text-davinci-003,two_choice_similarity,Professions,Postmen,Bakers,10.681442556537064
3368,text-davinci-003,two_choice_similarity,Professions,Postmen,Accountants,8.861734935595443
3369,text-davinci-003,two_choice_similarity,Professions,Postmen,Firemen,10.371810214721327
3370,text-davinci-003,two_choice_similarity,Professions,Postmen,Veterinarians,8.479546338910657
3371,text-davinci-003,two_choice_similarity,Professions,Postmen,Managers,9.563453141987987
3372,text-davinci-003,two_choice_similarity,Professions,Postmen,Doctors,9.153621344433645
3373,text-davinci-003,two_choice_similarity,Professions,Postmen,Physiotherapists,7.1983950563894235
3374,text-davinci-003,two_choice_similarity,Professions,Postmen,Cooks,9.980529185836183
3375,text-davinci-003,two_choice_similarity,Professions,Postmen,Teachers,10.829558567149261
3376,text-davinci-003,two_choice_similarity,Professions,Postmen,Plumbers,9.363660820649315
3377,text-davinci-003,two_choice_similarity,Professions,Postmen,Stallholders,9.652687011437912
3378,text-davinci-003,two_choice_similarity,Professions,Postmen,Ministers,9.273243101659432
3379,text-davinci-003,two_choice_similarity,Professions,Postmen,Educators,11.216846180893462
3380,text-davinci-003,two_choice_similarity,Professions,Postmen,Pilots,9.181562546226623
3381,text-davinci-003,two_choice_similarity,Professions,Postmen,Psychologists,9.13929128692012
3382,text-davinci-003,two_choice_similarity,Professions,Postmen,Judges,9.003939038857283
3383,text-davinci-003,two_choice_similarity,Professions,Postmen,Secretaries,9.81937016855267
3384,text-davinci-003,two_choice_similarity,Professions,Postmen,Butchers,9.25098629364166
3385,text-davinci-003,two_choice_similarity,Professions,Postmen,Stewardesses,9.582535964529326
3386,text-davinci-003,two_choice_similarity,Professions,Postmen,Dentists,8.380224416162154
3387,text-davinci-003,two_choice_similarity,Professions,Postmen,Shopassistants,9.23000950592126
3388,text-davinci-003,two_choice_similarity,Professions,Psychologists,Actors,10.643812919298398
3389,text-davinci-003,two_choice_similarity,Professions,Psychologists,Lawyers,13.398496115104118
3390,text-davinci-003,two_choice_similarity,Professions,Psychologists,Pharmacists,10.914080687906408
3391,text-davinci-003,two_choice_similarity,Professions,Psychologists,Archaeologists,11.127112737224458
3392,text-davinci-003,two_choice_similarity,Professions,Psychologists,Architects,11.168099912834272
3393,text-davinci-003,two_choice_similarity,Professions,Psychologists,Bakers,9.098110014293958
3394,text-davinci-003,two_choice_similarity,Professions,Psychologists,Accountants,9.130963396561448
3395,text-davinci-003,two_choice_similarity,Professions,Psychologists,Firemen,9.909916818211247
3396,text-davinci-003,two_choice_similarity,Professions,Psychologists,Veterinarians,9.375673106178278
3397,text-davinci-003,two_choice_similarity,Professions,Psychologists,Managers,12.784496115972843
3398,text-davinci-003,two_choice_similarity,Professions,Psychologists,Doctors,16.19845355252293
3399,text-davinci-003,two_choice_similarity,Professions,Psychologists,Physiotherapists,11.939402182277675
3400,text-davinci-003,two_choice_similarity,Professions,Psychologists,Cooks,9.307534749587843
3401,text-davinci-003,two_choice_similarity,Professions,Psychologists,Teachers,14.718905680032977
3402,text-davinci-003,two_choice_similarity,Professions,Psychologists,Plumbers,8.596157308098844
3403,text-davinci-003,two_choice_similarity,Professions,Psychologists,Stallholders,9.475299792484616
3404,text-davinci-003,two_choice_similarity,Professions,Psychologists,Ministers,12.61118690679716
3405,text-davinci-003,two_choice_similarity,Professions,Psychologists,Educators,15.465502134860024
3406,text-davinci-003,two_choice_similarity,Professions,Psychologists,Pilots,11.159085107048645
3407,text-davinci-003,two_choice_similarity,Professions,Psychologists,Postmen,9.079662925934787
3408,text-davinci-003,two_choice_similarity,Professions,Psychologists,Judges,13.343355392006217
3409,text-davinci-003,two_choice_similarity,Professions,Psychologists,Secretaries,9.103575096984034
3410,text-davinci-003,two_choice_similarity,Professions,Psychologists,Butchers,7.969828073593691
3411,text-davinci-003,two_choice_similarity,Professions,Psychologists,Stewardesses,9.964874618068164
3412,text-davinci-003,two_choice_similarity,Professions,Psychologists,Dentists,8.954088760368759
3413,text-davinci-003,two_choice_similarity,Professions,Psychologists,Shopassistants,8.66643753951946
3414,text-davinci-003,two_choice_similarity,Professions,Judges,Actors,9.218750739037612
3415,text-davinci-003,two_choice_similarity,Professions,Judges,Lawyers,17.574253120768436
3416,text-davinci-003,two_choice_similarity,Professions,Judges,Pharmacists,9.155636733352715
3417,text-davinci-003,two_choice_similarity,Professions,Judges,Archaeologists,9.232128704975922
3418,text-davinci-003,two_choice_similarity,Professions,Judges,Architects,9.641403191391424
3419,text-davinci-003,two_choice_similarity,Professions,Judges,Bakers,9.109340256833468
3420,text-davinci-003,two_choice_similarity,Professions,Judges,Accountants,10.241577367733953
3421,text-davinci-003,two_choice_similarity,Professions,Judges,Firemen,9.361656963969743
3422,text-davinci-003,two_choice_similarity,Professions,Judges,Veterinarians,8.744623820831906
3423,text-davinci-003,two_choice_similarity,Professions,Judges,Managers,12.063843108199263
3424,text-davinci-003,two_choice_similarity,Professions,Judges,Doctors,14.56923860601278
3425,text-davinci-003,two_choice_similarity,Professions,Judges,Physiotherapists,8.58224602583333
3426,text-davinci-003,two_choice_similarity,Professions,Judges,Cooks,8.96938019335953
3427,text-davinci-003,two_choice_similarity,Professions,Judges,Teachers,12.091747601368489
3428,text-davinci-003,two_choice_similarity,Professions,Judges,Plumbers,8.642517100530307
3429,text-davinci-003,two_choice_similarity,Professions,Judges,Stallholders,9.00619472263839
3430,text-davinci-003,two_choice_similarity,Professions,Judges,Ministers,13.572980289301523
3431,text-davinci-003,two_choice_similarity,Professions,Judges,Educators,12.75663578492968
3432,text-davinci-003,two_choice_similarity,Professions,Judges,Pilots,10.099440610933808
3433,text-davinci-003,two_choice_similarity,Professions,Judges,Postmen,8.976238063365077
3434,text-davinci-003,two_choice_similarity,Professions,Judges,Psychologists,13.777708349366879
3435,text-davinci-003,two_choice_similarity,Professions,Judges,Secretaries,9.193213842686985
3436,text-davinci-003,two_choice_similarity,Professions,Judges,Butchers,8.062862748043319
3437,text-davinci-003,two_choice_similarity,Professions,Judges,Stewardesses,8.948641023111167
3438,text-davinci-003,two_choice_similarity,Professions,Judges,Dentists,8.70221354117472
3439,text-davinci-003,two_choice_similarity,Professions,Judges,Shopassistants,8.183618419488475
3440,text-davinci-003,two_choice_similarity,Professions,Secretaries,Actors,9.1263049389238
3441,text-davinci-003,two_choice_similarity,Professions,Secretaries,Lawyers,13.8986251664455
3442,text-davinci-003,two_choice_similarity,Professions,Secretaries,Pharmacists,9.042142897851626
3443,text-davinci-003,two_choice_similarity,Professions,Secretaries,Archaeologists,8.741078542537577
3444,text-davinci-003,two_choice_similarity,Professions,Secretaries,Architects,9.027424128184723
3445,text-davinci-003,two_choice_similarity,Professions,Secretaries,Bakers,9.947513898991861
3446,text-davinci-003,two_choice_similarity,Professions,Secretaries,Accountants,14.56633478054771
3447,text-davinci-003,two_choice_similarity,Professions,Secretaries,Firemen,8.747477872641529
3448,text-davinci-003,two_choice_similarity,Professions,Secretaries,Veterinarians,8.203045763709387
3449,text-davinci-003,two_choice_similarity,Professions,Secretaries,Managers,14.589510564048197
3450,text-davinci-003,two_choice_similarity,Professions,Secretaries,Doctors,9.026690962165425
3451,text-davinci-003,two_choice_similarity,Professions,Secretaries,Physiotherapists,8.974071071961664
3452,text-davinci-003,two_choice_similarity,Professions,Secretaries,Cooks,9.646174297451784
3453,text-davinci-003,two_choice_similarity,Professions,Secretaries,Teachers,11.869752507783737
3454,text-davinci-003,two_choice_similarity,Professions,Secretaries,Plumbers,8.456314715960865
3455,text-davinci-003,two_choice_similarity,Professions,Secretaries,Stallholders,9.144074755980304
3456,text-davinci-003,two_choice_similarity,Professions,Secretaries,Ministers,11.277465009618775
3457,text-davinci-003,two_choice_similarity,Professions,Secretaries,Educators,12.129091296235359
3458,text-davinci-003,two_choice_similarity,Professions,Secretaries,Pilots,8.784885328782678
3459,text-davinci-003,two_choice_similarity,Professions,Secretaries,Postmen,9.219055023588718
3460,text-davinci-003,two_choice_similarity,Professions,Secretaries,Psychologists,9.422178600531183
3461,text-davinci-003,two_choice_similarity,Professions,Secretaries,Judges,9.60497843012881
3462,text-davinci-003,two_choice_similarity,Professions,Secretaries,Butchers,8.11891035249046
3463,text-davinci-003,two_choice_similarity,Professions,Secretaries,Stewardesses,11.892144530185522
3464,text-davinci-003,two_choice_similarity,Professions,Secretaries,Dentists,8.773337559700849
3465,text-davinci-003,two_choice_similarity,Professions,Secretaries,Shopassistants,11.948096440033106
3466,text-davinci-003,two_choice_similarity,Professions,Butchers,Actors,9.02972570730412
3467,text-davinci-003,two_choice_similarity,Professions,Butchers,Lawyers,8.994953829060425
3468,text-davinci-003,two_choice_similarity,Professions,Butchers,Pharmacists,8.305844599496433
3469,text-davinci-003,two_choice_similarity,Professions,Butchers,Archaeologists,8.404641338838681
3470,text-davinci-003,two_choice_similarity,Professions,Butchers,Architects,8.65869670352703
3471,text-davinci-003,two_choice_similarity,Professions,Butchers,Bakers,11.68978310800237
3472,text-davinci-003,two_choice_similarity,Professions,Butchers,Accountants,7.65860062055376
3473,text-davinci-003,two_choice_similarity,Professions,Butchers,Firemen,9.090186580712611
3474,text-davinci-003,two_choice_similarity,Professions,Butchers,Veterinarians,8.939988051064603
3475,text-davinci-003,two_choice_similarity,Professions,Butchers,Managers,9.361384657519245
3476,text-davinci-003,two_choice_similarity,Professions,Butchers,Doctors,9.12516020798568
3477,text-davinci-003,two_choice_similarity,Professions,Butchers,Physiotherapists,5.726736000149142
3478,text-davinci-003,two_choice_similarity,Professions,Butchers,Cooks,15.131534560415693
3479,text-davinci-003,two_choice_similarity,Professions,Butchers,Teachers,9.033450599443178
3480,text-davinci-003,two_choice_similarity,Professions,Butchers,Plumbers,9.205761214796413
3481,text-davinci-003,two_choice_similarity,Professions,Butchers,Stallholders,10.350210229722924
3482,text-davinci-003,two_choice_similarity,Professions,Butchers,Ministers,8.789573980302757
3483,text-davinci-003,two_choice_similarity,Professions,Butchers,Educators,9.34228502964213
3484,text-davinci-003,two_choice_similarity,Professions,Butchers,Pilots,8.980659238592654
3485,text-davinci-003,two_choice_similarity,Professions,Butchers,Postmen,8.932395545928683
3486,text-davinci-003,two_choice_similarity,Professions,Butchers,Psychologists,8.885375080156344
3487,text-davinci-003,two_choice_similarity,Professions,Butchers,Judges,8.675227160129479
3488,text-davinci-003,two_choice_similarity,Professions,Butchers,Secretaries,8.541069541866946
3489,text-davinci-003,two_choice_similarity,Professions,Butchers,Stewardesses,8.956156443944096
3490,text-davinci-003,two_choice_similarity,Professions,Butchers,Dentists,8.163053514716104
3491,text-davinci-003,two_choice_similarity,Professions,Butchers,Shopassistants,8.301701635167426
3492,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Actors,10.013393497488254
3493,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Lawyers,9.185906675559417
3494,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Pharmacists,8.95638175335219
