,pid,tid,domain,conclusion_type,is_osherson,premises,conclusion,rating,argument,is_single_premise,is_control,is_tutorial,light_cut,medium_cut,hard_cut
407,23,15,Mammals,Specific,True,"('Rhinos',)",Horses,77,"(('Rhinos',), 'Horses')",True,False,False,False,False,True
408,23,16,Mammals,Specific,True,"('Dogs',)",Canines,100,"(('Dogs',), 'Canines')",True,False,False,False,False,True
409,23,17,Mammals,Specific,True,"('Squirrels',)",Horses,72,"(('Squirrels',), 'Horses')",True,False,False,False,False,True
410,23,18,Mammals,Specific,True,"('Dolphins',)",Horses,73,"(('Dolphins',), 'Horses')",True,False,False,False,False,True
411,23,19,Mammals,Specific,True,"('Mice',)",Horses,75,"(('Mice',), 'Horses')",True,False,False,False,False,True
412,23,2,Mammals,Specific,True,"('Chimps', 'Mice')",Horses,85,"(('Chimps', 'Mice'), 'Horses')",False,False,False,False,False,True
413,23,20,Mammals,Specific,True,"('Elephants',)",Horses,78,"(('Elephants',), 'Horses')",True,False,False,False,False,True
414,23,3,Mammals,Specific,True,"('Gorillas', 'Seals')",Horses,85,"(('Gorillas', 'Seals'), 'Horses')",False,False,False,False,False,True
415,23,4,Mammals,Specific,True,"('Cows', 'Gorillas')",Horses,93,"(('Cows', 'Gorillas'), 'Horses')",False,False,False,False,False,True
416,23,5,Mammals,Specific,True,"('Mice', 'Seals')",Horses,85,"(('Mice', 'Seals'), 'Horses')",False,False,False,False,False,True
417,23,6,Mammals,Specific,True,"('Mice', 'Rhinos')",Horses,85,"(('Mice', 'Rhinos'), 'Horses')",False,False,False,False,False,True
418,23,7,Mammals,Specific,True,"('Cows', 'Seals')",Horses,93,"(('Cows', 'Seals'), 'Horses')",False,False,False,False,False,True
419,23,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,True
420,23,9,Mammals,Specific,True,"('Chimps', 'Elephants')",Horses,85,"(('Chimps', 'Elephants'), 'Horses')",False,False,False,False,False,True
421,23,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,65,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,True
422,23,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,90,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,True
423,23,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,61,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,True
424,23,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,75,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,True
425,24,0,Mammals,Specific,True,"('Mice', 'Seals')",Horses,40,"(('Mice', 'Seals'), 'Horses')",False,False,False,False,False,False
426,24,1,Mammals,Specific,True,"('Squirrels', 'Dolphins')",Horses,41,"(('Squirrels', 'Dolphins'), 'Horses')",False,False,False,False,False,False
427,24,10,Mammals,Specific,True,"('Gorillas', 'Seals')",Horses,68,"(('Gorillas', 'Seals'), 'Horses')",False,False,False,False,False,False
428,24,11,Mammals,Specific,True,"('Cows',)",Horses,83,"(('Cows',), 'Horses')",True,False,False,False,False,False
429,24,12,Mammals,Specific,True,"('Squirrels',)",Horses,23,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
430,24,13,Mammals,Specific,True,"('Seals',)",Horses,18,"(('Seals',), 'Horses')",True,False,False,False,False,False
431,24,14,Mammals,Specific,True,"('Chimps',)",Horses,30,"(('Chimps',), 'Horses')",True,False,False,False,False,False
432,24,15,Mammals,Specific,True,"('Rhinos',)",Horses,75,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
433,24,16,Mammals,Specific,True,"('Dogs',)",Canines,93,"(('Dogs',), 'Canines')",True,False,False,False,False,False
434,24,17,Mammals,Specific,True,"('Gorillas',)",Horses,38,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
435,24,18,Mammals,Specific,True,"('Dolphins',)",Horses,21,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
436,24,19,Mammals,Specific,True,"('Elephants',)",Horses,61,"(('Elephants',), 'Horses')",True,False,False,False,False,False
437,24,2,Mammals,Specific,True,"('Mice', 'Rhinos')",Horses,24,"(('Mice', 'Rhinos'), 'Horses')",False,False,False,False,False,False
438,24,20,Mammals,Specific,True,"('Mice',)",Horses,28,"(('Mice',), 'Horses')",True,False,False,False,False,False
439,24,3,Mammals,Specific,True,"('Cows', 'Seals')",Horses,79,"(('Cows', 'Seals'), 'Horses')",False,False,False,False,False,False
440,24,4,Mammals,Specific,True,"('Seals', 'Rhinos')",Horses,60,"(('Seals', 'Rhinos'), 'Horses')",False,False,False,False,False,False
441,24,5,Mammals,Specific,True,"('Seals', 'Elephants')",Horses,40,"(('Seals', 'Elephants'), 'Horses')",False,False,False,False,False,False
442,24,6,Mammals,Specific,True,"('Chimps', 'Elephants')",Horses,63,"(('Chimps', 'Elephants'), 'Horses')",False,False,False,False,False,False
443,24,7,Mammals,Specific,True,"('Cows', 'Gorillas')",Horses,80,"(('Cows', 'Gorillas'), 'Horses')",False,False,False,False,False,False
444,24,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
445,24,9,Mammals,Specific,True,"('Chimps', 'Mice')",Horses,69,"(('Chimps', 'Mice'), 'Horses')",False,False,False,False,False,False
446,24,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,80,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
447,24,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,73,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
448,24,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,80,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
449,24,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,88,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
450,25,0,Mammals,Specific,True,"('Dolphins', 'Elephants')",Horses,81,"(('Dolphins', 'Elephants'), 'Horses')",False,False,False,False,False,True
451,25,1,Mammals,Specific,True,"('Elephants', 'Rhinos')",Horses,80,"(('Elephants', 'Rhinos'), 'Horses')",False,False,False,False,False,True
452,25,10,Mammals,Specific,True,"('Chimps', 'Squirrels')",Horses,91,"(('Chimps', 'Squirrels'), 'Horses')",False,False,False,False,False,True
453,25,11,Mammals,Specific,True,"('Rhinos',)",Horses,70,"(('Rhinos',), 'Horses')",True,False,False,False,False,True
454,25,12,Mammals,Specific,True,"('Cows',)",Horses,80,"(('Cows',), 'Horses')",True,False,False,False,False,True
455,25,13,Mammals,Specific,True,"('Chimps',)",Horses,70,"(('Chimps',), 'Horses')",True,False,False,False,False,True
456,25,14,Mammals,Specific,True,"('Mice',)",Horses,70,"(('Mice',), 'Horses')",True,False,False,False,False,True
457,25,15,Mammals,Specific,True,"('Seals',)",Horses,61,"(('Seals',), 'Horses')",True,False,False,False,False,True
458,25,16,Mammals,Specific,True,"('Dogs',)",Canines,89,"(('Dogs',), 'Canines')",True,False,False,False,False,True
459,25,17,Mammals,Specific,True,"('Elephants',)",Horses,70,"(('Elephants',), 'Horses')",True,False,False,False,False,True
460,25,18,Mammals,Specific,True,"('Gorillas',)",Horses,70,"(('Gorillas',), 'Horses')",True,False,False,False,False,True
461,25,19,Mammals,Specific,True,"('Squirrels',)",Horses,70,"(('Squirrels',), 'Horses')",True,False,False,False,False,True
462,25,2,Mammals,Specific,True,"('Chimps', 'Rhinos')",Horses,89,"(('Chimps', 'Rhinos'), 'Horses')",False,False,False,False,False,True
463,25,20,Mammals,Specific,True,"('Dolphins',)",Horses,70,"(('Dolphins',), 'Horses')",True,False,False,False,False,True
464,25,3,Mammals,Specific,True,"('Cows', 'Rhinos')",Horses,90,"(('Cows', 'Rhinos'), 'Horses')",False,False,False,False,False,True
465,25,4,Mammals,Specific,True,"('Gorillas', 'Squirrels')",Horses,89,"(('Gorillas', 'Squirrels'), 'Horses')",False,False,False,False,False,True
466,25,5,Mammals,Specific,True,"('Mice', 'Squirrels')",Horses,87,"(('Mice', 'Squirrels'), 'Horses')",False,False,False,False,False,True
467,25,6,Mammals,Specific,True,"('Squirrels', 'Seals')",Horses,88,"(('Squirrels', 'Seals'), 'Horses')",False,False,False,False,False,True
468,25,7,Mammals,Specific,True,"('Cows', 'Dolphins')",Horses,89,"(('Cows', 'Dolphins'), 'Horses')",False,False,False,False,False,True
469,25,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,True
470,25,9,Mammals,Specific,True,"('Squirrels', 'Rhinos')",Horses,87,"(('Squirrels', 'Rhinos'), 'Horses')",False,False,False,False,False,True
471,25,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,70,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,True
472,25,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,90,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,True
473,25,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,6,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,True
474,25,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,86,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,True
475,26,0,Mammals,Specific,True,"('Squirrels', 'Rhinos')",Horses,53,"(('Squirrels', 'Rhinos'), 'Horses')",False,False,False,False,False,False
476,26,1,Mammals,Specific,True,"('Mice', 'Squirrels')",Horses,66,"(('Mice', 'Squirrels'), 'Horses')",False,False,False,False,False,False
477,26,10,Mammals,Specific,True,"('Cows', 'Dolphins')",Horses,60,"(('Cows', 'Dolphins'), 'Horses')",False,False,False,False,False,False
478,26,11,Mammals,Specific,True,"('Rhinos',)",Horses,52,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
479,26,12,Mammals,Specific,True,"('Seals',)",Horses,24,"(('Seals',), 'Horses')",True,False,False,False,False,False
480,26,13,Mammals,Specific,True,"('Elephants',)",Horses,60,"(('Elephants',), 'Horses')",True,False,False,False,False,False
481,26,14,Mammals,Specific,True,"('Chimps',)",Horses,50,"(('Chimps',), 'Horses')",True,False,False,False,False,False
482,26,15,Mammals,Specific,True,"('Gorillas',)",Horses,45,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
483,26,16,Mammals,Specific,True,"('Dogs',)",Canines,87,"(('Dogs',), 'Canines')",True,False,False,False,False,False
484,26,17,Mammals,Specific,True,"('Dolphins',)",Horses,26,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
485,26,18,Mammals,Specific,True,"('Mice',)",Horses,20,"(('Mice',), 'Horses')",True,False,False,False,False,False
486,26,19,Mammals,Specific,True,"('Cows',)",Horses,66,"(('Cows',), 'Horses')",True,False,False,False,False,False
487,26,2,Mammals,Specific,True,"('Squirrels', 'Seals')",Horses,34,"(('Squirrels', 'Seals'), 'Horses')",False,False,False,False,False,False
488,26,20,Mammals,Specific,True,"('Squirrels',)",Horses,27,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
489,26,3,Mammals,Specific,True,"('Gorillas', 'Squirrels')",Horses,50,"(('Gorillas', 'Squirrels'), 'Horses')",False,False,False,False,False,False
490,26,4,Mammals,Specific,True,"('Elephants', 'Rhinos')",Horses,68,"(('Elephants', 'Rhinos'), 'Horses')",False,False,False,False,False,False
491,26,5,Mammals,Specific,True,"('Chimps', 'Rhinos')",Horses,49,"(('Chimps', 'Rhinos'), 'Horses')",False,False,False,False,False,False
492,26,6,Mammals,Specific,True,"('Chimps', 'Squirrels')",Horses,35,"(('Chimps', 'Squirrels'), 'Horses')",False,False,False,False,False,False
493,26,7,Mammals,Specific,True,"('Cows', 'Rhinos')",Horses,67,"(('Cows', 'Rhinos'), 'Horses')",False,False,False,False,False,False
494,26,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,86,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
495,26,9,Mammals,Specific,True,"('Dolphins', 'Elephants')",Horses,36,"(('Dolphins', 'Elephants'), 'Horses')",False,False,False,False,False,False
496,26,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,34,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
497,26,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,61,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
498,26,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,60,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
499,26,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,64,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
500,27,0,Mammals,Specific,True,"('Mice', 'Squirrels')",Horses,7,"(('Mice', 'Squirrels'), 'Horses')",False,False,False,False,False,False
501,27,1,Mammals,Specific,True,"('Gorillas', 'Squirrels')",Horses,56,"(('Gorillas', 'Squirrels'), 'Horses')",False,False,False,False,False,False
502,27,10,Mammals,Specific,True,"('Elephants', 'Rhinos')",Horses,19,"(('Elephants', 'Rhinos'), 'Horses')",False,False,False,False,False,False
503,27,11,Mammals,Specific,True,"('Dolphins',)",Horses,11,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
504,27,12,Mammals,Specific,True,"('Elephants',)",Horses,61,"(('Elephants',), 'Horses')",True,False,False,False,False,False
505,27,13,Mammals,Specific,True,"('Gorillas',)",Horses,42,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
506,27,14,Mammals,Specific,True,"('Cows',)",Horses,91,"(('Cows',), 'Horses')",True,False,False,False,False,False
507,27,15,Mammals,Specific,True,"('Squirrels',)",Horses,53,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
508,27,16,Mammals,Specific,True,"('Dogs',)",Canines,96,"(('Dogs',), 'Canines')",True,False,False,False,False,False
509,27,17,Mammals,Specific,True,"('Rhinos',)",Horses,70,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
510,27,18,Mammals,Specific,True,"('Seals',)",Horses,11,"(('Seals',), 'Horses')",True,False,False,False,False,False
511,27,19,Mammals,Specific,True,"('Mice',)",Horses,19,"(('Mice',), 'Horses')",True,False,False,False,False,False
512,27,2,Mammals,Specific,True,"('Chimps', 'Rhinos')",Horses,49,"(('Chimps', 'Rhinos'), 'Horses')",False,False,False,False,False,False
513,27,20,Mammals,Specific,True,"('Chimps',)",Horses,47,"(('Chimps',), 'Horses')",True,False,False,False,False,False
514,27,3,Mammals,Specific,True,"('Squirrels', 'Seals')",Horses,89,"(('Squirrels', 'Seals'), 'Horses')",False,False,False,False,False,False
515,27,4,Mammals,Specific,True,"('Cows', 'Rhinos')",Horses,89,"(('Cows', 'Rhinos'), 'Horses')",False,False,False,False,False,False
516,27,5,Mammals,Specific,True,"('Squirrels', 'Rhinos')",Horses,81,"(('Squirrels', 'Rhinos'), 'Horses')",False,False,False,False,False,False
517,27,6,Mammals,Specific,True,"('Dolphins', 'Elephants')",Horses,59,"(('Dolphins', 'Elephants'), 'Horses')",False,False,False,False,False,False
518,27,7,Mammals,Specific,True,"('Cows', 'Dolphins')",Horses,63,"(('Cows', 'Dolphins'), 'Horses')",False,False,False,False,False,False
519,27,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
520,27,9,Mammals,Specific,True,"('Chimps', 'Squirrels')",Horses,51,"(('Chimps', 'Squirrels'), 'Horses')",False,False,False,False,False,False
521,27,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,51,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
522,27,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,80,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
523,27,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,6,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
524,27,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,100,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
525,28,0,Mammals,Specific,True,"('Elephants', 'Rhinos')",Horses,90,"(('Elephants', 'Rhinos'), 'Horses')",False,False,False,False,True,True
526,28,1,Mammals,Specific,True,"('Mice', 'Squirrels')",Horses,90,"(('Mice', 'Squirrels'), 'Horses')",False,False,False,False,True,True
527,28,10,Mammals,Specific,True,"('Squirrels', 'Seals')",Horses,90,"(('Squirrels', 'Seals'), 'Horses')",False,False,False,False,True,True
528,28,11,Mammals,Specific,True,"('Cows',)",Horses,20,"(('Cows',), 'Horses')",True,False,False,False,True,True
529,28,12,Mammals,Specific,True,"('Gorillas',)",Horses,20,"(('Gorillas',), 'Horses')",True,False,False,False,True,True
530,28,13,Mammals,Specific,True,"('Chimps',)",Horses,20,"(('Chimps',), 'Horses')",True,False,False,False,True,True
531,28,14,Mammals,Specific,True,"('Elephants',)",Horses,20,"(('Elephants',), 'Horses')",True,False,False,False,True,True
532,28,15,Mammals,Specific,True,"('Dolphins',)",Horses,10,"(('Dolphins',), 'Horses')",True,False,False,False,True,True
533,28,16,Mammals,Specific,True,"('Dogs',)",Canines,50,"(('Dogs',), 'Canines')",True,False,False,False,True,True
534,28,17,Mammals,Specific,True,"('Seals',)",Horses,10,"(('Seals',), 'Horses')",True,False,False,False,True,True
535,28,18,Mammals,Specific,True,"('Mice',)",Horses,10,"(('Mice',), 'Horses')",True,False,False,False,True,True
536,28,19,Mammals,Specific,True,"('Squirrels',)",Horses,10,"(('Squirrels',), 'Horses')",True,False,False,False,True,True
537,28,2,Mammals,Specific,True,"('Chimps', 'Squirrels')",Horses,90,"(('Chimps', 'Squirrels'), 'Horses')",False,False,False,False,True,True
538,28,20,Mammals,Specific,True,"('Rhinos',)",Horses,20,"(('Rhinos',), 'Horses')",True,False,False,False,True,True
539,28,3,Mammals,Specific,True,"('Cows', 'Rhinos')",Horses,90,"(('Cows', 'Rhinos'), 'Horses')",False,False,False,False,True,True
540,28,4,Mammals,Specific,True,"('Squirrels', 'Rhinos')",Horses,90,"(('Squirrels', 'Rhinos'), 'Horses')",False,False,False,False,True,True
541,28,5,Mammals,Specific,True,"('Dolphins', 'Elephants')",Horses,90,"(('Dolphins', 'Elephants'), 'Horses')",False,False,False,False,True,True
542,28,6,Mammals,Specific,True,"('Chimps', 'Rhinos')",Horses,90,"(('Chimps', 'Rhinos'), 'Horses')",False,False,False,False,True,True
543,28,7,Mammals,Specific,True,"('Gorillas', 'Squirrels')",Horses,90,"(('Gorillas', 'Squirrels'), 'Horses')",False,False,False,False,True,True
544,28,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,90,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,True,True
545,28,9,Mammals,Specific,True,"('Cows', 'Dolphins')",Horses,90,"(('Cows', 'Dolphins'), 'Horses')",False,False,False,False,True,True
546,28,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,20,"(('Pineapples',), 'Raspberries')",True,False,True,False,True,True
547,28,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,20,"(('Blackberries',), 'Raspberries')",True,False,True,False,True,True
548,28,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,90,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,True,True
549,28,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,90,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,True,True
550,29,0,Mammals,Specific,True,"('Squirrels', 'Rhinos')",Horses,69,"(('Squirrels', 'Rhinos'), 'Horses')",False,False,False,False,False,False
551,29,1,Mammals,Specific,True,"('Squirrels', 'Seals')",Horses,41,"(('Squirrels', 'Seals'), 'Horses')",False,False,False,False,False,False
552,29,10,Mammals,Specific,True,"('Chimps', 'Rhinos')",Horses,67,"(('Chimps', 'Rhinos'), 'Horses')",False,False,False,False,False,False
553,29,11,Mammals,Specific,True,"('Cows',)",Horses,68,"(('Cows',), 'Horses')",True,False,False,False,False,False
554,29,12,Mammals,Specific,True,"('Dolphins',)",Horses,19,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
555,29,13,Mammals,Specific,True,"('Rhinos',)",Horses,95,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
556,29,14,Mammals,Specific,True,"('Squirrels',)",Horses,59,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
557,29,15,Mammals,Specific,True,"('Elephants',)",Horses,69,"(('Elephants',), 'Horses')",True,False,False,False,False,False
558,29,16,Mammals,Specific,True,"('Dogs',)",Canines,100,"(('Dogs',), 'Canines')",True,False,False,False,False,False
559,29,17,Mammals,Specific,True,"('Chimps',)",Horses,52,"(('Chimps',), 'Horses')",True,False,False,False,False,False
560,29,18,Mammals,Specific,True,"('Mice',)",Horses,35,"(('Mice',), 'Horses')",True,False,False,False,False,False
561,29,19,Mammals,Specific,True,"('Gorillas',)",Horses,33,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
562,29,2,Mammals,Specific,True,"('Cows', 'Dolphins')",Horses,52,"(('Cows', 'Dolphins'), 'Horses')",False,False,False,False,False,False
563,29,20,Mammals,Specific,True,"('Seals',)",Horses,20,"(('Seals',), 'Horses')",True,False,False,False,False,False
564,29,3,Mammals,Specific,True,"('Elephants', 'Rhinos')",Horses,89,"(('Elephants', 'Rhinos'), 'Horses')",False,False,False,False,False,False
565,29,4,Mammals,Specific,True,"('Chimps', 'Squirrels')",Horses,52,"(('Chimps', 'Squirrels'), 'Horses')",False,False,False,False,False,False
566,29,5,Mammals,Specific,True,"('Mice', 'Squirrels')",Horses,21,"(('Mice', 'Squirrels'), 'Horses')",False,False,False,False,False,False
567,29,6,Mammals,Specific,True,"('Cows', 'Rhinos')",Horses,75,"(('Cows', 'Rhinos'), 'Horses')",False,False,False,False,False,False
568,29,7,Mammals,Specific,True,"('Dolphins', 'Elephants')",Horses,41,"(('Dolphins', 'Elephants'), 'Horses')",False,False,False,False,False,False
569,29,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
570,29,9,Mammals,Specific,True,"('Gorillas', 'Squirrels')",Horses,61,"(('Gorillas', 'Squirrels'), 'Horses')",False,False,False,False,False,False
571,29,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,50,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
572,29,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,83,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
573,29,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,53,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
574,29,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,49,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
575,3,0,Mammals,Specific,True,"('Mice',)",Horses,58,"(('Mice',), 'Horses')",True,False,False,False,False,False
576,3,1,Mammals,Specific,True,"('Cows',)",Horses,61,"(('Cows',), 'Horses')",True,False,False,False,False,False
577,3,10,Mammals,Specific,True,"('Mice', 'Rhinos')",Horses,66,"(('Mice', 'Rhinos'), 'Horses')",False,False,False,False,False,False
578,3,11,Mammals,Specific,True,"('Chimps', 'Elephants')",Horses,59,"(('Chimps', 'Elephants'), 'Horses')",False,False,False,False,False,False
579,3,12,Mammals,Specific,True,"('Gorillas', 'Seals')",Horses,61,"(('Gorillas', 'Seals'), 'Horses')",False,False,False,False,False,False
580,3,13,Mammals,Specific,True,"('Seals', 'Rhinos')",Horses,63,"(('Seals', 'Rhinos'), 'Horses')",False,False,False,False,False,False
581,3,14,Mammals,Specific,True,"('Mice', 'Seals')",Horses,66,"(('Mice', 'Seals'), 'Horses')",False,False,False,False,False,False
582,3,15,Mammals,Specific,True,"('Chimps', 'Mice')",Horses,65,"(('Chimps', 'Mice'), 'Horses')",False,False,False,False,False,False
583,3,16,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,66,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
584,3,17,Mammals,Specific,True,"('Cows', 'Gorillas')",Horses,63,"(('Cows', 'Gorillas'), 'Horses')",False,False,False,False,False,False
585,3,18,Mammals,Specific,True,"('Squirrels', 'Dolphins')",Horses,63,"(('Squirrels', 'Dolphins'), 'Horses')",False,False,False,False,False,False
586,3,19,Mammals,Specific,True,"('Seals', 'Elephants')",Horses,64,"(('Seals', 'Elephants'), 'Horses')",False,False,False,False,False,False
587,3,2,Mammals,Specific,True,"('Chimps',)",Horses,60,"(('Chimps',), 'Horses')",True,False,False,False,False,False
588,3,20,Mammals,Specific,True,"('Cows', 'Seals')",Horses,68,"(('Cows', 'Seals'), 'Horses')",False,False,False,False,False,False
589,3,3,Mammals,Specific,True,"('Elephants',)",Horses,60,"(('Elephants',), 'Horses')",True,False,False,False,False,False
590,3,4,Mammals,Specific,True,"('Squirrels',)",Horses,57,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
591,3,5,Mammals,Specific,True,"('Gorillas',)",Horses,61,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
592,3,6,Mammals,Specific,True,"('Seals',)",Horses,60,"(('Seals',), 'Horses')",True,False,False,False,False,False
593,3,7,Mammals,Specific,True,"('Dolphins',)",Horses,59,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
594,3,8,Mammals,Specific,True,"('Dogs',)",Canines,59,"(('Dogs',), 'Canines')",True,False,False,False,False,False
595,3,9,Mammals,Specific,True,"('Rhinos',)",Horses,58,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
596,3,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,77,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
597,3,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,62,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
598,3,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,62,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
599,3,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,58,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
600,30,0,Mammals,Specific,True,"('Mice', 'Elephants')",Horses,61,"(('Mice', 'Elephants'), 'Horses')",False,False,False,False,False,False
601,30,1,Mammals,Specific,True,"('Gorillas', 'Rhinos')",Horses,67,"(('Gorillas', 'Rhinos'), 'Horses')",False,False,False,False,False,False
602,30,10,Mammals,Specific,True,"('Squirrels', 'Elephants')",Horses,69,"(('Squirrels', 'Elephants'), 'Horses')",False,False,False,False,False,False
603,30,11,Mammals,Specific,True,"('Gorillas',)",Horses,40,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
604,30,12,Mammals,Specific,True,"('Cows',)",Horses,54,"(('Cows',), 'Horses')",True,False,False,False,False,False
605,30,13,Mammals,Specific,True,"('Rhinos',)",Horses,52,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
606,30,14,Mammals,Specific,True,"('Dolphins',)",Horses,44,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
607,30,15,Mammals,Specific,True,"('Squirrels',)",Horses,51,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
608,30,16,Mammals,Specific,True,"('Dogs',)",Canines,100,"(('Dogs',), 'Canines')",True,False,False,False,False,False
609,30,17,Mammals,Specific,True,"('Seals',)",Horses,48,"(('Seals',), 'Horses')",True,False,False,False,False,False
610,30,18,Mammals,Specific,True,"('Mice',)",Horses,39,"(('Mice',), 'Horses')",True,False,False,False,False,False
