,uid,tid,trial_id,argpair_id,phenomenon,phenomenon_type,domain,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,human_rating,is_arg2_stronger,is_control,is_osherson,is_removed_participant
3104,91,tid_experiment1_30,tc24,"['Trucks', 'Skateboards', 'All vehicles', 'Trucks', 'Caravans', 'All vehicles']",Diversity (General),General,Vehicles,"['Trucks', 'Skateboards']",All vehicles,"['Trucks', 'Caravans']",All vehicles,5,FALSE,FALSE,FALSE,FALSE
3105,91,tid_experiment1_30,tc25,"['Swans', 'Storks', 'All birds', 'Swans', 'Storks', 'All animals']",Specificity,General,Birds,"['Swans', 'Storks']",All birds,"['Swans', 'Storks']",All animals,0,FALSE,FALSE,FALSE,FALSE
3106,91,tid_experiment1_30,tc26,"['Penguins', 'Roosters', 'Penguins', 'Crickets', 'Roosters']",Nonmonotonicity (Specific),Mixed,Birds,['Penguins'],Roosters,"['Penguins', 'Crickets']",Roosters,0,FALSE,FALSE,FALSE,FALSE
3107,91,tid_experiment1_30,tc27,"['Dogs', 'Bats', 'Bats', 'Dogs']",Asymmetry,Specific,Mammals,['Dogs'],Bats,['Bats'],Dogs,0,FALSE,FALSE,FALSE,FALSE
3108,91,tid_experiment1_30,tc28,"['Blackbirds', 'Swans', 'All birds', 'Blackbirds', 'Swallows', 'All birds']",Diversity (General),General,Birds,"['Blackbirds', 'Swans']",All birds,"['Blackbirds', 'Swallows']",All birds,0,FALSE,FALSE,FALSE,FALSE
3109,91,tid_experiment1_30,tc29,"['Vultures', 'Ducks', 'Swallows', 'Vultures', 'Ostriches', 'Swallows']",Diversity (Specific),Specific,Birds,"['Vultures', 'Ducks']",Swallows,"['Vultures', 'Ostriches']",Swallows,0,FALSE,FALSE,FALSE,FALSE
3110,91,tid_experiment1_30,tc30,"['Vultures', 'Falcons', 'Penguins', 'Falcons']",Similarity,Specific,Birds,['Vultures'],Falcons,['Penguins'],Falcons,0,FALSE,FALSE,FALSE,FALSE
3111,91,tid_experiment1_30,tc31,"['Eagles', 'Owls', 'All birds', 'Eagles', 'Owls', 'Lice', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Eagles', 'Owls']",All birds,"['Eagles', 'Owls', 'Lice']",All birds,0,FALSE,FALSE,FALSE,FALSE
3112,91,tid_experiment1_30,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,0,FALSE,TRUE,FALSE,FALSE
3113,91,tid_experiment1_30,tc33,"['Doves', 'Magpies', 'Parrots', 'Sparrows', 'Doves', 'Magpies', 'Sparrows']",Monotonicity (Specific),Specific,Birds,"['Doves', 'Magpies', 'Parrots']",Sparrows,"['Doves', 'Magpies']",Sparrows,0,FALSE,FALSE,FALSE,FALSE
3114,91,tid_experiment1_30,tc34,"['Dogs', 'Camels', 'Hedgehogs', 'All mammals', 'Dogs', 'Camels', 'All mammals']",Monotonicity (General),General,Mammals,"['Dogs', 'Camels', 'Hedgehogs']",All mammals,"['Dogs', 'Camels']",All mammals,0,FALSE,FALSE,FALSE,FALSE
3115,91,tid_experiment1_30,tc35,"['Buses', 'Skateboards', 'All vehicles', 'Buses', 'Caravans', 'All vehicles']",Diversity (General),General,Vehicles,"['Buses', 'Skateboards']",All vehicles,"['Buses', 'Caravans']",All vehicles,5,FALSE,FALSE,FALSE,FALSE
3116,91,tid_experiment1_30,tc36,"['Elephants', 'Dogs', 'All mammals', 'Elephants', 'Dogs', 'All animals']",Specificity,General,Mammals,"['Elephants', 'Dogs']",All animals,"['Elephants', 'Dogs']",All mammals,5,TRUE,FALSE,FALSE,FALSE
3117,91,tid_experiment1_30,tc37,"['Zeppelins', 'Cars', 'Sleds', 'Submarines', 'Zeppelins', 'Cars', 'Submarines']",Monotonicity (Specific),Specific,Vehicles,"['Zeppelins', 'Cars']",Submarines,"['Zeppelins', 'Cars', 'Sleds']",Submarines,0,TRUE,FALSE,FALSE,FALSE
3118,91,tid_experiment1_30,tc38,"['Trucks', 'Taxis', 'Rockets', 'Taxis']",Similarity,Specific,Vehicles,['Rockets'],Taxis,['Trucks'],Taxis,5,TRUE,FALSE,FALSE,FALSE
3119,91,tid_experiment1_30,tc39,"['Robins', 'Swans', 'All birds', 'Robins', 'Doves', 'All birds']",Diversity (General),General,Birds,"['Robins', 'Swans']",All birds,"['Robins', 'Doves']",All birds,0,FALSE,FALSE,FALSE,FALSE
3120,91,tid_experiment1_30,tc40,"['Cats', 'All mammals', 'Camels', 'All mammals']",Typicality,General,Mammals,['Cats'],All mammals,['Camels'],All mammals,3,FALSE,FALSE,FALSE,FALSE
3121,91,tid_experiment1_30,tc41,"['Cows', 'Dogs', 'Tigers', 'All mammals', 'Cows', 'Dogs', 'All mammals']",Monotonicity (General),General,Mammals,"['Cows', 'Dogs', 'Tigers']",All mammals,"['Cows', 'Dogs']",All mammals,0,FALSE,FALSE,FALSE,FALSE
3122,91,tid_experiment1_30,tc42,"['Horses', 'Tigers', 'Hamsters', 'Deer', 'Horses', 'Tigers', 'Deer']",Monotonicity (Specific),Specific,Mammals,"['Horses', 'Tigers']",Deer,"['Horses', 'Tigers', 'Hamsters']",Deer,5,TRUE,FALSE,FALSE,FALSE
3123,91,tid_experiment1_30,tc43,"['Bicycles', 'Vans', 'All vehicles', 'Bicycles', 'Vans', 'All things']",Specificity,General,Vehicles,"['Bicycles', 'Vans']",All things,"['Bicycles', 'Vans']",All vehicles,5,TRUE,FALSE,FALSE,FALSE
3124,91,tid_experiment1_30,tc44,"['Skateboards', 'Motorbikes', 'All vehicles', 'Skateboards', 'Motorbikes', 'Tong', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Skateboards', 'Motorbikes']",All vehicles,"['Skateboards', 'Motorbikes', 'Tong']",All vehicles,0,FALSE,FALSE,FALSE,FALSE
3125,91,tid_experiment1_30,tc45,"['Hedgehogs', 'Llamas', 'Hedgehogs', 'Crocodiles', 'Llamas']",Nonmonotonicity (Specific),Mixed,Mammals,['Hedgehogs'],Llamas,"['Hedgehogs', 'Crocodiles']",Llamas,0,FALSE,FALSE,FALSE,FALSE
3126,91,tid_experiment1_30,tc46,"['Trains', 'Caravans', 'Caravans', 'Trains']",Asymmetry,Specific,Vehicles,['Caravans'],Trains,['Trains'],Caravans,0,TRUE,FALSE,FALSE,FALSE
3127,91,tid_experiment1_30,tc47,"['Chickens', 'Falcons', 'Ostriches', 'Doves', 'Chickens', 'Falcons', 'Doves']",Monotonicity (Specific),Specific,Birds,"['Chickens', 'Falcons']",Doves,"['Chickens', 'Falcons', 'Ostriches']",Doves,5,TRUE,FALSE,FALSE,FALSE
3128,91,tid_experiment1_30,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,0,FALSE,TRUE,FALSE,FALSE
3129,91,tid_experiment1_30,tc49,"['Pigs', 'Giraffes', 'Bats', 'Cows', 'Pigs', 'Giraffes', 'Cows']",Monotonicity (Specific),Specific,Mammals,"['Pigs', 'Giraffes', 'Bats']",Cows,"['Pigs', 'Giraffes']",Cows,5,FALSE,FALSE,FALSE,FALSE
3130,91,tid_experiment1_30,tc50,"['Tractors', 'Sleds', 'All vehicles', 'Tractors', 'Sleds', 'Planes', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Tractors', 'Sleds']",All vehicles,"['Tractors', 'Sleds', 'Planes']",All vehicles,5,FALSE,FALSE,FALSE,FALSE
3131,91,tid_experiment1_30,tc51,"['Vultures', 'Penguins', 'Blackbirds', 'Vultures', 'Ostriches', 'Blackbirds']",Diversity (Specific),Specific,Birds,"['Vultures', 'Penguins']",Blackbirds,"['Vultures', 'Ostriches']",Blackbirds,2,FALSE,FALSE,FALSE,FALSE
3132,91,tid_experiment1_30,tc52,"['Doves', 'All birds', 'Roosters', 'All birds']",Typicality,General,Birds,['Doves'],All birds,['Roosters'],All birds,2,FALSE,FALSE,FALSE,FALSE
3133,91,tid_experiment1_30,tc53,"['Kangaroos', 'Hedgehogs', 'All mammals', 'Kangaroos', 'Hedgehogs', 'Snakes', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Kangaroos', 'Hedgehogs', 'Snakes']",All mammals,"['Kangaroos', 'Hedgehogs']",All mammals,5,TRUE,FALSE,FALSE,FALSE
3134,91,tid_experiment1_30,tc54,"['Deer', 'Mice', 'Sheep', 'Deer', 'Giraffes', 'Sheep']",Diversity (Specific),Specific,Mammals,"['Deer', 'Giraffes']",Sheep,"['Deer', 'Mice']",Sheep,0,TRUE,FALSE,FALSE,FALSE
3135,91,tid_experiment1_30,tc55,"['Zeppelins', 'Trains', 'Sleds', 'All vehicles', 'Zeppelins', 'Trains', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Zeppelins', 'Trains']",All vehicles,"['Zeppelins', 'Trains', 'Sleds']",All vehicles,5,TRUE,FALSE,FALSE,FALSE
3136,91,tid_experiment1_30,tc56,"['Trains', 'All vehicles', 'Zeppelins', 'All vehicles']",Typicality,General,Vehicles,['Zeppelins'],All vehicles,['Trains'],All vehicles,0,TRUE,FALSE,FALSE,FALSE
3137,91,tid_experiment1_30,tc57,"['Carts', 'Hovercraft', 'Buses', 'Carts', 'Sleds', 'Buses']",Diversity (Specific),Specific,Vehicles,"['Carts', 'Sleds']",Buses,"['Carts', 'Hovercraft']",Buses,0,TRUE,FALSE,FALSE,FALSE
3138,91,tid_experiment1_30,tc58,"['Deer', 'Donkeys', 'Bats', 'Donkeys']",Similarity,Specific,Mammals,['Deer'],Donkeys,['Bats'],Donkeys,0,FALSE,FALSE,FALSE,FALSE
3139,91,tid_experiment1_30,tc59,"['Jeeps', 'All vehicles', 'Zeppelins', 'All vehicles']",Typicality,General,Vehicles,['Jeeps'],All vehicles,['Zeppelins'],All vehicles,5,FALSE,FALSE,FALSE,FALSE
3140,91,tid_experiment1_30,tc60,"['Horses', 'Bats', 'Bats', 'Horses']",Asymmetry,Specific,Mammals,['Bats'],Horses,['Horses'],Bats,3,TRUE,FALSE,FALSE,FALSE
3141,91,tid_experiment1_30,tc61,"['Dogs', 'Mice', 'All mammals', 'Dogs', 'Mice', 'Lizards', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Dogs', 'Mice', 'Lizards']",All mammals,"['Dogs', 'Mice']",All mammals,5,TRUE,FALSE,FALSE,FALSE
3142,91,tid_experiment1_30,tc62,"['Camels', 'Squirrels', 'All mammals', 'Camels', 'Squirrels', 'All animals']",Specificity,General,Mammals,"['Camels', 'Squirrels']",All animals,"['Camels', 'Squirrels']",All mammals,5,TRUE,FALSE,FALSE,FALSE
3143,91,tid_experiment1_30,tc63,"['Skateboards', 'Vans', 'Submarines', 'All vehicles', 'Skateboards', 'Vans', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Skateboards', 'Vans', 'Submarines']",All vehicles,"['Skateboards', 'Vans']",All vehicles,0,FALSE,FALSE,FALSE,FALSE
3144,91,tid_experiment1_30,tc64,"['Robins', 'Sparrows', 'Robins', 'Gorillas']",Similarity,Specific,Birds,['Robins'],Sparrows,['Robins'],Gorillas,0,FALSE,TRUE,FALSE,FALSE
3145,91,tid_experiment1_30,tc65,"['Blackbirds', 'All birds', 'Roosters', 'All birds']",Typicality,General,Birds,['Blackbirds'],All birds,['Roosters'],All birds,3,FALSE,FALSE,FALSE,FALSE
3146,91,tid_experiment1_30,tc66,"['Herons', 'Roosters', 'All birds', 'Herons', 'Roosters', 'All animals']",Specificity,General,Birds,"['Herons', 'Roosters']",All birds,"['Herons', 'Roosters']",All animals,0,FALSE,FALSE,FALSE,FALSE
3147,91,tid_experiment1_30,tc67,"['Sparrows', 'Ducks', 'Chickens', 'All birds', 'Sparrows', 'Ducks', 'All birds']",Monotonicity (General),General,Birds,"['Sparrows', 'Ducks', 'Chickens']",All birds,"['Sparrows', 'Ducks']",All birds,0,FALSE,FALSE,FALSE,FALSE
3148,91,tid_experiment1_30,tc68,"['Horses', 'Hamsters', 'Dogs', 'Horses', 'Cows', 'Dogs']",Diversity (Specific),Specific,Mammals,"['Horses', 'Hamsters']",Dogs,"['Horses', 'Cows']",Dogs,5,FALSE,FALSE,FALSE,FALSE
3149,91,tid_experiment1_30,tc69,"['Mopeds', 'Bicycles', 'Submarines', 'Bicycles']",Similarity,Specific,Vehicles,['Mopeds'],Bicycles,['Submarines'],Bicycles,5,FALSE,FALSE,FALSE,FALSE
3150,18,tid_experiment1_31,tc0,"['Hovercraft', 'Boats', 'Helicopters', 'Boats']",Similarity,Specific,Vehicles,['Hovercraft'],Boats,['Helicopters'],Boats,2,FALSE,FALSE,FALSE,FALSE
3151,18,tid_experiment1_31,tc1,"['Vans', 'All vehicles', 'Sleds', 'All vehicles']",Typicality,General,Vehicles,['Sleds'],All vehicles,['Vans'],All vehicles,5,TRUE,FALSE,FALSE,FALSE
3152,18,tid_experiment1_31,tc2,"['Trains', 'Jeeps', 'All vehicles', 'Trains', 'Jeeps', 'All things']",Specificity,General,Vehicles,"['Trains', 'Jeeps']",All vehicles,"['Trains', 'Jeeps']",All things,0,FALSE,FALSE,FALSE,FALSE
3153,18,tid_experiment1_31,tc3,"['Deer', 'Bats', 'Cats', 'Deer', 'Cows', 'Cats']",Diversity (Specific),Specific,Mammals,"['Deer', 'Bats']",Cats,"['Deer', 'Cows']",Cats,2,FALSE,FALSE,FALSE,FALSE
3154,18,tid_experiment1_31,tc4,"['Lions', 'All mammals', 'Squirrels', 'All mammals']",Typicality,General,Mammals,['Squirrels'],All mammals,['Lions'],All mammals,3,TRUE,FALSE,FALSE,FALSE
3155,18,tid_experiment1_31,tc5,"['Sparrows', 'All birds', 'Penguins', 'All birds']",Typicality,General,Birds,['Sparrows'],All birds,['Penguins'],All birds,2,FALSE,FALSE,FALSE,FALSE
3156,18,tid_experiment1_31,tc6,"['Donkeys', 'Cats', 'Rabbits', 'Tigers', 'Donkeys', 'Cats', 'Tigers']",Monotonicity (Specific),Specific,Mammals,"['Donkeys', 'Cats', 'Rabbits']",Tigers,"['Donkeys', 'Cats']",Tigers,4,FALSE,FALSE,FALSE,FALSE
3157,18,tid_experiment1_31,tc7,"['Sleds', 'Carts', 'Hovercraft', 'Carts']",Similarity,Specific,Vehicles,['Hovercraft'],Carts,['Sleds'],Carts,3,TRUE,FALSE,FALSE,FALSE
3158,18,tid_experiment1_31,tc8,"['Magpies', 'Blackbirds', 'Herons', 'Chickens', 'Magpies', 'Blackbirds', 'Chickens']",Monotonicity (Specific),Specific,Birds,"['Magpies', 'Blackbirds']",Chickens,"['Magpies', 'Blackbirds', 'Herons']",Chickens,4,TRUE,FALSE,FALSE,FALSE
3159,18,tid_experiment1_31,tc9,"['Mopeds', 'Skateboards', 'Skateboards', 'Mopeds']",Asymmetry,Specific,Vehicles,['Mopeds'],Skateboards,['Skateboards'],Mopeds,3,FALSE,FALSE,FALSE,FALSE
3160,18,tid_experiment1_31,tc10,"['Carts', 'Zeppelins', 'Caravans', 'Carts', 'Sleds', 'Caravans']",Diversity (Specific),Specific,Vehicles,"['Carts', 'Zeppelins']",Caravans,"['Carts', 'Sleds']",Caravans,4,FALSE,FALSE,FALSE,FALSE
3161,18,tid_experiment1_31,tc11,"['Eagles', 'Chickens', 'Ostriches', 'All birds', 'Eagles', 'Chickens', 'All birds']",Monotonicity (General),General,Birds,"['Eagles', 'Chickens', 'Ostriches']",All birds,"['Eagles', 'Chickens']",All birds,0,FALSE,FALSE,FALSE,FALSE
3162,18,tid_experiment1_31,tc12,"['Owls', 'Swans', 'All birds', 'Owls', 'Swans', 'All animals']",Specificity,General,Birds,"['Owls', 'Swans']",All birds,"['Owls', 'Swans']",All animals,1,FALSE,FALSE,FALSE,FALSE
3163,18,tid_experiment1_31,tc13,"['Falcons', 'Swans', 'All birds', 'Falcons', 'Vultures', 'All birds']",Diversity (General),General,Birds,"['Falcons', 'Swans']",All birds,"['Falcons', 'Vultures']",All birds,2,FALSE,FALSE,FALSE,FALSE
3164,18,tid_experiment1_31,tc14,"['Giraffes', 'Elephants', 'Bats', 'Elephants']",Similarity,Specific,Mammals,['Giraffes'],Elephants,['Bats'],Elephants,2,FALSE,FALSE,FALSE,FALSE
3165,18,tid_experiment1_31,tc15,"['Lions', 'Dogs', 'Rhinos', 'Dogs']",Similarity,Specific,Mammals,['Lions'],Dogs,['Rhinos'],Dogs,2,FALSE,FALSE,FALSE,FALSE
3166,18,tid_experiment1_31,tc16,"['Hippos', 'Rhinos', 'Hippos', 'Chickens']",Similarity,Specific,Mammals,['Hippos'],Rhinos,['Hippos'],Chickens,0,FALSE,TRUE,FALSE,FALSE
3167,18,tid_experiment1_31,tc17,"['Crows', 'Roosters', 'Roosters', 'Crows']",Asymmetry,Specific,Birds,['Roosters'],Crows,['Crows'],Roosters,2,TRUE,FALSE,FALSE,FALSE
3168,18,tid_experiment1_31,tc18,"['Hovercraft', 'Mopeds', 'All vehicles', 'Hovercraft', 'Mopeds', 'Crowbars', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Hovercraft', 'Mopeds', 'Crowbars']",All vehicles,"['Hovercraft', 'Mopeds']",All vehicles,5,TRUE,FALSE,FALSE,FALSE
3169,18,tid_experiment1_31,tc19,"['Boats', 'Jeeps', 'Boats', 'Shovels', 'Jeeps']",Nonmonotonicity (Specific),Mixed,Vehicles,['Boats'],Jeeps,"['Boats', 'Shovels']",Jeeps,0,FALSE,FALSE,FALSE,FALSE
3170,18,tid_experiment1_31,tc20,"['Mice', 'Kangaroos', 'All mammals', 'Mice', 'Kangaroos', 'All animals']",Specificity,General,Mammals,"['Mice', 'Kangaroos']",All mammals,"['Mice', 'Kangaroos']",All animals,0,FALSE,FALSE,FALSE,FALSE
3171,18,tid_experiment1_31,tc21,"['Jeeps', 'Taxis', 'All vehicles', 'Jeeps', 'Taxis', 'Planes', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Jeeps', 'Taxis']",All vehicles,"['Jeeps', 'Taxis', 'Planes']",All vehicles,1,FALSE,FALSE,FALSE,FALSE
3172,18,tid_experiment1_31,tc22,"['Zeppelins', 'Trains', 'Zeppelins', 'Wheelbarrows', 'Trains']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Zeppelins', 'Wheelbarrows']",Trains,['Zeppelins'],Trains,4,TRUE,FALSE,FALSE,FALSE
3173,18,tid_experiment1_31,tc23,"['Magpies', 'Swans', 'All birds', 'Magpies', 'Swallows', 'All birds']",Diversity (General),General,Birds,"['Magpies', 'Swans']",All birds,"['Magpies', 'Swallows']",All birds,4,FALSE,FALSE,FALSE,FALSE
3174,18,tid_experiment1_31,tc24,"['Cars', 'Sleds', 'Sleds', 'Cars']",Asymmetry,Specific,Vehicles,['Cars'],Sleds,['Sleds'],Cars,2,FALSE,FALSE,FALSE,FALSE
3175,18,tid_experiment1_31,tc25,"['Crows', 'Storks', 'Storks', 'Crows']",Asymmetry,Specific,Birds,['Storks'],Crows,['Crows'],Storks,2,TRUE,FALSE,FALSE,FALSE
3176,18,tid_experiment1_31,tc26,"['Swans', 'Sparrows', 'All birds', 'Swans', 'Sparrows', 'Butterflies', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Swans', 'Sparrows']",All birds,"['Swans', 'Sparrows', 'Butterflies']",All birds,0,FALSE,FALSE,FALSE,FALSE
3177,18,tid_experiment1_31,tc27,"['Caravans', 'Bicycles', 'Skateboards', 'Trucks', 'Caravans', 'Bicycles', 'Trucks']",Monotonicity (Specific),Specific,Vehicles,"['Caravans', 'Bicycles']",Trucks,"['Caravans', 'Bicycles', 'Skateboards']",Trucks,2,TRUE,FALSE,FALSE,FALSE
3178,18,tid_experiment1_31,tc28,"['Trains', 'Bicycles', 'Trucks', 'All vehicles', 'Trains', 'Bicycles', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Trains', 'Bicycles', 'Trucks']",All vehicles,"['Trains', 'Bicycles']",All vehicles,1,FALSE,FALSE,FALSE,FALSE
3179,18,tid_experiment1_31,tc29,"['Boats', 'Motorbikes', 'Skateboards', 'All vehicles', 'Boats', 'Motorbikes', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Boats', 'Motorbikes', 'Skateboards']",All vehicles,"['Boats', 'Motorbikes']",All vehicles,4,FALSE,FALSE,FALSE,FALSE
3180,18,tid_experiment1_31,tc30,"['Magpies', 'All birds', 'Magpies', 'Turkeys']",Inclusion Fallacy,General,Birds,['Magpies'],All birds,['Magpies'],Turkeys,0,FALSE,FALSE,FALSE,FALSE
3181,18,tid_experiment1_31,tc31,"['Lions', 'All mammals', 'Hedgehogs', 'All mammals']",Typicality,General,Mammals,['Lions'],All mammals,['Hedgehogs'],All mammals,2,FALSE,FALSE,FALSE,FALSE
3182,18,tid_experiment1_31,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,0,FALSE,TRUE,FALSE,FALSE
3183,18,tid_experiment1_31,tc33,"['Swans', 'Storks', 'Roosters', 'Storks']",Similarity,Specific,Birds,['Roosters'],Storks,['Swans'],Storks,1,TRUE,FALSE,FALSE,FALSE
3184,18,tid_experiment1_31,tc34,"['Caravans', 'Skateboards', 'All vehicles', 'Caravans', 'Carts', 'All vehicles']",Diversity (General),General,Vehicles,"['Caravans', 'Carts']",All vehicles,"['Caravans', 'Skateboards']",All vehicles,4,TRUE,FALSE,FALSE,FALSE
3185,18,tid_experiment1_31,tc35,"['Lions', 'Hedgehogs', 'All mammals', 'Lions', 'Hedgehogs', 'All animals']",Specificity,General,Mammals,"['Lions', 'Hedgehogs']",All mammals,"['Lions', 'Hedgehogs']",All animals,1,FALSE,FALSE,FALSE,FALSE
3186,18,tid_experiment1_31,tc36,"['Mice', 'Squirrels', 'Beavers', 'All mammals', 'Mice', 'Squirrels', 'All mammals']",Monotonicity (General),General,Mammals,"['Mice', 'Squirrels', 'Beavers']",All mammals,"['Mice', 'Squirrels']",All mammals,1,FALSE,FALSE,FALSE,FALSE
3187,18,tid_experiment1_31,tc37,"['Llamas', 'Squirrels', 'Bats', 'Rhinos', 'Llamas', 'Squirrels', 'Rhinos']",Monotonicity (Specific),Specific,Mammals,"['Llamas', 'Squirrels']",Rhinos,"['Llamas', 'Squirrels', 'Bats']",Rhinos,4,TRUE,FALSE,FALSE,FALSE
3188,18,tid_experiment1_31,tc38,"['Buses', 'All vehicles', 'Sleds', 'All vehicles']",Typicality,General,Vehicles,['Sleds'],All vehicles,['Buses'],All vehicles,5,TRUE,FALSE,FALSE,FALSE
3189,18,tid_experiment1_31,tc39,"['Ducks', 'Eagles', 'Swallows', 'Ducks', 'Chickens', 'Swallows']",Diversity (Specific),Specific,Birds,"['Ducks', 'Eagles']",Swallows,"['Ducks', 'Chickens']",Swallows,2,FALSE,FALSE,FALSE,FALSE
3190,18,tid_experiment1_31,tc40,"['Llamas', 'Donkeys', 'Squirrels', 'All mammals', 'Llamas', 'Donkeys', 'All mammals']",Monotonicity (General),General,Mammals,"['Llamas', 'Donkeys', 'Squirrels']",All mammals,"['Llamas', 'Donkeys']",All mammals,0,FALSE,FALSE,FALSE,FALSE
3191,18,tid_experiment1_31,tc41,"['Mice', 'Llamas', 'All mammals', 'Mice', 'Hedgehogs', 'All mammals']",Diversity (General),General,Mammals,"['Mice', 'Hedgehogs']",All mammals,"['Mice', 'Llamas']",All mammals,5,TRUE,FALSE,FALSE,FALSE
3192,18,tid_experiment1_31,tc42,"['Vultures', 'Eagles', 'Chickens', 'Eagles']",Similarity,Specific,Birds,['Chickens'],Eagles,['Vultures'],Eagles,3,TRUE,FALSE,FALSE,FALSE
3193,18,tid_experiment1_31,tc43,"['Doves', 'Crows', 'All birds', 'Doves', 'Crows', 'All animals']",Specificity,General,Birds,"['Doves', 'Crows']",All birds,"['Doves', 'Crows']",All animals,0,FALSE,FALSE,FALSE,FALSE
3194,18,tid_experiment1_31,tc44,"['Vans', 'Rockets', 'All vehicles', 'Vans', 'Carts', 'All vehicles']",Diversity (General),General,Vehicles,"['Vans', 'Carts']",All vehicles,"['Vans', 'Rockets']",All vehicles,2,TRUE,FALSE,FALSE,FALSE
3195,18,tid_experiment1_31,tc45,"['Eagles', 'Turkeys', 'All birds', 'Eagles', 'Turkeys', 'Leeches', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Eagles', 'Turkeys']",All birds,"['Eagles', 'Turkeys', 'Leeches']",All birds,0,FALSE,FALSE,FALSE,FALSE
3196,18,tid_experiment1_31,tc46,"['Donkeys', 'Bats', 'All mammals', 'Donkeys', 'Llamas', 'All mammals']",Diversity (General),General,Mammals,"['Donkeys', 'Llamas']",All mammals,"['Donkeys', 'Bats']",All mammals,4,TRUE,FALSE,FALSE,FALSE
3197,18,tid_experiment1_31,tc47,"['Swans', 'Owls', 'Swans', 'Cockchafers', 'Owls']",Nonmonotonicity (Specific),Mixed,Birds,['Swans'],Owls,"['Swans', 'Cockchafers']",Owls,0,FALSE,FALSE,FALSE,FALSE
3198,18,tid_experiment1_31,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,0,FALSE,TRUE,FALSE,FALSE
3199,18,tid_experiment1_31,tc49,"['Blackbirds', 'Herons', 'Roosters', 'All birds', 'Blackbirds', 'Herons', 'All birds']",Monotonicity (General),General,Birds,"['Blackbirds', 'Herons', 'Roosters']",All birds,"['Blackbirds', 'Herons']",All birds,0,FALSE,FALSE,FALSE,FALSE
3200,18,tid_experiment1_31,tc50,"['Tigers', 'Squirrels', 'Squirrels', 'Tigers']",Asymmetry,Specific,Mammals,['Squirrels'],Tigers,['Tigers'],Squirrels,2,TRUE,FALSE,FALSE,FALSE
3201,18,tid_experiment1_31,tc51,"['Rhinos', 'Deer', 'Rhinos', 'Lizards', 'Deer']",Nonmonotonicity (Specific),Mixed,Mammals,['Rhinos'],Deer,"['Rhinos', 'Lizards']",Deer,4,FALSE,FALSE,FALSE,FALSE
3202,18,tid_experiment1_31,tc52,"['Turkeys', 'Penguins', 'Seagulls', 'Turkeys', 'Ostriches', 'Seagulls']",Diversity (Specific),Specific,Birds,"['Turkeys', 'Ostriches']",Seagulls,"['Turkeys', 'Penguins']",Seagulls,2,TRUE,FALSE,FALSE,FALSE
3203,18,tid_experiment1_31,tc53,"['Dogs', 'All mammals', 'Dogs', 'Kangaroos']",Inclusion Fallacy,General,Mammals,['Dogs'],Kangaroos,['Dogs'],All mammals,4,TRUE,FALSE,FALSE,FALSE
3204,18,tid_experiment1_31,tc54,"['Squirrels', 'Elephants', 'All mammals', 'Squirrels', 'Elephants', 'Turtles', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Squirrels', 'Elephants', 'Turtles']",All mammals,"['Squirrels', 'Elephants']",All mammals,5,TRUE,FALSE,FALSE,FALSE
3205,18,tid_experiment1_31,tc55,"['Swallows', 'All birds', 'Swallows', 'Storks']",Inclusion Fallacy,General,Birds,['Swallows'],Storks,['Swallows'],All birds,2,TRUE,FALSE,FALSE,FALSE
3206,18,tid_experiment1_31,tc56,"['Crows', 'All birds', 'Ostriches', 'All birds']",Typicality,General,Birds,['Crows'],All birds,['Ostriches'],All birds,2,FALSE,FALSE,FALSE,FALSE
3207,18,tid_experiment1_31,tc57,"['Penguins', 'Swallows', 'Penguins', 'Leeches', 'Swallows']",Nonmonotonicity (Specific),Mixed,Birds,['Penguins'],Swallows,"['Penguins', 'Leeches']",Swallows,1,FALSE,FALSE,FALSE,FALSE
