,pid,tid,domain,conclusion_type,is_osherson,batch_number,premises,conclusion
8749,230,9,Vehicles,General,0.0,7,['Bicycles'],All vehicles
8750,230,10,Vehicles,General,0.0,7,['Motorbikes'],All vehicles
8751,230,11,Vehicles,General,0.0,7,['Trams'],All vehicles
8752,230,12,Vehicles,General,0.0,7,['Rockets'],All vehicles
8753,230,13,Vehicles,General,0.0,7,['Skateboards'],All vehicles
8754,230,14,Vehicles,General,0.0,7,['Carriages'],All vehicles
8755,230,15,Vehicles,General,0.0,7,['Mopeds'],All vehicles
8756,230,16,Vehicles,General,0.0,7,['All things'],All vehicles
8757,230,17,Vehicles,General,0.0,7,['Tractors'],All vehicles
8758,230,18,Vehicles,General,0.0,7,['Buses'],All vehicles
8759,230,19,Vehicles,General,0.0,7,['Vans'],All vehicles
8760,230,20,Vehicles,General,0.0,7,['Cars'],All vehicles
8761,230,21,Vehicles,General,0.0,7,['Taxis'],All vehicles
8762,230,22,Vehicles,General,0.0,7,['Caravans'],All vehicles
8763,230,23,Vehicles,General,0.0,7,['Helicopters'],All vehicles
8764,230,24,Vehicles,General,0.0,7,['All things that can move'],All vehicles
8765,230,25,Vehicles,General,0.0,7,['Carts'],All vehicles
8766,230,26,Vehicles,General,0.0,7,['Airplanes'],All vehicles
8767,230,27,Vehicles,General,0.0,7,"['Trucks', 'Boats']",All vehicles
8768,230,28,Vehicles,General,0.0,7,"['Sleds', 'Tractors']",All vehicles
8769,230,29,Vehicles,General,0.0,7,"['Skateboards', 'Rockets']",All vehicles
8770,230,30,Vehicles,General,0.0,7,"['Helicopters', 'Hovercraft']",All vehicles
8771,230,31,Vehicles,General,0.0,7,"['Cars', 'Boats']",All vehicles
8772,230,32,Vehicles,General,0.0,7,"['All transport', 'All moving things']",All vehicles
8773,230,33,Vehicles,General,0.0,7,"['Zeppelins', 'Boats']",All vehicles
8774,230,34,Vehicles,General,0.0,7,"['Taxis', 'Skateboards']",All vehicles
8775,230,35,Vehicles,General,0.0,7,"['Taxis', 'Trains']",All vehicles
8776,230,36,Vehicles,General,0.0,7,"['Hovercraft', 'Tractors']",All vehicles
8777,230,37,Vehicles,General,0.0,7,"['Carriages', 'Buses']",All vehicles
8778,231,0,Vehicles,General,0.0,7,['Tractors'],All vehicles
8779,231,1,Vehicles,General,0.0,7,['Caravans'],All vehicles
8780,231,2,Vehicles,General,0.0,7,['Trains'],All vehicles
8781,231,3,Vehicles,General,0.0,7,['Carts'],All vehicles
8782,231,4,Vehicles,General,0.0,7,['Boats'],All vehicles
8783,231,5,Vehicles,General,0.0,7,['Mopeds'],All vehicles
8784,231,6,Vehicles,General,0.0,7,['Jeeps'],All vehicles
8785,231,7,Vehicles,General,0.0,7,['Submarines'],All vehicles
8786,231,8,Vehicles,General,0.0,7,['All man-made things'],All vehicles
8787,231,9,Vehicles,General,0.0,7,['Taxis'],All vehicles
8788,231,10,Vehicles,General,0.0,7,['Buses'],All vehicles
8789,231,11,Vehicles,General,0.0,7,['Vans'],All vehicles
8790,231,12,Vehicles,General,0.0,7,['Carriages'],All vehicles
8791,231,13,Vehicles,General,0.0,7,['Airplanes'],All vehicles
8792,231,14,Vehicles,General,0.0,7,['Rockets'],All vehicles
8793,231,15,Vehicles,General,0.0,7,['Sleds'],All vehicles
8794,231,16,Vehicles,General,0.0,7,['All things'],All vehicles
8795,231,17,Vehicles,General,0.0,7,['Trucks'],All vehicles
8796,231,18,Vehicles,General,0.0,7,['Motorbikes'],All vehicles
8797,231,19,Vehicles,General,0.0,7,['Bicycles'],All vehicles
8798,231,20,Vehicles,General,0.0,7,['Helicopters'],All vehicles
8799,231,21,Vehicles,General,0.0,7,['Zeppelins'],All vehicles
8800,231,22,Vehicles,General,0.0,7,['Hovercraft'],All vehicles
8801,231,23,Vehicles,General,0.0,7,['Skateboards'],All vehicles
8802,231,24,Vehicles,General,0.0,7,['All things that can move'],All vehicles
8803,231,25,Vehicles,General,0.0,7,['Trams'],All vehicles
8804,231,26,Vehicles,General,0.0,7,['Cars'],All vehicles
8805,231,27,Vehicles,General,0.0,7,"['Taxis', 'Skateboards']",All vehicles
8806,231,28,Vehicles,General,0.0,7,"['Zeppelins', 'Boats']",All vehicles
8807,231,29,Vehicles,General,0.0,7,"['Taxis', 'Trains']",All vehicles
8808,231,30,Vehicles,General,0.0,7,"['Cars', 'Boats']",All vehicles
8809,231,31,Vehicles,General,0.0,7,"['Trucks', 'Boats']",All vehicles
8810,231,32,Vehicles,General,0.0,7,"['All transport', 'All moving things']",All vehicles
8811,231,33,Vehicles,General,0.0,7,"['Helicopters', 'Hovercraft']",All vehicles
8812,231,34,Vehicles,General,0.0,7,"['Hovercraft', 'Tractors']",All vehicles
8813,231,35,Vehicles,General,0.0,7,"['Skateboards', 'Rockets']",All vehicles
8814,231,36,Vehicles,General,0.0,7,"['Carriages', 'Buses']",All vehicles
8815,231,37,Vehicles,General,0.0,7,"['Sleds', 'Tractors']",All vehicles
8816,232,0,Vehicles,General,0.0,7,['Hovercraft'],All vehicles
8817,232,1,Vehicles,General,0.0,7,['Vans'],All vehicles
8818,232,2,Vehicles,General,0.0,7,['Rockets'],All vehicles
8819,232,3,Vehicles,General,0.0,7,['Cars'],All vehicles
8820,232,4,Vehicles,General,0.0,7,['Trams'],All vehicles
8821,232,5,Vehicles,General,0.0,7,['Airplanes'],All vehicles
8822,232,6,Vehicles,General,0.0,7,['Zeppelins'],All vehicles
8823,232,7,Vehicles,General,0.0,7,['Tractors'],All vehicles
8824,232,8,Vehicles,General,0.0,7,['All man-made things'],All vehicles
8825,232,9,Vehicles,General,0.0,7,['Trucks'],All vehicles
8826,232,10,Vehicles,General,0.0,7,['Buses'],All vehicles
8827,232,11,Vehicles,General,0.0,7,['Carriages'],All vehicles
8828,232,12,Vehicles,General,0.0,7,['Submarines'],All vehicles
8829,232,13,Vehicles,General,0.0,7,['Skateboards'],All vehicles
8830,232,14,Vehicles,General,0.0,7,['Jeeps'],All vehicles
8831,232,15,Vehicles,General,0.0,7,['Taxis'],All vehicles
8832,232,16,Vehicles,General,0.0,7,['All things'],All vehicles
8833,232,17,Vehicles,General,0.0,7,['Caravans'],All vehicles
8834,232,18,Vehicles,General,0.0,7,['Mopeds'],All vehicles
8835,232,19,Vehicles,General,0.0,7,['Carts'],All vehicles
8836,232,20,Vehicles,General,0.0,7,['Helicopters'],All vehicles
8837,232,21,Vehicles,General,0.0,7,['Motorbikes'],All vehicles
8838,232,22,Vehicles,General,0.0,7,['Trains'],All vehicles
8839,232,23,Vehicles,General,0.0,7,['Boats'],All vehicles
8840,232,24,Vehicles,General,0.0,7,['All things that can move'],All vehicles
8841,232,25,Vehicles,General,0.0,7,['Bicycles'],All vehicles
8842,232,26,Vehicles,General,0.0,7,['Sleds'],All vehicles
8843,232,27,Vehicles,General,0.0,7,"['Hovercraft', 'Tractors']",All vehicles
8844,232,28,Vehicles,General,0.0,7,"['Sleds', 'Tractors']",All vehicles
8845,232,29,Vehicles,General,0.0,7,"['Taxis', 'Skateboards']",All vehicles
8846,232,30,Vehicles,General,0.0,7,"['Cars', 'Boats']",All vehicles
8847,232,31,Vehicles,General,0.0,7,"['Skateboards', 'Rockets']",All vehicles
8848,232,32,Vehicles,General,0.0,7,"['All transport', 'All moving things']",All vehicles
8849,232,33,Vehicles,General,0.0,7,"['Carriages', 'Buses']",All vehicles
8850,232,34,Vehicles,General,0.0,7,"['Taxis', 'Trains']",All vehicles
8851,232,35,Vehicles,General,0.0,7,"['Zeppelins', 'Boats']",All vehicles
8852,232,36,Vehicles,General,0.0,7,"['Helicopters', 'Hovercraft']",All vehicles
8853,232,37,Vehicles,General,0.0,7,"['Trucks', 'Boats']",All vehicles
8854,233,0,Vehicles,General,0.0,7,['Boats'],All vehicles
8855,233,1,Vehicles,General,0.0,7,['Carriages'],All vehicles
8856,233,2,Vehicles,General,0.0,7,['Vans'],All vehicles
8857,233,3,Vehicles,General,0.0,7,['Zeppelins'],All vehicles
8858,233,4,Vehicles,General,0.0,7,['Carts'],All vehicles
8859,233,5,Vehicles,General,0.0,7,['Tractors'],All vehicles
8860,233,6,Vehicles,General,0.0,7,['Buses'],All vehicles
8861,233,7,Vehicles,General,0.0,7,['Jeeps'],All vehicles
8862,233,8,Vehicles,General,0.0,7,['All man-made things'],All vehicles
8863,233,9,Vehicles,General,0.0,7,['Helicopters'],All vehicles
8864,233,10,Vehicles,General,0.0,7,['Cars'],All vehicles
8865,233,11,Vehicles,General,0.0,7,['Submarines'],All vehicles
8866,233,12,Vehicles,General,0.0,7,['Rockets'],All vehicles
8867,233,13,Vehicles,General,0.0,7,['Mopeds'],All vehicles
8868,233,14,Vehicles,General,0.0,7,['Airplanes'],All vehicles
8869,233,15,Vehicles,General,0.0,7,['Trains'],All vehicles
8870,233,16,Vehicles,General,0.0,7,['All things'],All vehicles
8871,233,17,Vehicles,General,0.0,7,['Trucks'],All vehicles
8872,233,18,Vehicles,General,0.0,7,['Trams'],All vehicles
8873,233,19,Vehicles,General,0.0,7,['Motorbikes'],All vehicles
8874,233,20,Vehicles,General,0.0,7,['Bicycles'],All vehicles
8875,233,21,Vehicles,General,0.0,7,['Taxis'],All vehicles
8876,233,22,Vehicles,General,0.0,7,['Sleds'],All vehicles
8877,233,23,Vehicles,General,0.0,7,['Caravans'],All vehicles
8878,233,24,Vehicles,General,0.0,7,['All things that can move'],All vehicles
8879,233,25,Vehicles,General,0.0,7,['Hovercraft'],All vehicles
8880,233,26,Vehicles,General,0.0,7,['Skateboards'],All vehicles
8881,233,27,Vehicles,General,0.0,7,"['Trucks', 'Boats']",All vehicles
8882,233,28,Vehicles,General,0.0,7,"['Helicopters', 'Hovercraft']",All vehicles
8883,233,29,Vehicles,General,0.0,7,"['Zeppelins', 'Boats']",All vehicles
8884,233,30,Vehicles,General,0.0,7,"['Cars', 'Boats']",All vehicles
8885,233,31,Vehicles,General,0.0,7,"['Skateboards', 'Rockets']",All vehicles
8886,233,32,Vehicles,General,0.0,7,"['All transport', 'All moving things']",All vehicles
8887,233,33,Vehicles,General,0.0,7,"['Carriages', 'Buses']",All vehicles
8888,233,34,Vehicles,General,0.0,7,"['Taxis', 'Trains']",All vehicles
8889,233,35,Vehicles,General,0.0,7,"['Hovercraft', 'Tractors']",All vehicles
8890,233,36,Vehicles,General,0.0,7,"['Sleds', 'Tractors']",All vehicles
8891,233,37,Vehicles,General,0.0,7,"['Taxis', 'Skateboards']",All vehicles
8892,234,0,Vehicles,General,0.0,7,['Boats'],All vehicles
8893,234,1,Vehicles,General,0.0,7,['Tractors'],All vehicles
8894,234,2,Vehicles,General,0.0,7,['Sleds'],All vehicles
8895,234,3,Vehicles,General,0.0,7,['Helicopters'],All vehicles
8896,234,4,Vehicles,General,0.0,7,['Carriages'],All vehicles
8897,234,5,Vehicles,General,0.0,7,['Mopeds'],All vehicles
8898,234,6,Vehicles,General,0.0,7,['Airplanes'],All vehicles
8899,234,7,Vehicles,General,0.0,7,['Skateboards'],All vehicles
8900,234,8,Vehicles,General,0.0,7,['All man-made things'],All vehicles
8901,234,9,Vehicles,General,0.0,7,['Trucks'],All vehicles
8902,234,10,Vehicles,General,0.0,7,['Taxis'],All vehicles
8903,234,11,Vehicles,General,0.0,7,['Buses'],All vehicles
8904,234,12,Vehicles,General,0.0,7,['Caravans'],All vehicles
8905,234,13,Vehicles,General,0.0,7,['Carts'],All vehicles
8906,234,14,Vehicles,General,0.0,7,['Hovercraft'],All vehicles
8907,234,15,Vehicles,General,0.0,7,['Trams'],All vehicles
8908,234,16,Vehicles,General,0.0,7,['All things'],All vehicles
8909,234,17,Vehicles,General,0.0,7,['Submarines'],All vehicles
8910,234,18,Vehicles,General,0.0,7,['Cars'],All vehicles
8911,234,19,Vehicles,General,0.0,7,['Zeppelins'],All vehicles
8912,234,20,Vehicles,General,0.0,7,['Bicycles'],All vehicles
8913,234,21,Vehicles,General,0.0,7,['Motorbikes'],All vehicles
8914,234,22,Vehicles,General,0.0,7,['Trains'],All vehicles
8915,234,23,Vehicles,General,0.0,7,['Rockets'],All vehicles
8916,234,24,Vehicles,General,0.0,7,['All things that can move'],All vehicles
8917,234,25,Vehicles,General,0.0,7,['Jeeps'],All vehicles
8918,234,26,Vehicles,General,0.0,7,['Vans'],All vehicles
8919,234,27,Vehicles,General,0.0,7,"['Trucks', 'Boats']",All vehicles
8920,234,28,Vehicles,General,0.0,7,"['Taxis', 'Trains']",All vehicles
8921,234,29,Vehicles,General,0.0,7,"['Hovercraft', 'Tractors']",All vehicles
8922,234,30,Vehicles,General,0.0,7,"['Sleds', 'Tractors']",All vehicles
8923,234,31,Vehicles,General,0.0,7,"['Skateboards', 'Rockets']",All vehicles
8924,234,32,Vehicles,General,0.0,7,"['All transport', 'All moving things']",All vehicles
8925,234,33,Vehicles,General,0.0,7,"['Zeppelins', 'Boats']",All vehicles
8926,234,34,Vehicles,General,0.0,7,"['Cars', 'Boats']",All vehicles
8927,234,35,Vehicles,General,0.0,7,"['Carriages', 'Buses']",All vehicles
8928,234,36,Vehicles,General,0.0,7,"['Taxis', 'Skateboards']",All vehicles
8929,234,37,Vehicles,General,0.0,7,"['Helicopters', 'Hovercraft']",All vehicles
8930,235,0,Vehicles,Specific,0.0,7,['Taxis'],Carts
8931,235,1,Vehicles,Specific,0.0,7,['Trucks'],Mopeds
8932,235,2,Vehicles,Specific,0.0,7,['Helicopters'],Bicycles
8933,235,3,Vehicles,Specific,0.0,7,['Buses'],Boats
8934,235,4,Vehicles,Specific,0.0,7,['Carts'],Helicopters
8935,235,5,Vehicles,Specific,0.0,7,['Submarines'],Boats
8936,235,6,Vehicles,Specific,0.0,7,['Vans'],Bicycles
8937,235,7,Vehicles,Specific,0.0,7,['Boats'],Buses
8938,235,8,Vehicles,Specific,0.0,7,['Trucks'],Lorries
8939,235,9,Vehicles,Specific,0.0,7,['Boats'],Carts
8940,235,10,Vehicles,Specific,0.0,7,['Boats'],Trams
8941,235,11,Vehicles,Specific,0.0,7,['Hovercraft'],Bicycles
8942,235,12,Vehicles,Specific,0.0,7,['Bicycles'],Buses
8943,235,13,Vehicles,Specific,0.0,7,['Motorbikes'],Rockets
8944,235,14,Vehicles,Specific,0.0,7,['Trains'],Trams
8945,235,15,Vehicles,Specific,0.0,7,['Trams'],Vans
8946,235,16,Vehicles,Specific,0.0,7,['Taxis'],Cabs
8947,235,17,Vehicles,Specific,0.0,7,['Vans'],Caravans
8948,235,18,Vehicles,Specific,0.0,7,['Buses'],Vans
8949,235,19,Vehicles,Specific,0.0,7,['Motorbikes'],Cars
8950,235,20,Vehicles,Specific,0.0,7,['Zeppelins'],Bicycles
8951,235,21,Vehicles,Specific,0.0,7,['Boats'],Caravans
8952,235,22,Vehicles,Specific,0.0,7,['Buses'],Zeppelins
8953,235,23,Vehicles,Specific,0.0,7,['Motorbikes'],Mopeds
8954,235,24,Vehicles,Specific,0.0,7,['Mopeds'],Scooters
8955,235,25,Vehicles,Specific,0.0,7,['Carriages'],Rockets
8956,235,26,Vehicles,Specific,0.0,7,['Helicopters'],Sleds
8957,235,27,Vehicles,Specific,0.0,7,"['Taxis', 'Boats']",Carts
8958,235,28,Vehicles,Specific,0.0,7,"['Trucks', 'Motorbikes']",Mopeds
8959,235,29,Vehicles,Specific,0.0,7,"['Submarines', 'Buses']",Boats
8960,235,30,Vehicles,Specific,0.0,7,"['Helicopters', 'Hovercraft']",Bicycles
8961,235,31,Vehicles,Specific,0.0,7,"['Boats', 'Bicycles']",Buses
8962,235,32,Vehicles,Specific,0.0,7,"['Locomotives', 'Trams']",Trains
8963,235,33,Vehicles,Specific,0.0,7,"['Zeppelins', 'Vans']",Bicycles
8964,235,34,Vehicles,Specific,0.0,7,"['Trams', 'Buses']",Vans
8965,235,35,Vehicles,Specific,0.0,7,"['Carriages', 'Motorbikes']",Rockets
8966,235,36,Vehicles,Specific,0.0,7,"['Vans', 'Boats']",Caravans
8967,235,37,Vehicles,Specific,0.0,7,"['Trains', 'Boats']",Trams
8968,236,0,Vehicles,Specific,0.0,7,['Trains'],Trams
8969,236,1,Vehicles,Specific,0.0,7,['Zeppelins'],Bicycles
8970,236,2,Vehicles,Specific,0.0,7,['Carriages'],Rockets
8971,236,3,Vehicles,Specific,0.0,7,['Vans'],Caravans
8972,236,4,Vehicles,Specific,0.0,7,['Boats'],Buses
8973,236,5,Vehicles,Specific,0.0,7,['Submarines'],Boats
8974,236,6,Vehicles,Specific,0.0,7,['Carts'],Helicopters
8975,236,7,Vehicles,Specific,0.0,7,['Buses'],Vans
8976,236,8,Vehicles,Specific,0.0,7,['Trucks'],Lorries
8977,236,9,Vehicles,Specific,0.0,7,['Boats'],Carts
8978,236,10,Vehicles,Specific,0.0,7,['Buses'],Boats
8979,236,11,Vehicles,Specific,0.0,7,['Buses'],Zeppelins
8980,236,12,Vehicles,Specific,0.0,7,['Boats'],Caravans
8981,236,13,Vehicles,Specific,0.0,7,['Taxis'],Carts
8982,236,14,Vehicles,Specific,0.0,7,['Trams'],Vans
8983,236,15,Vehicles,Specific,0.0,7,['Trucks'],Mopeds
8984,236,16,Vehicles,Specific,0.0,7,['Taxis'],Cabs
8985,236,17,Vehicles,Specific,0.0,7,['Bicycles'],Buses
8986,236,18,Vehicles,Specific,0.0,7,['Motorbikes'],Cars
8987,236,19,Vehicles,Specific,0.0,7,['Boats'],Trams
8988,236,20,Vehicles,Specific,0.0,7,['Motorbikes'],Mopeds
8989,236,21,Vehicles,Specific,0.0,7,['Vans'],Bicycles
8990,236,22,Vehicles,Specific,0.0,7,['Helicopters'],Sleds
8991,236,23,Vehicles,Specific,0.0,7,['Hovercraft'],Bicycles
8992,236,24,Vehicles,Specific,0.0,7,['Mopeds'],Scooters
8993,236,25,Vehicles,Specific,0.0,7,['Motorbikes'],Rockets
8994,236,26,Vehicles,Specific,0.0,7,['Helicopters'],Bicycles
8995,236,27,Vehicles,Specific,0.0,7,"['Trams', 'Buses']",Vans
8996,236,28,Vehicles,Specific,0.0,7,"['Trucks', 'Motorbikes']",Mopeds
8997,236,29,Vehicles,Specific,0.0,7,"['Zeppelins', 'Vans']",Bicycles
8998,236,30,Vehicles,Specific,0.0,7,"['Trains', 'Boats']",Trams
8999,236,31,Vehicles,Specific,0.0,7,"['Vans', 'Boats']",Caravans
9000,236,32,Vehicles,Specific,0.0,7,"['Locomotives', 'Trams']",Trains
9001,236,33,Vehicles,Specific,0.0,7,"['Helicopters', 'Hovercraft']",Bicycles
9002,236,34,Vehicles,Specific,0.0,7,"['Carriages', 'Motorbikes']",Rockets
9003,236,35,Vehicles,Specific,0.0,7,"['Taxis', 'Boats']",Carts
9004,236,36,Vehicles,Specific,0.0,7,"['Submarines', 'Buses']",Boats
9005,236,37,Vehicles,Specific,0.0,7,"['Boats', 'Bicycles']",Buses
9006,237,0,Vehicles,Specific,0.0,7,['Motorbikes'],Rockets
9007,237,1,Vehicles,Specific,0.0,7,['Zeppelins'],Bicycles
9008,237,2,Vehicles,Specific,0.0,7,['Carriages'],Rockets
9009,237,3,Vehicles,Specific,0.0,7,['Boats'],Caravans
9010,237,4,Vehicles,Specific,0.0,7,['Carts'],Helicopters
9011,237,5,Vehicles,Specific,0.0,7,['Trains'],Trams
9012,237,6,Vehicles,Specific,0.0,7,['Motorbikes'],Mopeds
9013,237,7,Vehicles,Specific,0.0,7,['Hovercraft'],Bicycles
9014,237,8,Vehicles,Specific,0.0,7,['Trucks'],Lorries
9015,237,9,Vehicles,Specific,0.0,7,['Helicopters'],Sleds
9016,237,10,Vehicles,Specific,0.0,7,['Helicopters'],Bicycles
9017,237,11,Vehicles,Specific,0.0,7,['Boats'],Trams
9018,237,12,Vehicles,Specific,0.0,7,['Submarines'],Boats
9019,237,13,Vehicles,Specific,0.0,7,['Motorbikes'],Cars
9020,237,14,Vehicles,Specific,0.0,7,['Bicycles'],Buses
9021,237,15,Vehicles,Specific,0.0,7,['Vans'],Caravans
9022,237,16,Vehicles,Specific,0.0,7,['Taxis'],Cabs
9023,237,17,Vehicles,Specific,0.0,7,['Boats'],Buses
9024,237,18,Vehicles,Specific,0.0,7,['Boats'],Carts
9025,237,19,Vehicles,Specific,0.0,7,['Vans'],Bicycles
9026,237,20,Vehicles,Specific,0.0,7,['Buses'],Zeppelins
9027,237,21,Vehicles,Specific,0.0,7,['Trucks'],Mopeds
9028,237,22,Vehicles,Specific,0.0,7,['Buses'],Vans
9029,237,23,Vehicles,Specific,0.0,7,['Taxis'],Carts
9030,237,24,Vehicles,Specific,0.0,7,['Mopeds'],Scooters
9031,237,25,Vehicles,Specific,0.0,7,['Buses'],Boats
9032,237,26,Vehicles,Specific,0.0,7,['Trams'],Vans
9033,237,27,Vehicles,Specific,0.0,7,"['Trucks', 'Motorbikes']",Mopeds
9034,237,28,Vehicles,Specific,0.0,7,"['Trains', 'Boats']",Trams
9035,237,29,Vehicles,Specific,0.0,7,"['Zeppelins', 'Vans']",Bicycles
9036,237,30,Vehicles,Specific,0.0,7,"['Trams', 'Buses']",Vans
9037,237,31,Vehicles,Specific,0.0,7,"['Vans', 'Boats']",Caravans
9038,237,32,Vehicles,Specific,0.0,7,"['Locomotives', 'Trams']",Trains
9039,237,33,Vehicles,Specific,0.0,7,"['Taxis', 'Boats']",Carts
9040,237,34,Vehicles,Specific,0.0,7,"['Helicopters', 'Hovercraft']",Bicycles
9041,237,35,Vehicles,Specific,0.0,7,"['Submarines', 'Buses']",Boats
9042,237,36,Vehicles,Specific,0.0,7,"['Carriages', 'Motorbikes']",Rockets
9043,237,37,Vehicles,Specific,0.0,7,"['Boats', 'Bicycles']",Buses
9044,238,0,Vehicles,Specific,0.0,7,['Boats'],Buses
9045,238,1,Vehicles,Specific,0.0,7,['Submarines'],Boats
9046,238,2,Vehicles,Specific,0.0,7,['Trams'],Vans
9047,238,3,Vehicles,Specific,0.0,7,['Taxis'],Carts
9048,238,4,Vehicles,Specific,0.0,7,['Motorbikes'],Cars
9049,238,5,Vehicles,Specific,0.0,7,['Hovercraft'],Bicycles
9050,238,6,Vehicles,Specific,0.0,7,['Carts'],Helicopters
9051,238,7,Vehicles,Specific,0.0,7,['Motorbikes'],Rockets
9052,238,8,Vehicles,Specific,0.0,7,['Trucks'],Lorries
9053,238,9,Vehicles,Specific,0.0,7,['Helicopters'],Bicycles
9054,238,10,Vehicles,Specific,0.0,7,['Helicopters'],Sleds
9055,238,11,Vehicles,Specific,0.0,7,['Buses'],Vans
9056,238,12,Vehicles,Specific,0.0,7,['Boats'],Carts
9057,238,13,Vehicles,Specific,0.0,7,['Vans'],Bicycles
9058,238,14,Vehicles,Specific,0.0,7,['Boats'],Caravans
9059,238,15,Vehicles,Specific,0.0,7,['Zeppelins'],Bicycles
9060,238,16,Vehicles,Specific,0.0,7,['Taxis'],Cabs
9061,238,17,Vehicles,Specific,0.0,7,['Carriages'],Rockets
9062,238,18,Vehicles,Specific,0.0,7,['Trains'],Trams
9063,238,19,Vehicles,Specific,0.0,7,['Buses'],Boats
9064,238,20,Vehicles,Specific,0.0,7,['Bicycles'],Buses
9065,238,21,Vehicles,Specific,0.0,7,['Vans'],Caravans
9066,238,22,Vehicles,Specific,0.0,7,['Buses'],Zeppelins
9067,238,23,Vehicles,Specific,0.0,7,['Trucks'],Mopeds
9068,238,24,Vehicles,Specific,0.0,7,['Mopeds'],Scooters
9069,238,25,Vehicles,Specific,0.0,7,['Motorbikes'],Mopeds
9070,238,26,Vehicles,Specific,0.0,7,['Boats'],Trams
9071,238,27,Vehicles,Specific,0.0,7,"['Taxis', 'Boats']",Carts
9072,238,28,Vehicles,Specific,0.0,7,"['Boats', 'Bicycles']",Buses
9073,238,29,Vehicles,Specific,0.0,7,"['Trams', 'Buses']",Vans
9074,238,30,Vehicles,Specific,0.0,7,"['Helicopters', 'Hovercraft']",Bicycles
9075,238,31,Vehicles,Specific,0.0,7,"['Trains', 'Boats']",Trams
9076,238,32,Vehicles,Specific,0.0,7,"['Locomotives', 'Trams']",Trains
9077,238,33,Vehicles,Specific,0.0,7,"['Vans', 'Boats']",Caravans
9078,238,34,Vehicles,Specific,0.0,7,"['Submarines', 'Buses']",Boats
9079,238,35,Vehicles,Specific,0.0,7,"['Zeppelins', 'Vans']",Bicycles
9080,238,36,Vehicles,Specific,0.0,7,"['Carriages', 'Motorbikes']",Rockets
9081,238,37,Vehicles,Specific,0.0,7,"['Trucks', 'Motorbikes']",Mopeds
9082,239,0,Vehicles,Specific,0.0,7,['Vans'],Caravans
9083,239,1,Vehicles,Specific,0.0,7,['Trucks'],Mopeds
9084,239,2,Vehicles,Specific,0.0,7,['Helicopters'],Sleds
9085,239,3,Vehicles,Specific,0.0,7,['Boats'],Buses
9086,239,4,Vehicles,Specific,0.0,7,['Buses'],Boats
9087,239,5,Vehicles,Specific,0.0,7,['Submarines'],Boats
9088,239,6,Vehicles,Specific,0.0,7,['Bicycles'],Buses
9089,239,7,Vehicles,Specific,0.0,7,['Motorbikes'],Rockets
9090,239,8,Vehicles,Specific,0.0,7,['Trucks'],Lorries
9091,239,9,Vehicles,Specific,0.0,7,['Boats'],Trams
9092,239,10,Vehicles,Specific,0.0,7,['Buses'],Zeppelins
9093,239,11,Vehicles,Specific,0.0,7,['Boats'],Caravans
9094,239,12,Vehicles,Specific,0.0,7,['Helicopters'],Bicycles
9095,239,13,Vehicles,Specific,0.0,7,['Buses'],Vans
9096,239,14,Vehicles,Specific,0.0,7,['Trains'],Trams
9097,239,15,Vehicles,Specific,0.0,7,['Taxis'],Carts
9098,239,16,Vehicles,Specific,0.0,7,['Taxis'],Cabs
9099,239,17,Vehicles,Specific,0.0,7,['Trams'],Vans
9100,239,18,Vehicles,Specific,0.0,7,['Vans'],Bicycles
9101,239,19,Vehicles,Specific,0.0,7,['Boats'],Carts
9102,239,20,Vehicles,Specific,0.0,7,['Carriages'],Rockets
9103,239,21,Vehicles,Specific,0.0,7,['Motorbikes'],Mopeds
9104,239,22,Vehicles,Specific,0.0,7,['Carts'],Helicopters
9105,239,23,Vehicles,Specific,0.0,7,['Hovercraft'],Bicycles
9106,239,24,Vehicles,Specific,0.0,7,['Mopeds'],Scooters
9107,239,25,Vehicles,Specific,0.0,7,['Motorbikes'],Cars
9108,239,26,Vehicles,Specific,0.0,7,['Zeppelins'],Bicycles
9109,239,27,Vehicles,Specific,0.0,7,"['Vans', 'Boats']",Caravans
9110,239,28,Vehicles,Specific,0.0,7,"['Trucks', 'Motorbikes']",Mopeds
9111,239,29,Vehicles,Specific,0.0,7,"['Helicopters', 'Hovercraft']",Bicycles
9112,239,30,Vehicles,Specific,0.0,7,"['Submarines', 'Buses']",Boats
9113,239,31,Vehicles,Specific,0.0,7,"['Carriages', 'Motorbikes']",Rockets
9114,239,32,Vehicles,Specific,0.0,7,"['Locomotives', 'Trams']",Trains
9115,239,33,Vehicles,Specific,0.0,7,"['Trams', 'Buses']",Vans
9116,239,34,Vehicles,Specific,0.0,7,"['Taxis', 'Boats']",Carts
9117,239,35,Vehicles,Specific,0.0,7,"['Zeppelins', 'Vans']",Bicycles
9118,239,36,Vehicles,Specific,0.0,7,"['Boats', 'Bicycles']",Buses
9119,239,37,Vehicles,Specific,0.0,7,"['Trains', 'Boats']",Trams
9120,240,0,Birds,General,0.0,8,['Roosters'],All birds
9121,240,1,Birds,General,0.0,8,['Vultures'],All birds
9122,240,2,Birds,General,0.0,8,['Swans'],All birds
9123,240,3,Birds,General,0.0,8,['Canaries'],All birds
9124,240,4,Birds,General,0.0,8,['Swallows'],All birds
9125,240,5,Birds,General,0.0,8,['Robins'],All birds
9126,240,6,Birds,General,0.0,8,['Herons'],All birds
9127,240,7,Birds,General,0.0,8,['Peacocks'],All birds
