,pid,tid,argument,domain,conclusion_type,is_single_premise,is_control,premises,conclusion,rating,light_cut,medium_cut,hard_cut
10288,341,34,"(('Swallows',), 'Seagulls')",Birds,Specific,True,False,"('Swallows',)",Seagulls,33,False,False,False
10289,341,35,"(('Falcons',), 'Swans')",Birds,Specific,True,False,"('Falcons',)",Swans,9,False,False,False
10290,341,36,"(('Ostriches',), 'Pelicans')",Birds,Specific,True,False,"('Ostriches',)",Pelicans,20,False,False,False
10291,341,37,"(('Sparrows',), 'Roosters')",Birds,Specific,True,False,"('Sparrows',)",Roosters,30,False,False,False
10292,341,4,"(('Roosters', 'Swans'), 'Chickens')",Birds,Specific,False,False,"('Roosters', 'Swans')",Chickens,75,False,False,False
10293,341,5,"(('Eagles', 'Turkeys'), 'Vultures')",Birds,Specific,False,False,"('Eagles', 'Turkeys')",Vultures,22,False,False,False
10294,341,6,"(('Chickens', 'Sparrows'), 'Canaries')",Birds,Specific,False,False,"('Chickens', 'Sparrows')",Canaries,5,False,False,False
10295,341,7,"(('Magpies', 'Crows'), 'Swans')",Birds,Specific,False,False,"('Magpies', 'Crows')",Swans,10,False,False,False
10296,341,8,"(('Hawks', 'Eagles'), 'Falcons')",Birds,Specific,False,True,"('Hawks', 'Eagles')",Falcons,68,False,False,False
10297,341,9,"(('Sparrows', 'Peacocks'), 'Roosters')",Birds,Specific,False,False,"('Sparrows', 'Peacocks')",Roosters,10,False,False,False
10298,342,0,"(('Sparrows', 'Peacocks'), 'Roosters')",Birds,Specific,False,False,"('Sparrows', 'Peacocks')",Roosters,90,False,False,False
10299,342,1,"(('Falcons', 'Woodpeckers'), 'Swans')",Birds,Specific,False,False,"('Falcons', 'Woodpeckers')",Swans,39,False,False,False
10300,342,10,"(('Canaries', 'Blackbirds'), 'Ostriches')",Birds,Specific,False,False,"('Canaries', 'Blackbirds')",Ostriches,7,False,False,False
10301,342,11,"(('Canaries',), 'Ostriches')",Birds,Specific,True,False,"('Canaries',)",Ostriches,66,False,False,False
10302,342,12,"(('Chickens',), 'Canaries')",Birds,Specific,True,False,"('Chickens',)",Canaries,84,False,False,False
10303,342,13,"(('Parrots',), 'Sparrows')",Birds,Specific,True,False,"('Parrots',)",Sparrows,41,False,False,False
10304,342,14,"(('Chickens',), 'Pelicans')",Birds,Specific,True,False,"('Chickens',)",Pelicans,68,False,False,False
10305,342,15,"(('Ducks',), 'Pelicans')",Birds,Specific,True,False,"('Ducks',)",Pelicans,85,False,False,False
10306,342,16,"(('Crows',), 'Ravens')",Birds,Specific,True,True,"('Crows',)",Ravens,96,False,False,False
10307,342,17,"(('Sparrows',), 'Canaries')",Birds,Specific,True,False,"('Sparrows',)",Canaries,96,False,False,False
10308,342,18,"(('Swans',), 'Chickens')",Birds,Specific,True,False,"('Swans',)",Chickens,38,False,False,False
10309,342,19,"(('Ostriches',), 'Pelicans')",Birds,Specific,True,False,"('Ostriches',)",Pelicans,33,False,False,False
10310,342,2,"(('Magpies', 'Crows'), 'Swans')",Birds,Specific,False,False,"('Magpies', 'Crows')",Swans,9,False,False,False
10311,342,20,"(('Roosters',), 'Chickens')",Birds,Specific,True,False,"('Roosters',)",Chickens,97,False,False,False
10312,342,21,"(('Falcons',), 'Swans')",Birds,Specific,True,False,"('Falcons',)",Swans,13,False,False,False
10313,342,22,"(('Peacocks',), 'Seagulls')",Birds,Specific,True,False,"('Peacocks',)",Seagulls,3,False,False,False
10314,342,23,"(('Magpies',), 'Swans')",Birds,Specific,True,False,"('Magpies',)",Swans,6,False,False,False
10315,342,24,"(('Hawks',), 'Falcons')",Birds,Specific,True,True,"('Hawks',)",Falcons,95,False,False,False
10316,342,25,"(('Sparrows',), 'Roosters')",Birds,Specific,True,False,"('Sparrows',)",Roosters,44,False,False,False
10317,342,26,"(('Storks',), 'Pelicans')",Birds,Specific,True,False,"('Storks',)",Pelicans,94,False,False,False
10318,342,27,"(('Crows',), 'Pelicans')",Birds,Specific,True,False,"('Crows',)",Pelicans,11,False,False,False
10319,342,28,"(('Blackbirds',), 'Ostriches')",Birds,Specific,True,False,"('Blackbirds',)",Ostriches,7,False,False,False
10320,342,29,"(('Woodpeckers',), 'Doves')",Birds,Specific,True,False,"('Woodpeckers',)",Doves,61,False,False,False
10321,342,3,"(('Chickens', 'Ostriches'), 'Pelicans')",Birds,Specific,False,False,"('Chickens', 'Ostriches')",Pelicans,9,False,False,False
10322,342,30,"(('Turkeys',), 'Pelicans')",Birds,Specific,True,False,"('Turkeys',)",Pelicans,54,False,False,False
10323,342,31,"(('Turkeys',), 'Vultures')",Birds,Specific,True,False,"('Turkeys',)",Vultures,87,False,False,False
10324,342,32,"(('Pigeons',), 'Doves')",Birds,Specific,True,True,"('Pigeons',)",Doves,96,False,False,False
10325,342,33,"(('Swallows',), 'Seagulls')",Birds,Specific,True,False,"('Swallows',)",Seagulls,69,False,False,False
10326,342,34,"(('Eagles',), 'Vultures')",Birds,Specific,True,False,"('Eagles',)",Vultures,85,False,False,False
10327,342,35,"(('Crows',), 'Swans')",Birds,Specific,True,False,"('Crows',)",Swans,10,False,False,False
10328,342,36,"(('Peacocks',), 'Roosters')",Birds,Specific,True,False,"('Peacocks',)",Roosters,85,False,False,False
10329,342,37,"(('Woodpeckers',), 'Swans')",Birds,Specific,True,False,"('Woodpeckers',)",Swans,27,False,False,False
10330,342,4,"(('Chickens', 'Sparrows'), 'Canaries')",Birds,Specific,False,False,"('Chickens', 'Sparrows')",Canaries,100,False,False,False
10331,342,5,"(('Ducks', 'Turkeys'), 'Pelicans')",Birds,Specific,False,False,"('Ducks', 'Turkeys')",Pelicans,88,False,False,False
10332,342,6,"(('Eagles', 'Turkeys'), 'Vultures')",Birds,Specific,False,False,"('Eagles', 'Turkeys')",Vultures,92,False,False,False
10333,342,7,"(('Swallows', 'Peacocks'), 'Seagulls')",Birds,Specific,False,False,"('Swallows', 'Peacocks')",Seagulls,73,False,False,False
10334,342,8,"(('Hawks', 'Eagles'), 'Falcons')",Birds,Specific,False,True,"('Hawks', 'Eagles')",Falcons,100,False,False,False
10335,342,9,"(('Roosters', 'Swans'), 'Chickens')",Birds,Specific,False,False,"('Roosters', 'Swans')",Chickens,95,False,False,False
10336,343,0,"(('Swallows', 'Peacocks'), 'Seagulls')",Birds,Specific,False,False,"('Swallows', 'Peacocks')",Seagulls,55,False,False,False
10337,343,1,"(('Roosters', 'Swans'), 'Chickens')",Birds,Specific,False,False,"('Roosters', 'Swans')",Chickens,57,False,False,False
10338,343,10,"(('Eagles', 'Turkeys'), 'Vultures')",Birds,Specific,False,False,"('Eagles', 'Turkeys')",Vultures,60,False,False,False
10339,343,11,"(('Turkeys',), 'Vultures')",Birds,Specific,True,False,"('Turkeys',)",Vultures,56,False,False,False
10340,343,12,"(('Peacocks',), 'Seagulls')",Birds,Specific,True,False,"('Peacocks',)",Seagulls,45,False,False,False
10341,343,13,"(('Crows',), 'Pelicans')",Birds,Specific,True,False,"('Crows',)",Pelicans,43,False,False,False
10342,343,14,"(('Blackbirds',), 'Ostriches')",Birds,Specific,True,False,"('Blackbirds',)",Ostriches,45,False,False,False
10343,343,15,"(('Peacocks',), 'Roosters')",Birds,Specific,True,False,"('Peacocks',)",Roosters,54,False,False,False
10344,343,16,"(('Crows',), 'Ravens')",Birds,Specific,True,True,"('Crows',)",Ravens,76,False,False,False
10345,343,17,"(('Chickens',), 'Canaries')",Birds,Specific,True,False,"('Chickens',)",Canaries,38,False,False,False
10346,343,18,"(('Parrots',), 'Sparrows')",Birds,Specific,True,False,"('Parrots',)",Sparrows,45,False,False,False
10347,343,19,"(('Canaries',), 'Ostriches')",Birds,Specific,True,False,"('Canaries',)",Ostriches,39,False,False,False
10348,343,2,"(('Chickens', 'Sparrows'), 'Canaries')",Birds,Specific,False,False,"('Chickens', 'Sparrows')",Canaries,55,False,False,False
10349,343,20,"(('Ducks',), 'Pelicans')",Birds,Specific,True,False,"('Ducks',)",Pelicans,46,False,False,False
10350,343,21,"(('Woodpeckers',), 'Swans')",Birds,Specific,True,False,"('Woodpeckers',)",Swans,41,False,False,False
10351,343,22,"(('Swans',), 'Chickens')",Birds,Specific,True,False,"('Swans',)",Chickens,46,False,False,False
10352,343,23,"(('Crows',), 'Swans')",Birds,Specific,True,False,"('Crows',)",Swans,46,False,False,False
10353,343,24,"(('Hawks',), 'Falcons')",Birds,Specific,True,True,"('Hawks',)",Falcons,81,False,False,False
10354,343,25,"(('Falcons',), 'Swans')",Birds,Specific,True,False,"('Falcons',)",Swans,47,False,False,False
10355,343,26,"(('Woodpeckers',), 'Doves')",Birds,Specific,True,False,"('Woodpeckers',)",Doves,44,False,False,False
10356,343,27,"(('Turkeys',), 'Pelicans')",Birds,Specific,True,False,"('Turkeys',)",Pelicans,34,False,False,False
10357,343,28,"(('Chickens',), 'Pelicans')",Birds,Specific,True,False,"('Chickens',)",Pelicans,35,False,False,False
10358,343,29,"(('Sparrows',), 'Canaries')",Birds,Specific,True,False,"('Sparrows',)",Canaries,37,False,False,False
10359,343,3,"(('Falcons', 'Woodpeckers'), 'Swans')",Birds,Specific,False,False,"('Falcons', 'Woodpeckers')",Swans,54,False,False,False
10360,343,30,"(('Storks',), 'Pelicans')",Birds,Specific,True,False,"('Storks',)",Pelicans,80,False,False,False
10361,343,31,"(('Swallows',), 'Seagulls')",Birds,Specific,True,False,"('Swallows',)",Seagulls,23,False,False,False
10362,343,32,"(('Pigeons',), 'Doves')",Birds,Specific,True,True,"('Pigeons',)",Doves,32,False,False,False
10363,343,33,"(('Sparrows',), 'Roosters')",Birds,Specific,True,False,"('Sparrows',)",Roosters,26,False,False,False
10364,343,34,"(('Ostriches',), 'Pelicans')",Birds,Specific,True,False,"('Ostriches',)",Pelicans,30,False,False,False
10365,343,35,"(('Roosters',), 'Chickens')",Birds,Specific,True,False,"('Roosters',)",Chickens,80,False,False,False
10366,343,36,"(('Eagles',), 'Vultures')",Birds,Specific,True,False,"('Eagles',)",Vultures,69,False,False,False
10367,343,37,"(('Magpies',), 'Swans')",Birds,Specific,True,False,"('Magpies',)",Swans,44,False,False,False
10368,343,4,"(('Magpies', 'Crows'), 'Swans')",Birds,Specific,False,False,"('Magpies', 'Crows')",Swans,54,False,False,False
10369,343,5,"(('Canaries', 'Blackbirds'), 'Ostriches')",Birds,Specific,False,False,"('Canaries', 'Blackbirds')",Ostriches,49,False,False,False
10370,343,6,"(('Sparrows', 'Peacocks'), 'Roosters')",Birds,Specific,False,False,"('Sparrows', 'Peacocks')",Roosters,54,False,False,False
10371,343,7,"(('Ducks', 'Turkeys'), 'Pelicans')",Birds,Specific,False,False,"('Ducks', 'Turkeys')",Pelicans,50,False,False,False
10372,343,8,"(('Hawks', 'Eagles'), 'Falcons')",Birds,Specific,False,True,"('Hawks', 'Eagles')",Falcons,69,False,False,False
10373,343,9,"(('Chickens', 'Ostriches'), 'Pelicans')",Birds,Specific,False,False,"('Chickens', 'Ostriches')",Pelicans,50,False,False,False
10374,344,0,"(('Falcons', 'Woodpeckers'), 'Swans')",Birds,Specific,False,False,"('Falcons', 'Woodpeckers')",Swans,39,True,True,True
10375,344,1,"(('Swallows', 'Peacocks'), 'Seagulls')",Birds,Specific,False,False,"('Swallows', 'Peacocks')",Seagulls,38,True,True,True
10376,344,10,"(('Roosters', 'Swans'), 'Chickens')",Birds,Specific,False,False,"('Roosters', 'Swans')",Chickens,38,True,True,True
10377,344,11,"(('Swallows',), 'Seagulls')",Birds,Specific,True,False,"('Swallows',)",Seagulls,45,True,True,True
10378,344,12,"(('Peacocks',), 'Roosters')",Birds,Specific,True,False,"('Peacocks',)",Roosters,40,True,True,True
10379,344,13,"(('Crows',), 'Pelicans')",Birds,Specific,True,False,"('Crows',)",Pelicans,44,True,True,True
10380,344,14,"(('Chickens',), 'Pelicans')",Birds,Specific,True,False,"('Chickens',)",Pelicans,43,True,True,True
10381,344,15,"(('Swans',), 'Chickens')",Birds,Specific,True,False,"('Swans',)",Chickens,43,True,True,True
10382,344,16,"(('Crows',), 'Ravens')",Birds,Specific,True,True,"('Crows',)",Ravens,43,True,True,True
10383,344,17,"(('Roosters',), 'Chickens')",Birds,Specific,True,False,"('Roosters',)",Chickens,44,True,True,True
10384,344,18,"(('Sparrows',), 'Canaries')",Birds,Specific,True,False,"('Sparrows',)",Canaries,45,True,True,True
10385,344,19,"(('Crows',), 'Swans')",Birds,Specific,True,False,"('Crows',)",Swans,43,True,True,True
10386,344,2,"(('Chickens', 'Ostriches'), 'Pelicans')",Birds,Specific,False,False,"('Chickens', 'Ostriches')",Pelicans,38,True,True,True
10387,344,20,"(('Chickens',), 'Canaries')",Birds,Specific,True,False,"('Chickens',)",Canaries,41,True,True,True
10388,344,21,"(('Peacocks',), 'Seagulls')",Birds,Specific,True,False,"('Peacocks',)",Seagulls,44,True,True,True
10389,344,22,"(('Storks',), 'Pelicans')",Birds,Specific,True,False,"('Storks',)",Pelicans,44,True,True,True
10390,344,23,"(('Blackbirds',), 'Ostriches')",Birds,Specific,True,False,"('Blackbirds',)",Ostriches,43,True,True,True
10391,344,24,"(('Hawks',), 'Falcons')",Birds,Specific,True,True,"('Hawks',)",Falcons,43,True,True,True
10392,344,25,"(('Woodpeckers',), 'Swans')",Birds,Specific,True,False,"('Woodpeckers',)",Swans,42,True,True,True
10393,344,26,"(('Turkeys',), 'Pelicans')",Birds,Specific,True,False,"('Turkeys',)",Pelicans,43,True,True,True
10394,344,27,"(('Eagles',), 'Vultures')",Birds,Specific,True,False,"('Eagles',)",Vultures,44,True,True,True
10395,344,28,"(('Ducks',), 'Pelicans')",Birds,Specific,True,False,"('Ducks',)",Pelicans,46,True,True,True
10396,344,29,"(('Woodpeckers',), 'Doves')",Birds,Specific,True,False,"('Woodpeckers',)",Doves,43,True,True,True
10397,344,3,"(('Magpies', 'Crows'), 'Swans')",Birds,Specific,False,False,"('Magpies', 'Crows')",Swans,39,True,True,True
10398,344,30,"(('Parrots',), 'Sparrows')",Birds,Specific,True,False,"('Parrots',)",Sparrows,45,True,True,True
10399,344,31,"(('Sparrows',), 'Roosters')",Birds,Specific,True,False,"('Sparrows',)",Roosters,43,True,True,True
10400,344,32,"(('Pigeons',), 'Doves')",Birds,Specific,True,True,"('Pigeons',)",Doves,43,True,True,True
10401,344,33,"(('Falcons',), 'Swans')",Birds,Specific,True,False,"('Falcons',)",Swans,43,True,True,True
10402,344,34,"(('Canaries',), 'Ostriches')",Birds,Specific,True,False,"('Canaries',)",Ostriches,47,True,True,True
10403,344,35,"(('Magpies',), 'Swans')",Birds,Specific,True,False,"('Magpies',)",Swans,46,True,True,True
10404,344,36,"(('Turkeys',), 'Vultures')",Birds,Specific,True,False,"('Turkeys',)",Vultures,44,True,True,True
10405,344,37,"(('Ostriches',), 'Pelicans')",Birds,Specific,True,False,"('Ostriches',)",Pelicans,47,True,True,True
10406,344,4,"(('Eagles', 'Turkeys'), 'Vultures')",Birds,Specific,False,False,"('Eagles', 'Turkeys')",Vultures,32,True,True,True
10407,344,5,"(('Sparrows', 'Peacocks'), 'Roosters')",Birds,Specific,False,False,"('Sparrows', 'Peacocks')",Roosters,34,True,True,True
10408,344,6,"(('Chickens', 'Sparrows'), 'Canaries')",Birds,Specific,False,False,"('Chickens', 'Sparrows')",Canaries,37,True,True,True
10409,344,7,"(('Ducks', 'Turkeys'), 'Pelicans')",Birds,Specific,False,False,"('Ducks', 'Turkeys')",Pelicans,37,True,True,True
10410,344,8,"(('Hawks', 'Eagles'), 'Falcons')",Birds,Specific,False,True,"('Hawks', 'Eagles')",Falcons,36,True,True,True
10411,344,9,"(('Canaries', 'Blackbirds'), 'Ostriches')",Birds,Specific,False,False,"('Canaries', 'Blackbirds')",Ostriches,35,True,True,True
10412,345,0,"(('Giraffes', 'Hippos'), 'All mammals')",Mammals,General,False,False,"('Giraffes', 'Hippos')",All mammals,90,True,True,True
10413,345,1,"(('Horses', 'Hamsters'), 'All mammals')",Mammals,General,False,False,"('Horses', 'Hamsters')",All mammals,100,True,True,True
10414,345,10,"(('Cats', 'Cows'), 'All mammals')",Mammals,General,False,False,"('Cats', 'Cows')",All mammals,20,True,True,True
10415,345,11,"(('Horses',), 'All mammals')",Mammals,General,True,False,"('Horses',)",All mammals,60,True,True,True
10416,345,12,"(('Hedgehogs',), 'All mammals')",Mammals,General,True,False,"('Hedgehogs',)",All mammals,40,True,True,True
10417,345,13,"(('Hamsters',), 'All mammals')",Mammals,General,True,False,"('Hamsters',)",All mammals,40,True,True,True
10418,345,14,"(('Cows',), 'All mammals')",Mammals,General,True,False,"('Cows',)",All mammals,70,True,True,True
10419,345,15,"(('Rabbits',), 'All mammals')",Mammals,General,True,False,"('Rabbits',)",All mammals,40,True,True,True
10420,345,16,"(('All animals',), 'All mammals')",Mammals,General,True,True,"('All animals',)",All mammals,70,True,True,True
10421,345,17,"(('Sheep',), 'All mammals')",Mammals,General,True,False,"('Sheep',)",All mammals,70,True,True,True
10422,345,18,"(('Foxes',), 'All mammals')",Mammals,General,True,False,"('Foxes',)",All mammals,80,True,True,True
10423,345,19,"(('Llamas',), 'All mammals')",Mammals,General,True,False,"('Llamas',)",All mammals,80,True,True,True
10424,345,2,"(('Lions', 'Zebras'), 'All mammals')",Mammals,General,False,False,"('Lions', 'Zebras')",All mammals,90,True,True,True
10425,345,20,"(('Lions',), 'All mammals')",Mammals,General,True,False,"('Lions',)",All mammals,80,True,True,True
10426,345,21,"(('Rhinos',), 'All mammals')",Mammals,General,True,False,"('Rhinos',)",All mammals,60,True,True,True
10427,345,22,"(('Mice',), 'All mammals')",Mammals,General,True,False,"('Mice',)",All mammals,30,True,True,True
10428,345,23,"(('Hippos',), 'All mammals')",Mammals,General,True,False,"('Hippos',)",All mammals,70,True,True,True
10429,345,24,"(('All living things',), 'All mammals')",Mammals,General,True,True,"('All living things',)",All mammals,20,True,True,True
10430,345,25,"(('Tigers',), 'All mammals')",Mammals,General,True,False,"('Tigers',)",All mammals,40,True,True,True
10431,345,26,"(('Deer',), 'All mammals')",Mammals,General,True,False,"('Deer',)",All mammals,60,True,True,True
10432,345,27,"(('Zebras',), 'All mammals')",Mammals,General,True,False,"('Zebras',)",All mammals,60,True,True,True
10433,345,28,"(('Squirrels',), 'All mammals')",Mammals,General,True,False,"('Squirrels',)",All mammals,75,True,True,True
10434,345,29,"(('Dogs',), 'All mammals')",Mammals,General,True,False,"('Dogs',)",All mammals,60,True,True,True
10435,345,3,"(('Mice', 'Squirrels'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Squirrels')",All mammals,100,True,True,True
10436,345,30,"(('Donkeys',), 'All mammals')",Mammals,General,True,False,"('Donkeys',)",All mammals,75,True,True,True
10437,345,31,"(('Beavers',), 'All mammals')",Mammals,General,True,False,"('Beavers',)",All mammals,40,True,True,True
10438,345,32,"(('All plants and animals',), 'All mammals')",Mammals,General,True,True,"('All plants and animals',)",All mammals,25,True,True,True
10439,345,33,"(('Elephants',), 'All mammals')",Mammals,General,True,False,"('Elephants',)",All mammals,60,True,True,True
10440,345,34,"(('Wolves',), 'All mammals')",Mammals,General,True,False,"('Wolves',)",All mammals,70,True,True,True
10441,345,35,"(('Giraffes',), 'All mammals')",Mammals,General,True,False,"('Giraffes',)",All mammals,60,True,True,True
10442,345,36,"(('Camels',), 'All mammals')",Mammals,General,True,False,"('Camels',)",All mammals,76,True,True,True
10443,345,37,"(('Cats',), 'All mammals')",Mammals,General,True,False,"('Cats',)",All mammals,40,True,True,True
10444,345,4,"(('Elephants', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Hedgehogs')",All mammals,20,True,True,True
10445,345,5,"(('Mice', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Llamas')",All mammals,5,True,True,True
10446,345,6,"(('Elephants', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Llamas')",All mammals,80,True,True,True
10447,345,7,"(('Rabbits', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Rabbits', 'Hedgehogs')",All mammals,95,True,True,True
10448,345,8,"(('All animals', 'All organisms'), 'All mammals')",Mammals,General,False,True,"('All animals', 'All organisms')",All mammals,0,True,True,True
10449,345,9,"(('Dogs', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Dogs', 'Hedgehogs')",All mammals,40,True,True,True
10450,346,0,"(('Dogs', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Dogs', 'Hedgehogs')",All mammals,58,False,False,False
10451,346,1,"(('Elephants', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Llamas')",All mammals,73,False,False,False
10452,346,10,"(('Lions', 'Zebras'), 'All mammals')",Mammals,General,False,False,"('Lions', 'Zebras')",All mammals,69,False,False,False
10453,346,11,"(('Tigers',), 'All mammals')",Mammals,General,True,False,"('Tigers',)",All mammals,69,False,False,False
10454,346,12,"(('Beavers',), 'All mammals')",Mammals,General,True,False,"('Beavers',)",All mammals,75,False,False,False
10455,346,13,"(('Cats',), 'All mammals')",Mammals,General,True,False,"('Cats',)",All mammals,63,False,False,False
10456,346,14,"(('Camels',), 'All mammals')",Mammals,General,True,False,"('Camels',)",All mammals,67,False,False,False
10457,346,15,"(('Lions',), 'All mammals')",Mammals,General,True,False,"('Lions',)",All mammals,57,False,False,False
10458,346,16,"(('All animals',), 'All mammals')",Mammals,General,True,True,"('All animals',)",All mammals,100,False,False,False
10459,346,17,"(('Rabbits',), 'All mammals')",Mammals,General,True,False,"('Rabbits',)",All mammals,80,False,False,False
10460,346,18,"(('Rhinos',), 'All mammals')",Mammals,General,True,False,"('Rhinos',)",All mammals,66,False,False,False
10461,346,19,"(('Squirrels',), 'All mammals')",Mammals,General,True,False,"('Squirrels',)",All mammals,73,False,False,False
10462,346,2,"(('Giraffes', 'Hippos'), 'All mammals')",Mammals,General,False,False,"('Giraffes', 'Hippos')",All mammals,56,False,False,False
10463,346,20,"(('Foxes',), 'All mammals')",Mammals,General,True,False,"('Foxes',)",All mammals,76,False,False,False
10464,346,21,"(('Hamsters',), 'All mammals')",Mammals,General,True,False,"('Hamsters',)",All mammals,75,False,False,False
10465,346,22,"(('Deer',), 'All mammals')",Mammals,General,True,False,"('Deer',)",All mammals,86,False,False,False
10466,346,23,"(('Donkeys',), 'All mammals')",Mammals,General,True,False,"('Donkeys',)",All mammals,73,False,False,False
10467,346,24,"(('All living things',), 'All mammals')",Mammals,General,True,True,"('All living things',)",All mammals,100,False,False,False
10468,346,25,"(('Sheep',), 'All mammals')",Mammals,General,True,False,"('Sheep',)",All mammals,84,False,False,False
10469,346,26,"(('Hippos',), 'All mammals')",Mammals,General,True,False,"('Hippos',)",All mammals,33,False,False,False
10470,346,27,"(('Mice',), 'All mammals')",Mammals,General,True,False,"('Mice',)",All mammals,61,False,False,False
10471,346,28,"(('Llamas',), 'All mammals')",Mammals,General,True,False,"('Llamas',)",All mammals,43,False,False,False
10472,346,29,"(('Dogs',), 'All mammals')",Mammals,General,True,False,"('Dogs',)",All mammals,91,False,False,False
10473,346,3,"(('Mice', 'Squirrels'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Squirrels')",All mammals,95,False,False,False
10474,346,30,"(('Giraffes',), 'All mammals')",Mammals,General,True,False,"('Giraffes',)",All mammals,27,False,False,False
10475,346,31,"(('Horses',), 'All mammals')",Mammals,General,True,False,"('Horses',)",All mammals,69,False,False,False
10476,346,32,"(('All plants and animals',), 'All mammals')",Mammals,General,True,True,"('All plants and animals',)",All mammals,100,False,False,False
10477,346,33,"(('Cows',), 'All mammals')",Mammals,General,True,False,"('Cows',)",All mammals,100,False,False,False
10478,346,34,"(('Zebras',), 'All mammals')",Mammals,General,True,False,"('Zebras',)",All mammals,94,False,False,False
10479,346,35,"(('Wolves',), 'All mammals')",Mammals,General,True,False,"('Wolves',)",All mammals,89,False,False,False
10480,346,36,"(('Elephants',), 'All mammals')",Mammals,General,True,False,"('Elephants',)",All mammals,52,False,False,False
10481,346,37,"(('Hedgehogs',), 'All mammals')",Mammals,General,True,False,"('Hedgehogs',)",All mammals,10,False,False,False
10482,346,4,"(('Elephants', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Elephants', 'Hedgehogs')",All mammals,31,False,False,False
10483,346,5,"(('Mice', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Llamas')",All mammals,23,False,False,False
10484,346,6,"(('Cats', 'Cows'), 'All mammals')",Mammals,General,False,False,"('Cats', 'Cows')",All mammals,61,False,False,False
10485,346,7,"(('Rabbits', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Rabbits', 'Hedgehogs')",All mammals,53,False,False,False
10486,346,8,"(('All animals', 'All organisms'), 'All mammals')",Mammals,General,False,True,"('All animals', 'All organisms')",All mammals,100,False,False,False
10487,346,9,"(('Horses', 'Hamsters'), 'All mammals')",Mammals,General,False,False,"('Horses', 'Hamsters')",All mammals,56,False,False,False
10488,347,0,"(('Giraffes', 'Hippos'), 'All mammals')",Mammals,General,False,False,"('Giraffes', 'Hippos')",All mammals,39,False,False,True
10489,347,1,"(('Dogs', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Dogs', 'Hedgehogs')",All mammals,20,False,False,True
10490,347,10,"(('Cats', 'Cows'), 'All mammals')",Mammals,General,False,False,"('Cats', 'Cows')",All mammals,40,False,False,True
10491,347,11,"(('Elephants',), 'All mammals')",Mammals,General,True,False,"('Elephants',)",All mammals,11,False,False,True
10492,347,12,"(('Donkeys',), 'All mammals')",Mammals,General,True,False,"('Donkeys',)",All mammals,9,False,False,True
10493,347,13,"(('Tigers',), 'All mammals')",Mammals,General,True,False,"('Tigers',)",All mammals,9,False,False,True
10494,347,14,"(('Squirrels',), 'All mammals')",Mammals,General,True,False,"('Squirrels',)",All mammals,9,False,False,True
10495,347,15,"(('Hamsters',), 'All mammals')",Mammals,General,True,False,"('Hamsters',)",All mammals,10,False,False,True
10496,347,16,"(('All animals',), 'All mammals')",Mammals,General,True,True,"('All animals',)",All mammals,100,False,False,True
10497,347,17,"(('Camels',), 'All mammals')",Mammals,General,True,False,"('Camels',)",All mammals,10,False,False,True
10498,347,18,"(('Cats',), 'All mammals')",Mammals,General,True,False,"('Cats',)",All mammals,9,False,False,True
10499,347,19,"(('Beavers',), 'All mammals')",Mammals,General,True,False,"('Beavers',)",All mammals,9,False,False,True
10500,347,2,"(('Mice', 'Squirrels'), 'All mammals')",Mammals,General,False,False,"('Mice', 'Squirrels')",All mammals,10,False,False,True
10501,347,20,"(('Cows',), 'All mammals')",Mammals,General,True,False,"('Cows',)",All mammals,10,False,False,True
10502,347,21,"(('Mice',), 'All mammals')",Mammals,General,True,False,"('Mice',)",All mammals,10,False,False,True
10503,347,22,"(('Wolves',), 'All mammals')",Mammals,General,True,False,"('Wolves',)",All mammals,8,False,False,True
10504,347,23,"(('Sheep',), 'All mammals')",Mammals,General,True,False,"('Sheep',)",All mammals,11,False,False,True
10505,347,24,"(('All living things',), 'All mammals')",Mammals,General,True,True,"('All living things',)",All mammals,100,False,False,True
10506,347,25,"(('Horses',), 'All mammals')",Mammals,General,True,False,"('Horses',)",All mammals,10,False,False,True
10507,347,26,"(('Rabbits',), 'All mammals')",Mammals,General,True,False,"('Rabbits',)",All mammals,10,False,False,True
10508,347,27,"(('Rhinos',), 'All mammals')",Mammals,General,True,False,"('Rhinos',)",All mammals,10,False,False,True
10509,347,28,"(('Hippos',), 'All mammals')",Mammals,General,True,False,"('Hippos',)",All mammals,10,False,False,True
10510,347,29,"(('Foxes',), 'All mammals')",Mammals,General,True,False,"('Foxes',)",All mammals,11,False,False,True
