,argument,domain,conclusion_type,is_single_premise,premises,conclusion,gpt3_rating,gpt3_text1_rating,gpt3.5_text2_rating,gpt3.5_text3_rating,gpt3.5_chat_rating,gpt4_rating,gpt3_maxsim,gpt4_maxsim,human_maxsim,gpt3_meansim,gpt4_meansim,human_meansim,gpt3_scm,gpt4_scm,human_scm
656,"(('Parrots', 'Vultures'), 'Crows')",Birds,Specific,False,"['Parrots', 'Vultures']",Crows,0.0,42.7854935536447,66.81307010459307,90.16554547604451,80.0,85.0,11.92493962789325,12.0,11.0,11.409090380620931,11.0,10.088235294117647,11.508938139686745,11.177083333333332,10.764705882352942
657,"(('Parrots', 'Woodpeckers'), 'All birds')",Birds,General,False,"['Parrots', 'Woodpeckers']",All birds,0.0,93.08095865691496,86.87402667410242,91.75294969077004,90.0,55.0,,,,,,,10.827069176095494,10.125,10.54656862745098
658,"(('Parrots',), 'All birds')",Birds,General,True,['Parrots'],All birds,0.0,85.2006485138344,94.46737953538852,86.26740959941414,70.0,60.0,,,,,,,10.379004956423742,9.625,9.068627450980392
659,"(('Parrots',), 'Crows')",Birds,Specific,True,['Parrots'],Crows,0.0,62.738791684787415,45.51572291829046,89.63585542837237,70.0,70.0,10.893241133348614,12.0,9.176470588235293,10.893241133348614,12.0,9.176470588235293,10.636123044886178,10.8125,9.122549019607842
660,"(('Parrots',), 'Doves')",Birds,Specific,True,['Parrots'],Doves,0.0,87.25977733130665,43.22530580693664,87.90943551424515,80.0,70.0,12.353272561119338,12.0,9.117647058823529,12.353272561119338,12.0,9.117647058823529,11.366138758771541,10.8125,9.093137254901961
661,"(('Parrots',), 'Ducks')",Birds,Specific,True,['Parrots'],Ducks,0.0,40.44798444704055,42.16029136166036,86.86201979466763,10.0,65.0,10.750878227166883,9.0,7.0,10.750878227166883,9.0,7.0,10.564941591795312,9.3125,8.034313725490197
662,"(('Parrots',), 'Eagles')",Birds,Specific,True,['Parrots'],Eagles,0.0,88.49268792784777,53.39192609557886,89.03290242164096,20.0,70.0,11.222753381477567,10.0,8.470588235294118,11.222753381477567,10.0,8.470588235294118,10.800879168950654,9.8125,8.769607843137255
663,"(('Parrots',), 'Falcons')",Birds,Specific,True,['Parrots'],Falcons,0.0,80.36023593059564,48.79616123717703,89.10994047256963,50.0,70.0,10.3464343634325,12.0,8.529411764705882,10.3464343634325,12.0,8.529411764705882,10.362719659928121,10.8125,8.799019607843137
664,"(('Parrots',), 'Ostriches')",Birds,Specific,True,['Parrots'],Ostriches,0.0,80.00225382463444,49.259621487853366,82.90468450528408,10.0,65.0,9.012639780348115,6.5,7.0588235294117645,9.012639780348115,6.5,7.0588235294117645,9.69582236838593,8.0625,8.063725490196077
665,"(('Parrots',), 'Roosters')",Birds,Specific,True,['Parrots'],Roosters,0.0,49.781616205732696,45.53126252824547,88.38230855419928,50.0,70.0,11.80318660586391,10.0,9.294117647058824,11.80318660586391,10.0,9.294117647058824,11.091095781143826,9.8125,9.181372549019608
666,"(('Parrots',), 'Sparrows')",Birds,Specific,True,['Parrots'],Sparrows,0.0,81.88457097295337,45.10623286816304,89.57758528749436,50.0,75.0,11.059605732781794,12.0,6.882352941176471,11.059605732781794,12.0,6.882352941176471,10.719305344602768,10.8125,7.9754901960784315
667,"(('Parrots',), 'Turkeys')",Birds,Specific,True,['Parrots'],Turkeys,0.0,76.98112436801743,46.97684729420766,83.90740313417882,50.0,65.0,10.001034255731453,7.5,7.588235294117647,10.001034255731453,7.5,7.588235294117647,10.190019606077598,8.5625,8.32843137254902
668,"(('Parrots',), 'Vultures')",Birds,Specific,True,['Parrots'],Vultures,0.0,51.77720784071424,39.90464383997965,85.97122973736222,50.0,65.0,9.295602988751652,8.0,8.0,9.295602988751652,8.0,8.0,9.837303972587698,8.8125,8.534313725490197
669,"(('Peacocks', 'Falcons'), 'All birds')",Birds,General,False,"['Peacocks', 'Falcons']",All birds,0.0,91.94350183006044,87.2473735407739,91.18472768263486,90.0,65.0,,,,,,,10.481599230603925,10.0,10.904411764705884
670,"(('Peacocks', 'Magpies'), 'All birds')",Birds,General,False,"['Peacocks', 'Magpies']",All birds,0.0,90.09936358066088,80.90774337812103,88.98915583148418,50.0,55.0,,,,,,,11.448124237717527,10.479166666666666,11.443627450980392
671,"(('Peacocks', 'Seagulls'), 'Turkeys')",Birds,Specific,False,"['Peacocks', 'Seagulls']",Turkeys,0.0,33.458295628808386,51.41015521046522,80.31131116483796,80.0,85.0,10.037545083580827,10.0,12.588235294117647,9.22107853783483,8.75,10.176470588235293,10.24253787817262,10.1875,11.723039215686274
672,"(('Peacocks', 'Swans'), 'All birds')",Birds,General,False,"['Peacocks', 'Swans']",All birds,0.0,87.66717652364267,90.14911371488272,87.20522870587986,90.0,55.0,,,,,,,10.748230772677223,9.520833333333334,10.32843137254902
673,"(('Peacocks', 'Swans'), 'Ducks')",Birds,Specific,False,"['Peacocks', 'Swans']",Ducks,0.0,35.53360935696908,67.56259986797193,89.40008888114767,80.0,85.0,14.471389467784,15.0,15.235294117647058,12.181605981407015,11.5,12.029411764705882,12.609810120230613,12.260416666666668,12.781862745098039
674,"(('Peacocks', 'Vultures'), 'All birds')",Birds,General,False,"['Peacocks', 'Vultures']",All birds,0.0,89.87011080928492,79.01583318697307,88.5233326356449,90.0,65.0,,,,,,,10.418192432751914,8.854166666666666,10.718137254901961
675,"(('Peacocks',), 'All birds')",Birds,General,True,['Peacocks'],All birds,0.0,77.15514206498167,47.99691654510818,74.9050244995942,60.0,35.0,,,,,,,9.530960823971947,7.75,9.25735294117647
676,"(('Peacocks',), 'Ducks')",Birds,Specific,True,['Peacocks'],Ducks,0.0,30.45635466935069,15.152172198559285,79.73156990792128,50.0,65.0,9.89182249503003,8.0,8.823529411764707,9.89182249503003,8.0,8.823529411764707,9.71139165950099,7.875,9.040441176470587
677,"(('Peacocks',), 'Roosters')",Birds,Specific,True,['Peacocks'],Roosters,0.0,36.22704815072624,27.06593358122469,80.3236157738559,80.0,75.0,11.134942454231627,11.0,11.294117647058824,11.134942454231627,11.0,11.294117647058824,10.332951639101786,9.375,10.275735294117647
678,"(('Peacocks',), 'Seagulls')",Birds,Specific,True,['Peacocks'],Seagulls,0.0,19.11079775607625,4.346572042946297,74.51904161475943,20.0,55.0,7.893572755905349,7.0,8.470588235294118,7.893572755905349,7.0,8.470588235294118,8.712266789938647,7.375,8.863970588235293
679,"(('Peacocks',), 'Turkeys')",Birds,Specific,True,['Peacocks'],Turkeys,0.0,49.25970016784152,39.87174150772292,78.87449041862818,50.0,75.0,10.037545083580827,10.0,12.588235294117647,10.037545083580827,10.0,12.588235294117647,9.784252953776388,8.875,10.922794117647058
680,"(('Pelicans', 'Blackbirds'), 'Sparrows')",Birds,Specific,False,"['Pelicans', 'Blackbirds']",Sparrows,0.0,32.277763578680045,73.98968776974323,89.37712100275172,80.0,85.0,15.132238903985533,14.0,14.0,11.550181142068123,10.75,9.970588235294118,13.561999209875758,12.427083333333332,12.725490196078432
681,"(('Pelicans', 'Chickens'), 'All birds')",Birds,General,False,"['Pelicans', 'Chickens']",All birds,0.0,90.04503370407275,66.02219092175851,90.1481966960066,90.0,70.0,,,,,,,11.520233793984337,11.5,11.063725490196077
682,"(('Pelicans', 'Ducks'), 'All birds')",Birds,General,False,"['Pelicans', 'Ducks']",All birds,0.0,86.87804566909382,90.22103630899012,84.47212087011124,90.0,65.0,,,,,,,11.790969620098949,10.666666666666666,10.458333333333334
683,"(('Pelicans', 'Falcons'), 'Canaries')",Birds,Specific,False,"['Pelicans', 'Falcons']",Canaries,0.0,20.227048407094088,74.78183666706899,84.7475099202883,50.0,85.0,8.927961007774286,8.0,6.764705882352941,8.828070098375248,7.75,6.5588235294117645,9.863749424034854,9.15625,8.855392156862745
684,"(('Pelicans', 'Falcons'), 'Herons')",Birds,Specific,False,"['Pelicans', 'Falcons']",Herons,0.0,39.42583166644732,88.11216081693907,90.71912315893596,80.0,85.0,14.866481219113247,13.5,11.647058823529411,13.381598689542555,11.25,11.352941176470587,12.833009529704334,11.90625,11.29656862745098
685,"(('Pelicans', 'Herons'), 'Doves')",Birds,Specific,False,"['Pelicans', 'Herons']",Doves,0.0,43.79246322347021,74.14772527569194,83.78922007157568,80.0,70.0,13.633026231391366,8.0,7.823529411764706,12.189898786747843,8.0,7.4411764705882355,13.013961371469197,8.729166666666668,9.188725490196079
686,"(('Pelicans', 'Ostriches'), 'Canaries')",Birds,Specific,False,"['Pelicans', 'Ostriches']",Canaries,0.0,24.478182446604663,57.13221754473216,80.6382068967931,20.0,85.0,8.72817918897621,7.5,6.352941176470588,8.128638366934135,6.75,5.970588235294118,9.577509027919989,8.34375,8.014705882352942
687,"(('Pelicans', 'Peacocks'), 'All birds')",Birds,General,False,"['Pelicans', 'Peacocks']",All birds,0.0,89.1037711325576,88.21050866945995,86.81513763670499,90.0,65.0,,,,,,,10.777993438574939,9.5625,10.284313725490195
688,"(('Pelicans', 'Storks'), 'All birds')",Birds,General,False,"['Pelicans', 'Storks']",All birds,0.0,95.12443733441738,60.071861702573855,85.9565817944233,90.0,65.0,,,,,,,11.40405729448482,10.041666666666666,9.730392156862743
689,"(('Pelicans', 'Swallows'), 'All birds')",Birds,General,False,"['Pelicans', 'Swallows']",All birds,0.0,94.03832782361806,72.8016937189106,90.67398967857056,90.0,70.0,,,,,,,11.569162087180757,11.020833333333334,11.191176470588237
690,"(('Pelicans', 'Swans'), 'All birds')",Birds,General,False,"['Pelicans', 'Swans']",All birds,0.0,87.260363642939,66.65596520169774,85.13790932141687,90.0,55.0,,,,,,,10.83106237611686,9.604166666666666,9.862745098039214
691,"(('Pelicans',), 'All birds')",Birds,General,True,['Pelicans'],All birds,0.0,77.51153247865685,88.74638051938344,83.51123180100667,60.0,60.0,,,,,,,9.960503619792064,8.395833333333334,9.058823529411766
692,"(('Pelicans',), 'Canaries')",Birds,Specific,True,['Pelicans'],Canaries,0.0,21.283928438977465,38.166589161783584,79.54718129573727,10.0,65.0,8.72817918897621,7.5,6.352941176470588,8.72817918897621,7.5,6.352941176470588,9.344341404384137,7.947916666666667,7.7058823529411775
693,"(('Pelicans',), 'Doves')",Birds,Specific,True,['Pelicans'],Doves,0.0,54.16357033125226,50.69990930911335,81.05764678921075,50.0,65.0,10.746771342104322,8.0,7.0588235294117645,10.746771342104322,8.0,7.0588235294117645,10.353637480948194,8.197916666666668,8.058823529411764
694,"(('Pelicans',), 'Herons')",Birds,Specific,True,['Pelicans'],Herons,0.0,69.17108519457246,83.23524182437748,90.74049430198318,80.0,75.0,14.866481219113247,13.5,11.647058823529411,14.866481219113247,13.5,11.647058823529411,12.413492419452655,10.947916666666668,10.352941176470589
695,"(('Pelicans',), 'Parrots')",Birds,Specific,True,['Pelicans'],Parrots,0.0,65.3342087677147,47.52300546250186,82.2620373051138,20.0,65.0,10.529102953640669,8.0,8.882352941176471,10.529102953640669,8.0,8.882352941176471,10.244803286716365,8.197916666666668,8.97058823529412
696,"(('Pelicans',), 'Sparrows')",Birds,Specific,True,['Pelicans'],Sparrows,0.0,13.413807829364645,43.81261420123409,82.0719335053795,20.0,65.0,7.968123380150712,7.5,5.9411764705882355,7.968123380150712,7.5,5.9411764705882355,8.964313499971388,7.947916666666667,7.500000000000001
697,"(('Rabbits', 'Hamsters'), 'All mammals')",Mammals,General,False,"['Rabbits', 'Hamsters']",All mammals,0.0,86.47376602418484,76.60944365732144,59.67091581229347,90.0,40.0,,,,,,,10.776725667937626,7.1875,8.714912280701755
698,"(('Rabbits', 'Hedgehogs'), 'All mammals')",Mammals,General,False,"['Rabbits', 'Hedgehogs']",All mammals,0.0,80.52666954727242,38.857149906988994,70.24188984576003,90.0,55.0,,,,,,,11.117800239731997,6.958333333333333,8.692982456140351
699,"(('Rabbits', 'Horses'), 'All mammals')",Mammals,General,False,"['Rabbits', 'Horses']",All mammals,0.0,86.68839184452925,62.60525584580638,85.59702966130494,90.0,55.0,,,,,,,13.730261791724649,10.020833333333334,11.019736842105265
700,"(('Rabbits', 'Lions'), 'All mammals')",Mammals,General,False,"['Rabbits', 'Lions']",All mammals,0.0,85.5459403377171,87.32812305581699,87.64756297583993,90.0,65.0,,,,,,,12.336425171695803,8.3125,10.427631578947368
701,"(('Rabbits', 'Llamas'), 'All mammals')",Mammals,General,False,"['Rabbits', 'Llamas']",All mammals,0.0,86.66313746843633,83.02966180836808,80.03363839029777,90.0,40.0,,,,,,,11.649367004650378,8.229166666666666,10.75
702,"(('Rabbits', 'Squirrels'), 'All mammals')",Mammals,General,False,"['Rabbits', 'Squirrels']",All mammals,0.0,83.96168441794838,77.30224837863237,60.08356155738233,90.0,40.0,,,,,,,10.883138631478367,7.354166666666667,8.664473684210527
703,"(('Rabbits',), 'All mammals')",Mammals,General,True,['Rabbits'],All mammals,0.0,66.50701663160304,66.06035960537855,62.63656761825367,70.0,35.0,,,,,,,10.215763150979525,6.583333333333333,8.12938596491228
704,"(('Rabbits',), 'Foxes')",Mammals,Specific,True,['Rabbits'],Foxes,0.0,60.21407847445461,43.78747051181636,87.05850786579265,50.0,55.0,12.15125223925696,8.0,7.842105263157895,12.15125223925696,8.0,7.842105263157895,11.183507695118243,7.291666666666666,7.985745614035087
705,"(('Rabbits',), 'Hippos')",Mammals,Specific,True,['Rabbits'],Hippos,0.0,8.609595736136207,42.02872983010375,73.01297448108497,10.0,50.0,7.507955959960352,3.0,5.526315789473684,7.507955959960352,3.0,5.526315789473684,8.861859555469938,4.791666666666666,6.827850877192983
706,"(('Rabbits',), 'Horses')",Mammals,Specific,True,['Rabbits'],Horses,0.0,12.44331831486014,45.01813371216942,90.58453510431984,20.0,55.0,11.757790506187607,7.5,6.052631578947368,11.757790506187607,7.5,6.052631578947368,10.986776828583565,7.041666666666666,7.0910087719298245
707,"(('Rabbits',), 'Lions')",Mammals,Specific,True,['Rabbits'],Lions,0.0,97.79100295158928,45.11979752818587,79.26133054335828,10.0,50.0,8.334960036010873,3.5,5.894736842105263,8.334960036010873,3.5,5.894736842105263,9.275361593495198,5.041666666666666,7.012061403508772
708,"(('Rabbits',), 'Rhinos')",Mammals,Specific,True,['Rabbits'],Rhinos,0.0,1.6602043073069828,38.2832835704151,77.22991120182047,10.0,50.0,7.823406527661129,3.0,5.526315789473684,7.823406527661129,3.0,5.526315789473684,9.019584839320327,4.791666666666666,6.827850877192983
709,"(('Rabbits',), 'Tigers')",Mammals,Specific,True,['Rabbits'],Tigers,0.0,12.896537885997718,43.89970474997159,78.19093616031078,10.0,50.0,8.451812371087902,3.5,6.421052631578948,8.451812371087902,3.5,6.421052631578948,9.333787761033713,5.041666666666666,7.275219298245615
710,"(('Rhinos', 'Beavers'), 'All mammals')",Mammals,General,False,"['Rhinos', 'Beavers']",All mammals,0.0,87.4478690315083,84.11972100386917,82.58863638749612,90.0,55.0,,,,,,,11.626536938974999,7.416666666666667,9.80921052631579
711,"(('Rhinos', 'Camels'), 'Mice')",Mammals,Specific,False,"['Rhinos', 'Camels']",Mice,0.0,1.2236036081984254,5.286465371681722,87.85314333376033,10.0,60.0,8.090594951628901,4.5,4.526315789473684,7.323507891842304,4.0,4.447368421052632,9.727789202529621,5.90625,6.946271929824562
712,"(('Rhinos', 'Donkeys'), 'All mammals')",Mammals,General,False,"['Rhinos', 'Donkeys']",All mammals,0.0,85.00151452295098,59.54944780936732,77.963075246936,90.0,40.0,,,,,,,11.081608275190602,7.604166666666667,10.041666666666666
713,"(('Rhinos', 'Elephants'), 'Squirrels')",Mammals,Specific,False,"['Rhinos', 'Elephants']",Squirrels,0.0,2.734853751550528,9.50027314393052,67.43312580209843,10.0,60.0,6.514455444562325,3.0,5.157894736842105,6.273642409695234,3.0,5.026315789473684,8.818552816291223,4.59375,6.987938596491228
714,"(('Rhinos', 'Elephants'), 'Wolves')",Mammals,Specific,False,"['Rhinos', 'Elephants']",Wolves,0.0,10.014823099794118,7.549646198480715,78.12586389762559,0.0,60.0,10.009023000013055,4.5,7.0,9.535738574358746,4.25,7.0,10.565836594016588,5.34375,7.9089912280701755
715,"(('Rhinos', 'Giraffes'), 'All mammals')",Mammals,General,False,"['Rhinos', 'Giraffes']",All mammals,0.0,84.03960480091706,57.19024282777868,72.73966213031969,90.0,40.0,,,,,,,10.761977508390407,6.041666666666667,9.140350877192981
716,"(('Rhinos', 'Hippos'), 'All mammals')",Mammals,General,False,"['Rhinos', 'Hippos']",All mammals,0.0,85.2391125706091,74.03846566249734,72.92500439876444,90.0,40.0,,,,,,,10.776411319598742,6.104166666666667,8.837719298245615
717,"(('Rhinos', 'Hippos'), 'Rabbits')",Mammals,Specific,False,"['Rhinos', 'Hippos']",Rabbits,0.0,2.731305643285433,17.46549318395808,71.90974688866508,0.0,50.0,7.823406527661129,3.0,5.526315789473684,7.665681243810741,3.0,5.526315789473684,9.299908923629935,4.552083333333334,7.182017543859649
718,"(('Rhinos',), 'All mammals')",Mammals,General,True,['Rhinos'],All mammals,0.0,67.65261507115495,80.81067944980995,67.85595692439914,70.0,35.0,,,,,,,10.168520746918519,5.4375,8.256578947368421
719,"(('Rhinos',), 'Mice')",Mammals,Specific,True,['Rhinos'],Mice,0.0,3.4235394753338664,10.037220995927374,80.39123396544757,10.0,50.0,6.556420832055707,3.5,4.368421052631579,6.556420832055707,3.5,4.368421052631579,8.362470789487112,4.46875,6.3125
720,"(('Rhinos',), 'Rabbits')",Mammals,Specific,True,['Rhinos'],Rabbits,0.0,2.9868027379201703,30.81346147436841,76.49053128161988,10.0,50.0,7.823406527661129,3.0,5.526315789473684,7.823406527661129,3.0,5.526315789473684,8.995963637289824,4.21875,6.891447368421053
721,"(('Rhinos',), 'Squirrels')",Mammals,Specific,True,['Rhinos'],Squirrels,0.0,1.416412610144579,21.27971617711288,73.45899771487719,10.0,50.0,6.032829374828143,3.0,5.157894736842105,6.032829374828143,3.0,5.157894736842105,8.100675060873332,4.21875,6.707236842105264
722,"(('Rhinos',), 'Wolves')",Mammals,Specific,True,['Rhinos'],Wolves,0.0,4.408887731635504,26.55900495066384,78.55000735515002,20.0,50.0,10.009023000013055,4.5,7.0,10.009023000013055,4.5,7.0,10.088771873465788,4.96875,7.628289473684211
723,"(('Robins', 'Blackbirds'), 'All birds')",Birds,General,False,"['Robins', 'Blackbirds']",All birds,0.0,89.40414391409024,62.91649580509672,92.85417212572864,90.0,55.0,,,,,,,12.238728045647852,11.083333333333334,10.009803921568627
724,"(('Robins', 'Canaries'), 'Eagles')",Birds,Specific,False,"['Robins', 'Canaries']",Eagles,0.0,31.597943716487315,35.59029681464635,89.94541178090213,80.0,85.0,9.970364980363009,10.0,6.470588235294118,9.273982164392823,9.0,6.235294117647059,10.966400695813366,10.479166666666668,7.9693627450980395
725,"(('Robins', 'Parrots'), 'Doves')",Birds,Specific,False,"['Robins', 'Parrots']",Doves,0.0,55.58775733146575,70.0071381017486,86.19948274018158,90.0,85.0,15.259959305590383,14.0,11.470588235294118,13.80661593335486,13.0,10.294117647058822,13.682206106241711,12.458333333333332,10.911764705882351
726,"(('Robins', 'Sparrows'), 'Pelicans')",Birds,Specific,False,"['Robins', 'Sparrows']",Pelicans,0.0,14.793760660945065,27.110767452386938,83.77944763899455,80.0,85.0,9.111401143533843,8.0,6.352941176470588,8.539762261842277,7.75,6.147058823529411,10.568404016758691,9.510416666666668,7.997549019607844
727,"(('Robins', 'Swallows'), 'Peacocks')",Birds,Specific,False,"['Robins', 'Swallows']",Peacocks,0.0,25.21951272844684,56.59508773381925,79.8066559228831,80.0,85.0,10.209324851316644,8.0,8.235294117647058,9.329044472523584,7.75,7.852941176470588,11.130746850536823,9.53125,9.495098039215687
728,"(('Robins',), 'All birds')",Birds,General,True,['Robins'],All birds,0.0,94.56214502539886,97.87107060748998,84.36727598946248,70.0,60.0,,,,,,,11.314944885425708,10.166666666666666,8.924019607843137
729,"(('Robins',), 'Doves')",Birds,Specific,True,['Robins'],Doves,0.0,84.01146160277223,44.45373589182289,87.96323369345475,70.0,75.0,15.259959305590383,14.0,11.470588235294118,15.259959305590383,14.0,11.470588235294118,13.287452095508046,12.083333333333332,10.197303921568627
730,"(('Robins',), 'Eagles')",Birds,Specific,True,['Robins'],Eagles,0.0,88.78990726669132,69.3514951084165,89.9769728901722,50.0,70.0,9.970364980363009,10.0,6.470588235294118,9.970364980363009,10.0,6.470588235294118,10.64265493289436,10.083333333333332,7.697303921568627
731,"(('Robins',), 'Falcons')",Birds,Specific,True,['Robins'],Falcons,0.0,75.79789351192315,50.303215048030346,88.95448922155369,80.0,70.0,9.078179145544922,11.0,7.0,9.078179145544922,11.0,7.0,10.196562015485316,10.583333333333332,7.9620098039215685
732,"(('Robins',), 'Herons')",Birds,Specific,True,['Robins'],Herons,0.0,53.03868538058782,54.01919391334331,90.06502800873338,30.0,65.0,13.9813596776569,8.0,6.529411764705882,13.9813596776569,8.0,6.529411764705882,12.648152281541304,9.083333333333332,7.72671568627451
733,"(('Robins',), 'Parrots')",Birds,Specific,True,['Robins'],Parrots,0.0,71.88852724931796,47.90921523203132,89.20131065313477,50.0,70.0,10.744520783562987,11.0,8.647058823529411,10.744520783562987,11.0,8.647058823529411,11.029732834494347,10.583333333333332,8.785539215686274
734,"(('Robins',), 'Peacocks')",Birds,Specific,True,['Robins'],Peacocks,0.0,41.75339495015827,46.50147103281247,79.6862327780922,50.0,65.0,10.209324851316644,8.0,7.470588235294118,10.209324851316644,8.0,7.470588235294118,10.762134868371177,9.083333333333332,8.197303921568627
735,"(('Robins',), 'Pelicans')",Birds,Specific,True,['Robins'],Pelicans,0.0,32.931587657861705,48.63709899715503,83.18737089112747,20.0,65.0,9.111401143533843,8.0,6.352941176470588,9.111401143533843,8.0,6.352941176470588,10.213173014479775,9.083333333333332,7.638480392156863
736,"(('Robins',), 'Roosters')",Birds,Specific,True,['Robins'],Roosters,0.0,43.87841743880096,47.40906669989906,88.44641025663907,90.0,70.0,12.150559129429368,10.0,7.705882352941177,12.150559129429368,10.0,7.705882352941177,11.732752007427539,10.083333333333332,8.314950980392156
737,"(('Robins',), 'Sparrows')",Birds,Specific,True,['Robins'],Sparrows,0.0,91.76906411486192,37.94239679664308,90.10494620661218,80.0,75.0,16.35155531990907,15.0,15.470588235294118,16.35155531990907,15.0,15.470588235294118,13.833250102667389,12.583333333333332,12.197303921568627
738,"(('Rockets', 'Airplanes'), 'All vehicles')",Vehicles,General,False,"['Rockets', 'Airplanes']",All vehicles,0.0,51.9585127867467,44.48594949684644,43.84030453838559,0.0,55.0,,,,,,,7.204927364772793,7.520833333333333,8.130555555555555
739,"(('Rockets', 'Bicycles'), 'All vehicles')",Vehicles,General,False,"['Rockets', 'Bicycles']",All vehicles,0.0,60.260762953858105,28.591245518681067,54.37149595165093,20.0,55.0,,,,,,,8.541116750066898,8.083333333333334,8.880555555555555
740,"(('Rockets', 'Boats'), 'All vehicles')",Vehicles,General,False,"['Rockets', 'Boats']",All vehicles,0.0,43.16104565664784,52.16822056555419,61.0601972578895,20.0,70.0,,,,,,,8.366807074285749,7.770833333333333,8.519444444444444
741,"(('Rockets', 'Carriages'), 'Submarines')",Vehicles,Specific,False,"['Rockets', 'Carriages']",Submarines,0.0,3.7713115650520552,69.8687370695741,86.8684505882708,0.0,60.0,7.9828174445848035,7.5,7.466666666666667,5.872621759564216,5.5,6.133333333333333,8.304974943969356,8.791666666666668,8.726388888888888
742,"(('Rockets', 'Motorbikes'), 'All vehicles')",Vehicles,General,False,"['Rockets', 'Motorbikes']",All vehicles,0.0,57.18853595771358,75.36864163328181,72.33156268594985,20.0,55.0,,,,,,,9.163218350467131,8.145833333333334,9.277777777777779
743,"(('Rockets', 'Sleds'), 'Bicycles')",Vehicles,Specific,False,"['Rockets', 'Sleds']",Bicycles,0.0,2.4398868727053333,55.617355181884136,74.42636042683036,0.0,80.0,7.807222300185835,9.0,6.533333333333333,5.299591368769805,5.75,5.533333333333333,7.445393033459245,8.46875,7.476388888888889
744,"(('Rockets', 'Submarines'), 'All vehicles')",Vehicles,General,False,"['Rockets', 'Submarines']",All vehicles,0.0,30.208608890865865,42.31494906256762,52.18197692963743,20.0,50.0,,,,,,,5.950679778993983,5.770833333333333,7.697222222222223
745,"(('Rockets', 'Taxis'), 'All vehicles')",Vehicles,General,False,"['Rockets', 'Taxis']",All vehicles,0.0,71.3346171046731,52.08427152456983,70.38492455999004,20.0,70.0,,,,,,,8.70274224561478,9.458333333333334,10.08611111111111
746,"(('Rockets', 'Trains'), 'Submarines')",Vehicles,Specific,False,"['Rockets', 'Trains']",Submarines,0.0,8.543538330475286,74.05299961449519,87.54750279994444,0.0,80.0,7.9828174445848035,7.5,7.466666666666667,7.5980464124881975,7.0,6.966666666666667,8.209482055673856,7.927083333333333,8.405555555555555
747,"(('Rockets', 'Trams'), 'All vehicles')",Vehicles,General,False,"['Rockets', 'Trams']",All vehicles,0.0,50.643786823736576,53.37597753879672,70.68411784738102,50.0,55.0,,,,,,,8.75190916733051,8.4375,9.23611111111111
748,"(('Rockets', 'Vans'), 'All vehicles')",Vehicles,General,False,"['Rockets', 'Vans']",All vehicles,0.0,64.95636548642993,55.36983763269784,77.4349347251539,50.0,70.0,,,,,,,9.253902284574993,9.4375,10.166666666666666
749,"(('Rockets', 'Zeppelins'), 'Mopeds')",Vehicles,Specific,False,"['Rockets', 'Zeppelins']",Mopeds,0.0,0.729875425720953,31.496479951476857,44.755813899193335,0.0,40.0,2.0382504006038085,3.5,5.266666666666667,1.5195276340195893,2.75,4.933333333333334,4.299734466736555,4.447916666666666,6.448611111111111
750,"(('Rockets',), 'Airplanes')",Vehicles,Specific,True,['Rockets'],Airplanes,0.0,23.600493962191244,64.18780834657775,92.77261409692515,20.0,70.0,13.497724512971867,13.0,12.0,13.497724512971867,13.0,12.0,9.248827462137994,8.9375,9.161111111111111
751,"(('Rockets',), 'All vehicles')",Vehicles,General,True,['Rockets'],All vehicles,0.0,3.180293999385593,2.227678168566091,29.68492721817733,50.0,30.0,,,,,,,4.99993041130412,4.875,6.322222222222223
752,"(('Rockets',), 'Bicycles')",Vehicles,Specific,True,['Rockets'],Bicycles,0.0,2.57464892577143,1.1204619522511254,65.49042830948963,0.0,30.0,2.7919604373537767,2.5,4.533333333333333,2.7919604373537767,2.5,4.533333333333333,3.895945424328948,3.6875,5.427777777777778
753,"(('Rockets',), 'Mopeds')",Vehicles,Specific,True,['Rockets'],Mopeds,0.0,4.062902226301001,0.1767526440822306,30.909947329254543,10.0,30.0,2.0382504006038085,3.5,4.6,2.0382504006038085,3.5,4.6,3.519090405953964,4.1875,5.461111111111111
754,"(('Rockets',), 'Submarines')",Vehicles,Specific,True,['Rockets'],Submarines,0.0,5.367035096695279,39.29833748921355,88.20889927416926,10.0,40.0,7.9828174445848035,7.5,7.466666666666667,7.9828174445848035,7.5,7.466666666666667,6.491373927944462,6.1875,6.894444444444445
755,"(('Rockets',), 'Trams')",Vehicles,Specific,True,['Rockets'],Trams,0.0,4.336920633178292,1.8216419162071715,59.19606519880457,0.0,30.0,4.7413486629801005,3.5,5.266666666666667,4.7413486629801005,3.5,5.266666666666667,4.87063953714211,4.1875,5.794444444444444
756,"(('Roosters', 'Canaries'), 'All birds')",Birds,General,False,"['Roosters', 'Canaries']",All birds,0.0,93.87707866134048,91.06923264324556,89.53368424645039,90.0,70.0,,,,,,,10.919770377052728,10.875,10.544117647058824
757,"(('Roosters', 'Chickens'), 'All birds')",Birds,General,False,"['Roosters', 'Chickens']",All birds,0.0,95.075214892464,94.58571485512424,81.62838456706707,90.0,40.0,,,,,,,11.180326181324011,11.25,10.031862745098039
