"uid","tid","trialId","premises0","conclusion0","conclusionType","rating"
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc14","Elephants","Horses","specific",45
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc15","Gorillas","Horses","specific",35
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc16","Dogs","Canines","specific",100
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc17","Dolphins","Horses","specific",30
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc18","Squirrels","Horses","specific",45
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc19","Seals","Horses","specific",29
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc1","Dolphins:Seals","Horses","specific",45
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc20","Mice","Horses","specific",39
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc2","Gorillas:Mice","Horses","specific",70
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc3","Dolphins:Rhinos","Horses","specific",78
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc4","Cows:Mice","Horses","specific",65
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc5","Squirrels:Rhinos","Horses","specific",59
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc6","Mice:Dolphins","Horses","specific",65
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc7","Elephants:Rhinos","Horses","specific",60
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc8","Canines:Puppies","Dogs","specific",100
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc9","Cows:Squirrels","Horses","specific",61
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","training_3_0","Pineapples","Raspberries","specific",56
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","training_3_1","Blackberries","Raspberries","specific",71
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","training_4_0","Lemons:Limes","Cherries","specific",70
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","training_4_1","Bananas:Watermelons","Cherries","specific",70
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc0","Seals","Horses","specific",69
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc10","Cows:Elephants","Horses","specific",77
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc11","Mice:Elephants","Horses","specific",76
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc12","Cows:Mice","Horses","specific",80
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc13","Gorillas:Rhinos","Horses","specific",72
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc14","Chimps:Seals","Horses","specific",74
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc15","Chimps:Dolphins","Horses","specific",73
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc16","Canines:Puppies","Dogs","specific",56
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc17","Gorillas:Elephants","Horses","specific",71
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc18","Squirrels:Elephants","Horses","specific",71
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc19","Chimps:Gorillas","Horses","specific",78
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc1","Mice","Horses","specific",63
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc20","Gorillas:Dolphins","Horses","specific",70
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc2","Chimps","Horses","specific",74
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc3","Dolphins","Horses","specific",26
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc4","Elephants","Horses","specific",77
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc5","Gorillas","Horses","specific",76
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc6","Squirrels","Horses","specific",69
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc7","Rhinos","Horses","specific",83
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc8","Dogs","Canines","specific",74
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","tc9","Cows","Horses","specific",78
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","training_3_0","Pineapples","Raspberries","specific",87
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","training_3_1","Blackberries","Raspberries","specific",78
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","training_4_0","Lemons:Limes","Cherries","specific",70
"cuATsvRDta4OeQb1Cnf6","tid_experiment2_osherson_participant11","training_4_1","Bananas:Watermelons","Cherries","specific",70
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc0","Cows:Elephants","Horses","specific",100
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc10","Chimps:Seals","Horses","specific",53
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc11","Cows","Horses","specific",98
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc12","Dolphins","Horses","specific",51
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc13","Squirrels","Horses","specific",38
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc14","Elephants","Horses","specific",93
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc15","Chimps","Horses","specific",80
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc16","Dogs","Canines","specific",46
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc17","Rhinos","Horses","specific",69
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc18","Mice","Horses","specific",44
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc19","Gorillas","Horses","specific",70
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc1","Gorillas:Dolphins","Horses","specific",59
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc20","Seals","Horses","specific",31
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc2","Mice:Elephants","Horses","specific",69
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc3","Squirrels:Elephants","Horses","specific",54
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc4","Chimps:Dolphins","Horses","specific",58
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc5","Cows:Mice","Horses","specific",59
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc6","Gorillas:Rhinos","Horses","specific",79
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc7","Gorillas:Elephants","Horses","specific",94
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc8","Canines:Puppies","Dogs","specific",92
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","tc9","Chimps:Gorillas","Horses","specific",93
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","training_3_0","Pineapples","Raspberries","specific",80
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","training_3_1","Blackberries","Raspberries","specific",100
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","training_4_0","Lemons:Limes","Cherries","specific",92
"cuhLwTYJ0ypjT6smnuOS","tid_experiment2_osherson_participant34","training_4_1","Bananas:Watermelons","Cherries","specific",88
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc0","Seals","Horses","specific",50
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc10","Mice:Dolphins","Horses","specific",55
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc11","Cows:Mice","Horses","specific",60
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc12","Dolphins:Rhinos","Horses","specific",55
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc13","Cows:Squirrels","Horses","specific",55
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc14","Dolphins:Seals","Horses","specific",50
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc15","Squirrels:Rhinos","Horses","specific",60
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc16","Canines:Puppies","Dogs","specific",95
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc17","Cows:Chimps","Horses","specific",65
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc18","Elephants:Rhinos","Horses","specific",60
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc19","Gorillas:Mice","Horses","specific",55
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc1","Gorillas","Horses","specific",50
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc20","Chimps:Squirrels","Horses","specific",55
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc2","Rhinos","Horses","specific",55
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc3","Squirrels","Horses","specific",50
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc4","Elephants","Horses","specific",55
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc5","Chimps","Horses","specific",50
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc6","Dolphins","Horses","specific",45
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc7","Mice","Horses","specific",50
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc8","Dogs","Canines","specific",90
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","tc9","Cows","Horses","specific",60
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","training_3_0","Pineapples","Raspberries","specific",50
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","training_3_1","Blackberries","Raspberries","specific",60
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","training_4_0","Lemons:Limes","Cherries","specific",50
"eaYnKCrRzhHmhoDPWszx","tid_experiment2_osherson_participant19","training_4_1","Bananas:Watermelons","Cherries","specific",55
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc0","Dolphins","Horses","specific",15
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc10","Squirrels:Rhinos","Horses","specific",11
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc11","Cows:Rhinos","Horses","specific",88
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc12","Cows:Dolphins","Horses","specific",11
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc13","Dolphins:Elephants","Horses","specific",25
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc14","Chimps:Rhinos","Horses","specific",60
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc15","Squirrels:Seals","Horses","specific",28
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc16","Canines:Puppies","Dogs","specific",100
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc17","Chimps:Squirrels","Horses","specific",37
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc18","Gorillas:Squirrels","Horses","specific",17
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc19","Mice:Squirrels","Horses","specific",86
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc1","Cows","Horses","specific",88
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc20","Elephants:Rhinos","Horses","specific",82
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc2","Seals","Horses","specific",20
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc3","Elephants","Horses","specific",93
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc4","Squirrels","Horses","specific",14
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc5","Gorillas","Horses","specific",56
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc6","Rhinos","Horses","specific",78
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc7","Chimps","Horses","specific",34
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc8","Dogs","Canines","specific",100
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","tc9","Mice","Horses","specific",10
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","training_3_0","Pineapples","Raspberries","specific",21
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","training_3_1","Blackberries","Raspberries","specific",10
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","training_4_0","Lemons:Limes","Cherries","specific",48
"eryTLNViDTqtIJrWGTb5","tid_experiment2_osherson_participant7","training_4_1","Bananas:Watermelons","Cherries","specific",76
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc0","Elephants:Rhinos","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc10","Squirrels:Seals","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc11","Cows","Horses","specific",20
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc12","Gorillas","Horses","specific",20
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc13","Chimps","Horses","specific",20
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc14","Elephants","Horses","specific",20
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc15","Dolphins","Horses","specific",10
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc16","Dogs","Canines","specific",50
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc17","Seals","Horses","specific",10
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc18","Mice","Horses","specific",10
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc19","Squirrels","Horses","specific",10
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc1","Mice:Squirrels","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc20","Rhinos","Horses","specific",20
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc2","Chimps:Squirrels","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc3","Cows:Rhinos","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc4","Squirrels:Rhinos","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc5","Dolphins:Elephants","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc6","Chimps:Rhinos","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc7","Gorillas:Squirrels","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc8","Canines:Puppies","Dogs","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","tc9","Cows:Dolphins","Horses","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","training_3_0","Pineapples","Raspberries","specific",20
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","training_3_1","Blackberries","Raspberries","specific",20
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","training_4_0","Lemons:Limes","Cherries","specific",90
"ezpYPrxxgvrOlugNOH6t","tid_experiment2_osherson_participant28","training_4_1","Bananas:Watermelons","Cherries","specific",90
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc0","Seals","Horses","specific",60
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc10","Mice:Rhinos","Horses","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc11","Chimps:Mice","Horses","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc12","Seals:Elephants","Horses","specific",68
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc13","Cows:Seals","Horses","specific",68
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc14","Squirrels:Dolphins","Horses","specific",68
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc15","Seals:Rhinos","Horses","specific",68
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc16","Canines:Puppies","Dogs","specific",97
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc17","Chimps:Elephants","Horses","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc18","Cows:Gorillas","Horses","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc19","Mice:Seals","Horses","specific",68
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc1","Squirrels","Horses","specific",65
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc20","Gorillas:Seals","Horses","specific",68
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc2","Dolphins","Horses","specific",60
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc3","Gorillas","Horses","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc4","Chimps","Horses","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc5","Rhinos","Horses","specific",65
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc6","Elephants","Horses","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc7","Mice","Horses","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc8","Dogs","Canines","specific",95
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","tc9","Cows","Horses","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","training_3_0","Pineapples","Raspberries","specific",60
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","training_3_1","Blackberries","Raspberries","specific",70
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","training_4_0","Lemons:Limes","Cherries","specific",60
"fqZWRFZwZcOIDVP6dXBB","tid_experiment2_osherson_participant1","training_4_1","Bananas:Watermelons","Cherries","specific",60
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc0","Elephants","Horses","specific",79
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc10","Cows:Rhinos","Horses","specific",79
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc11","Chimps:Rhinos","Horses","specific",86
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc12","Dolphins:Elephants","Horses","specific",69
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc13","Cows:Dolphins","Horses","specific",88
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc14","Elephants:Rhinos","Horses","specific",76
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc15","Gorillas:Squirrels","Horses","specific",91
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc16","Canines:Puppies","Dogs","specific",89
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc17","Squirrels:Rhinos","Horses","specific",72
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc18","Mice:Squirrels","Horses","specific",87
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc19","Chimps:Squirrels","Horses","specific",86
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc1","Squirrels","Horses","specific",68
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc20","Squirrels:Seals","Horses","specific",93
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc2","Seals","Horses","specific",86
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc3","Mice","Horses","specific",66
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc4","Chimps","Horses","specific",84
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc5","Dolphins","Horses","specific",73
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc6","Rhinos","Horses","specific",81
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc7","Cows","Horses","specific",93
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc8","Dogs","Canines","specific",66
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","tc9","Gorillas","Horses","specific",86
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","training_3_0","Pineapples","Raspberries","specific",87
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","training_3_1","Blackberries","Raspberries","specific",81
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","training_4_0","Lemons:Limes","Cherries","specific",79
"gxyKrySp2GH0jnHSFWkR","tid_experiment2_osherson_participant8","training_4_1","Bananas:Watermelons","Cherries","specific",90
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc0","Gorillas:Rhinos","Horses","specific",81
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc10","Mice:Elephants","Horses","specific",90
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc11","Chimps","Horses","specific",55
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc12","Gorillas","Horses","specific",55
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc13","Mice","Horses","specific",55
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc14","Elephants","Horses","specific",55
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc15","Rhinos","Horses","specific",55
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc16","Dogs","Canines","specific",100
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc17","Seals","Horses","specific",50
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc18","Dolphins","Horses","specific",50
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc19","Cows","Horses","specific",55
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc1","Chimps:Seals","Horses","specific",80
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc20","Squirrels","Horses","specific",50
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc2","Cows:Mice","Horses","specific",88
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc3","Cows:Elephants","Horses","specific",88
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc4","Gorillas:Elephants","Horses","specific",80
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc5","Squirrels:Elephants","Horses","specific",88
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc6","Chimps:Gorillas","Horses","specific",55
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc7","Chimps:Dolphins","Horses","specific",88
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc8","Canines:Puppies","Dogs","specific",100
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","tc9","Gorillas:Dolphins","Horses","specific",88
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","training_3_0","Pineapples","Raspberries","specific",55
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","training_3_1","Blackberries","Raspberries","specific",80
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","training_4_0","Lemons:Limes","Cherries","specific",40
"h8iACLKSAFac1lj4aylF","tid_experiment2_osherson_participant33","training_4_1","Bananas:Watermelons","Cherries","specific",81
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc0","Elephants","Horses","specific",20
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc10","Mice:Seals","Horses","specific",70
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc11","Seals:Elephants","Horses","specific",95
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc12","Chimps:Elephants","Horses","specific",95
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc13","Cows:Gorillas","Horses","specific",90
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc14","Chimps:Mice","Horses","specific",100
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc15","Squirrels:Dolphins","Horses","specific",100
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc16","Canines:Puppies","Dogs","specific",100
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc17","Seals:Rhinos","Horses","specific",90
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc18","Mice:Rhinos","Horses","specific",91
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc19","Cows:Seals","Horses","specific",100
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc1","Squirrels","Horses","specific",10
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc20","Gorillas:Seals","Horses","specific",95
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc2","Rhinos","Horses","specific",60
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc3","Dolphins","Horses","specific",3
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc4","Cows","Horses","specific",60
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc5","Gorillas","Horses","specific",50
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc6","Seals","Horses","specific",40
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc7","Chimps","Horses","specific",50
"k2CegJjDXjQvixAzhP3M","tid_experiment2_osherson_participant2","tc8","Dogs","Canines","specific",90
