,domain,argtype,premises,conclusion,scm
21947,Birds,Specific,"('Turkeys', 'Pelicans')",Ducks,11.92769607843137
21948,Birds,Specific,"('Woodpeckers', 'Turkeys')",Doves,11.147058823529411
21949,Birds,Specific,"('Vultures', 'Ostriches')",Robins,7.8125
21950,Birds,Specific,"('Canaries', 'Ducks')",Turkeys,11.93627450980392
21951,Birds,Specific,"('Doves', 'Swans')",Crows,10.322303921568627
21952,Birds,Specific,"('Chickens', 'Blackbirds')",Pelicans,10.182598039215687
21953,Birds,Specific,"('Herons', 'Roosters')",Ostriches,10.704656862745097
21954,Birds,Specific,"('Crows', 'Pelicans')",Woodpeckers,11.86029411764706
21955,Birds,Specific,"('Swans', 'Blackbirds')",Pelicans,11.676470588235293
21956,Birds,Specific,"('Chickens', 'Woodpeckers')",Swans,10.22671568627451
21957,Birds,Specific,"('Robins', 'Falcons')",Storks,9.894607843137255
21959,Birds,Specific,"('Roosters', 'Turkeys')",Ostriches,10.621323529411764
21960,Birds,Specific,"('Vultures', 'Crows')",Eagles,12.822303921568627
21961,Birds,Specific,"('Vultures', 'Swallows')",Herons,11.371323529411764
21962,Birds,Specific,"('Ducks', 'Parrots')",Chickens,11.507352941176471
21963,Birds,Specific,"('Doves', 'Seagulls')",Peacocks,10.202205882352942
21964,Birds,Specific,"('Ducks', 'Seagulls')",Crows,10.757352941176471
21965,Birds,Specific,"('Herons', 'Turkeys')",Ducks,12.305147058823529
21967,Birds,Specific,"('Turkeys', 'Sparrows')",Seagulls,10.060049019607842
21968,Birds,Specific,"('Swallows', 'Turkeys')",Doves,11.301470588235293
21969,Birds,Specific,"('Doves', 'Parrots')",Ostriches,8.926470588235293
21970,Birds,Specific,"('Storks', 'Vultures')",Peacocks,9.808823529411764
21971,Birds,Specific,"('Pelicans', 'Canaries')",Blackbirds,10.980392156862745
21973,Birds,Specific,"('Storks', 'Robins')",Magpies,10.481617647058824
21974,Birds,Specific,"('Herons', 'Canaries')",Ostriches,10.70343137254902
21975,Birds,Specific,"('Blackbirds', 'Parrots')",Vultures,9.34558823529412
21976,Birds,Specific,"('Ostriches', 'Turkeys')",Eagles,9.443627450980394
21977,Birds,Specific,"('Robins', 'Peacocks')",Magpies,10.363970588235293
21978,Birds,Specific,"('Ducks', 'Canaries')",Crows,9.259803921568626
21979,Birds,Specific,"('Parrots', 'Chickens')",Swallows,9.432598039215684
21980,Birds,Specific,"('Seagulls', 'Swans')",Falcons,9.981617647058824
21981,Birds,Specific,"('Falcons', 'Pelicans')",Eagles,13.120098039215687
21982,Birds,Specific,"('Chickens', 'Peacocks')",Canaries,9.410539215686274
21983,Birds,Specific,"('Magpies', 'Peacocks')",Sparrows,11.721813725490197
21984,Birds,Specific,"('Pelicans', 'Magpies')",Turkeys,10.912990196078432
21985,Birds,Specific,"('Eagles', 'Turkeys')",Blackbirds,9.291666666666666
21986,Birds,Specific,"('Turkeys', 'Pelicans')",Storks,12.368872549019606
21987,Birds,Specific,"('Magpies', 'Herons')",Pelicans,11.683823529411764
21988,Birds,Specific,"('Crows', 'Canaries')",Swans,8.848039215686274
21989,Birds,Specific,"('Doves', 'Ducks')",Crows,10.225490196078432
21990,Birds,Specific,"('Sparrows', 'Magpies')",Storks,8.855392156862745
21991,Birds,Specific,"('Sparrows', 'Swans')",Peacocks,10.604166666666668
21992,Birds,Specific,"('Robins', 'Canaries')",Herons,8.322303921568627
21993,Birds,Specific,"('Parrots', 'Ostriches')",Robins,9.411764705882353
21994,Birds,Specific,"('Crows', 'Ostriches')",Roosters,9.512254901960784
21995,Birds,Specific,"('Robins', 'Falcons')",Ducks,9.365196078431373
21996,Birds,Specific,"('Falcons', 'Roosters')",Swallows,10.719362745098039
21997,Birds,Specific,"('Magpies', 'Vultures')",Ostriches,11.198529411764707
21998,Birds,Specific,"('Swallows', 'Ducks')",Parrots,9.698529411764707
21999,Birds,Specific,"('Blackbirds', 'Parrots')",Magpies,12.375
22000,Birds,Specific,"('Robins', 'Chickens')",Falcons,9.647058823529413
22001,Birds,Specific,"('Pelicans', 'Ostriches')",Swallows,8.544117647058824
22002,Birds,Specific,"('Blackbirds', 'Vultures')",Peacocks,10.14950980392157
22003,Birds,Specific,"('Herons', 'Chickens')",Turkeys,14.087009803921568
22004,Birds,Specific,"('Pelicans', 'Storks')",Parrots,9.306372549019606
22005,Birds,Specific,"('Swallows', 'Turkeys')",Woodpeckers,12.154411764705882
22006,Birds,Specific,"('Woodpeckers', 'Ostriches')",Robins,10.155637254901961
22008,Birds,Specific,"('Crows', 'Turkeys')",Canaries,9.574754901960784
22009,Birds,Specific,"('Crows', 'Swallows')",Parrots,9.944852941176471
22010,Birds,Specific,"('Doves', 'Herons')",Vultures,11.667892156862745
22011,Birds,Specific,"('Falcons', 'Turkeys')",Sparrows,10.193627450980392
22012,Birds,Specific,"('Doves', 'Magpies')",Sparrows,11.588235294117649
22014,Birds,Specific,"('Seagulls', 'Doves')",Turkeys,10.408088235294118
22015,Birds,Specific,"('Swallows', 'Chickens')",Turkeys,13.973039215686274
22016,Birds,Specific,"('Roosters', 'Sparrows')",Seagulls,9.776960784313726
22017,Birds,Specific,"('Peacocks', 'Crows')",Robins,9.25735294117647
22019,Birds,Specific,"('Doves', 'Magpies')",Robins,11.323529411764707
22020,Birds,Specific,"('Ducks', 'Swallows')",Vultures,10.227941176470587
22021,Birds,Specific,"('Crows', 'Peacocks')",Parrots,10.463235294117645
22022,Birds,Specific,"('Ducks', 'Ostriches')",Turkeys,11.67769607843137
22023,Birds,Specific,"('Vultures', 'Turkeys')",Seagulls,9.814950980392158
22024,Birds,Specific,"('Swans', 'Falcons')",Ostriches,10.104166666666666
22025,Birds,Specific,"('Pelicans', 'Blackbirds')",Robins,12.049019607843137
22026,Birds,Specific,"('Pelicans', 'Parrots')",Blackbirds,9.373774509803923
22027,Birds,Specific,"('Peacocks', 'Parrots')",Ostriches,9.634803921568626
22028,Birds,Specific,"('Swallows', 'Turkeys')",Sparrows,10.889705882352942
22029,Birds,Specific,"('Eagles', 'Woodpeckers')",Canaries,10.074754901960784
22030,Birds,Specific,"('Herons', 'Ducks')",Vultures,11.475490196078432
22031,Birds,Specific,"('Crows', 'Vultures')",Herons,11.23406862745098
22032,Birds,Specific,"('Eagles', 'Falcons')",Peacocks,9.287990196078432
22033,Birds,Specific,"('Swallows', 'Chickens')",Magpies,12.325980392156863
22034,Birds,Specific,"('Woodpeckers', 'Magpies')",Robins,10.188725490196079
22036,Birds,Specific,"('Doves', 'Swans')",Sparrows,10.73406862745098
22037,Birds,Specific,"('Roosters', 'Ducks')",Parrots,9.795343137254903
22038,Birds,Specific,"('Sparrows', 'Roosters')",Swallows,10.541666666666668
22040,Birds,Specific,"('Turkeys', 'Storks')",Falcons,9.903186274509803
22041,Birds,Specific,"('Crows', 'Falcons')",Doves,10.454656862745097
22043,Birds,Specific,"('Peacocks', 'Swans')",Canaries,8.987745098039216
22044,Birds,Specific,"('Ostriches', 'Robins')",Herons,10.354166666666668
22046,Birds,Specific,"('Storks', 'Woodpeckers')",Roosters,9.959558823529411
22047,Birds,Specific,"('Woodpeckers', 'Peacocks')",Chickens,10.849264705882351
22048,Birds,Specific,"('Chickens', 'Ostriches')",Herons,10.382352941176471
22049,Birds,Specific,"('Woodpeckers', 'Ducks')",Magpies,12.27941176470588
22050,Birds,Specific,"('Ostriches', 'Peacocks')",Robins,8.724264705882353
22051,Birds,Specific,"('Storks', 'Turkeys')",Blackbirds,9.138480392156863
22052,Birds,Specific,"('Ostriches', 'Chickens')",Swallows,8.882352941176471
22053,Birds,Specific,"('Roosters', 'Swallows')",Ducks,10.683823529411764
22054,Birds,Specific,"('Turkeys', 'Swallows')",Storks,10.125
22055,Birds,Specific,"('Canaries', 'Ducks')",Falcons,9.289215686274508
22056,Birds,Specific,"('Doves', 'Roosters')",Eagles,9.468137254901961
22057,Birds,Specific,"('Peacocks', 'Ostriches')",Pelicans,9.606617647058822
22058,Birds,Specific,"('Seagulls', 'Robins')",Crows,10.689950980392156
22059,Birds,Specific,"('Pelicans', 'Doves')",Vultures,10.11764705882353
22060,Birds,Specific,"('Ducks', 'Doves')",Turkeys,12.107843137254903
22061,Birds,Specific,"('Ostriches', 'Falcons')",Robins,8.759803921568627
22062,Birds,Specific,"('Canaries', 'Robins')",Parrots,10.498774509803923
22063,Birds,Specific,"('Peacocks', 'Vultures')",Woodpeckers,10.064950980392158
22064,Birds,Specific,"('Seagulls', 'Canaries')",Sparrows,12.246323529411764
22065,Birds,Specific,"('Crows', 'Pelicans')",Swallows,10.713235294117649
22066,Birds,Specific,"('Turkeys', 'Eagles')",Falcons,13.262254901960784
22067,Birds,Specific,"('Swallows', 'Pelicans')",Ducks,10.654411764705884
22068,Birds,Specific,"('Magpies', 'Swallows')",Herons,10.272058823529413
22069,Birds,Specific,"('Magpies', 'Canaries')",Vultures,9.904411764705884
22070,Birds,Specific,"('Storks', 'Woodpeckers')",Parrots,10.959558823529411
22071,Birds,Specific,"('Canaries', 'Parrots')",Seagulls,9.459558823529413
22072,Birds,Specific,"('Crows', 'Doves')",Swans,9.854166666666668
22074,Birds,Specific,"('Canaries', 'Herons')",Crows,11.026960784313726
22075,Birds,Specific,"('Roosters', 'Seagulls')",Ducks,10.621323529411764
22077,Birds,Specific,"('Swans', 'Parrots')",Doves,9.848039215686274
22078,Birds,Specific,"('Falcons', 'Blackbirds')",Swans,9.026960784313726
22080,Birds,Specific,"('Falcons', 'Roosters')",Eagles,13.160539215686274
22081,Birds,Specific,"('Swallows', 'Eagles')",Falcons,13.147058823529413
22082,Birds,Specific,"('Falcons', 'Robins')",Roosters,9.600490196078432
22083,Birds,Specific,"('Peacocks', 'Vultures')",Crows,10.85906862745098
22084,Birds,Specific,"('Ostriches', 'Robins')",Storks,10.618872549019608
22086,Birds,Specific,"('Parrots', 'Seagulls')",Blackbirds,10.099264705882353
22087,Birds,Specific,"('Swallows', 'Magpies')",Ostriches,8.860294117647058
22088,Birds,Specific,"('Falcons', 'Ostriches')",Eagles,12.906862745098039
22089,Birds,Specific,"('Swans', 'Woodpeckers')",Canaries,10.324754901960784
22090,Birds,Specific,"('Storks', 'Turkeys')",Parrots,9.403186274509803
22091,Birds,Specific,"('Vultures', 'Peacocks')",Parrots,10.300245098039216
22092,Birds,Specific,"('Robins', 'Parrots')",Magpies,10.088235294117647
22093,Birds,Specific,"('Herons', 'Woodpeckers')",Canaries,10.301470588235293
22094,Birds,Specific,"('Sparrows', 'Chickens')",Herons,9.587009803921568
22095,Birds,Specific,"('Seagulls', 'Eagles')",Turkeys,9.295343137254902
22096,Birds,Specific,"('Falcons', 'Parrots')",Peacocks,10.240196078431374
22097,Birds,Specific,"('Pelicans', 'Parrots')",Turkeys,10.432598039215687
22098,Birds,Specific,"('Swallows', 'Eagles')",Doves,10.970588235294118
22101,Birds,Specific,"('Seagulls', 'Ducks')",Falcons,10.022058823529411
22102,Birds,Specific,"('Parrots', 'Robins')",Pelicans,9.617647058823529
22103,Birds,Specific,"('Eagles', 'Seagulls')",Ostriches,9.677696078431373
22104,Birds,Specific,"('Peacocks', 'Vultures')",Seagulls,9.594362745098039
22105,Birds,Specific,"('Ducks', 'Canaries')",Robins,11.81862745098039
22106,Birds,Specific,"('Canaries', 'Storks')",Blackbirds,11.03921568627451
22107,Birds,Specific,"('Robins', 'Eagles')",Pelicans,9.3921568627451
22108,Birds,Specific,"('Chickens', 'Seagulls')",Ostriches,9.587009803921568
22109,Birds,Specific,"('Parrots', 'Magpies')",Eagles,9.699754901960784
22111,Birds,Specific,"('Herons', 'Swans')",Ostriches,10.427696078431373
22112,Birds,Specific,"('Vultures', 'Turkeys')",Crows,11.10906862745098
22113,Birds,Specific,"('Eagles', 'Vultures')",Peacocks,9.322303921568627
22114,Birds,Specific,"('Sparrows', 'Parrots')",Blackbirds,12.25980392156863
22115,Birds,Specific,"('Parrots', 'Ducks')",Turkeys,11.801470588235293
22116,Birds,Specific,"('Turkeys', 'Swans')",Woodpeckers,8.931372549019608
22117,Birds,Specific,"('Eagles', 'Ducks')",Woodpeckers,10.136029411764707
22118,Birds,Specific,"('Turkeys', 'Woodpeckers')",Roosters,12.029411764705882
22119,Birds,Specific,"('Eagles', 'Doves')",Canaries,10.339460784313726
22120,Birds,Specific,"('Falcons', 'Robins')",Vultures,12.100490196078432
22121,Birds,Specific,"('Chickens', 'Parrots')",Swans,9.814950980392155
22123,Birds,Specific,"('Blackbirds', 'Herons')",Robins,12.159313725490197
22124,Birds,Specific,"('Chickens', 'Falcons')",Canaries,9.863970588235293
22126,Birds,Specific,"('Blackbirds', 'Roosters')",Parrots,10.23529411764706
22127,Birds,Specific,"('Parrots', 'Falcons')",Doves,10.416666666666668
22129,Birds,Specific,"('Vultures', 'Magpies')",Sparrows,11.727941176470587
22130,Birds,Specific,"('Storks', 'Crows')",Swallows,10.743872549019608
22131,Birds,Specific,"('Canaries', 'Swans')",Ducks,13.041666666666668
22132,Birds,Specific,"('Storks', 'Herons')",Woodpeckers,9.850490196078432
22133,Birds,Specific,"('Blackbirds', 'Robins')",Pelicans,8.387254901960784
22134,Birds,Specific,"('Storks', 'Magpies')",Vultures,10.316176470588236
22135,Birds,Specific,"('Blackbirds', 'Doves')",Canaries,10.95220588235294
22136,Birds,Specific,"('Turkeys', 'Swallows')",Crows,11.007352941176471
22137,Birds,Specific,"('Doves', 'Herons')",Parrots,10.403186274509803
22138,Birds,Specific,"('Ducks', 'Canaries')",Pelicans,10.43627450980392
22139,Birds,Specific,"('Doves', 'Roosters')",Storks,9.497549019607842
22140,Birds,Specific,"('Swallows', 'Woodpeckers')",Swans,9.310049019607842
22141,Birds,Specific,"('Sparrows', 'Seagulls')",Parrots,9.919117647058824
22142,Birds,Specific,"('Woodpeckers', 'Herons')",Roosters,10.007352941176471
22144,Birds,Specific,"('Turkeys', 'Woodpeckers')",Blackbirds,11.352941176470587
22145,Birds,Specific,"('Blackbirds', 'Roosters')",Seagulls,10.382352941176471
22146,Birds,Specific,"('Turkeys', 'Doves')",Sparrows,10.817401960784313
22147,Birds,Specific,"('Canaries', 'Blackbirds')",Herons,8.64950980392157
22148,Birds,Specific,"('Parrots', 'Ducks')",Crows,9.830882352941176
22149,Birds,Specific,"('Canaries', 'Turkeys')",Sparrows,12.401960784313726
22151,Birds,Specific,"('Ducks', 'Eagles')",Storks,10.341911764705882
22152,Birds,Specific,"('Pelicans', 'Doves')",Robins,11.382352941176471
22154,Birds,Specific,"('Turkeys', 'Robins')",Magpies,10.568627450980392
22155,Birds,Specific,"('Sparrows', 'Roosters')",Herons,9.571078431372548
22156,Birds,Specific,"('Swans', 'Pelicans')",Eagles,8.872549019607842
22157,Birds,Specific,"('Ostriches', 'Swans')",Storks,10.745098039215687
22158,Birds,Specific,"('Ducks', 'Seagulls')",Ostriches,9.080882352941176
22159,Birds,Specific,"('Swallows', 'Sparrows')",Vultures,9.988970588235293
22160,Birds,Specific,"('Turkeys', 'Ostriches')",Pelicans,10.325980392156865
22161,Birds,Specific,"('Swans', 'Herons')",Magpies,10.280637254901961
22162,Birds,Specific,"('Woodpeckers', 'Pelicans')",Parrots,10.970588235294118
22163,Birds,Specific,"('Storks', 'Seagulls')",Robins,9.720588235294118
22164,Birds,Specific,"('Storks', 'Roosters')",Swallows,9.323529411764705
22165,Birds,Specific,"('Swallows', 'Parrots')",Falcons,10.582107843137255
22166,Birds,Specific,"('Robins', 'Pelicans')",Falcons,9.251225490196077
22168,Birds,Specific,"('Crows', 'Parrots')",Blackbirds,11.093137254901961
22169,Birds,Specific,"('Roosters', 'Robins')",Vultures,9.404411764705882
22171,Birds,Specific,"('Ducks', 'Swans')",Sparrows,8.593137254901961
22172,Birds,Specific,"('Robins', 'Ducks')",Turkeys,11.975490196078432
22173,Birds,Specific,"('Roosters', 'Vultures')",Ostriches,10.947303921568627
22174,Birds,Specific,"('Ostriches', 'Blackbirds')",Crows,11.291666666666668
22175,Birds,Specific,"('Roosters', 'Blackbirds')",Doves,11.617647058823529
22176,Birds,Specific,"('Swallows', 'Herons')",Crows,11.036764705882351
22177,Birds,Specific,"('Magpies', 'Herons')",Seagulls,11.330882352941178
22178,Birds,Specific,"('Woodpeckers', 'Peacocks')",Vultures,10.261029411764707
22179,Birds,Specific,"('Crows', 'Magpies')",Roosters,9.501225490196079
22180,Birds,Specific,"('Peacocks', 'Ostriches')",Falcons,9.283088235294118
22181,Birds,Specific,"('Storks', 'Eagles')",Canaries,8.204656862745097
22182,Birds,Specific,"('Herons', 'Sparrows')",Roosters,9.901960784313724
22183,Birds,Specific,"('Blackbirds', 'Sparrows')",Ducks,8.980392156862745
22184,Birds,Specific,"('Eagles', 'Crows')",Sparrows,9.746323529411764
22185,Birds,Specific,"('Swans', 'Robins')",Peacocks,10.474264705882351
22187,Birds,Specific,"('Crows', 'Vultures')",Seagulls,10.675245098039216
22188,Birds,Specific,"('Parrots', 'Blackbirds')",Sparrows,12.34558823529412
22189,Birds,Specific,"('Pelicans', 'Ostriches')",Magpies,8.48529411764706
22190,Birds,Specific,"('Pelicans', 'Seagulls')",Swallows,11.83578431372549
22191,Birds,Specific,"('Roosters', 'Sparrows')",Peacocks,11.129901960784315
22195,Birds,Specific,"('Doves', 'Pelicans')",Woodpeckers,10.941176470588236
22196,Birds,Specific,"('Turkeys', 'Eagles')",Vultures,13.026960784313726
22198,Birds,Specific,"('Ostriches', 'Seagulls')",Falcons,9.806372549019608
22199,Birds,Specific,"('Swans', 'Eagles')",Falcons,12.964460784313726
22200,Birds,Specific,"('Eagles', 'Vultures')",Canaries,7.998774509803921
22201,Birds,Specific,"('Storks', 'Ducks')",Falcons,9.794117647058822
22202,Birds,Specific,"('Chickens', 'Turkeys')",Vultures,9.185049019607842
22203,Birds,Specific,"('Blackbirds', 'Magpies')",Woodpeckers,11.928921568627452
22204,Birds,Specific,"('Blackbirds', 'Storks')",Eagles,10.607843137254902
22205,Birds,Specific,"('Storks', 'Roosters')",Sparrows,9.147058823529411
22206,Birds,Specific,"('Turkeys', 'Roosters')",Seagulls,9.0625
22207,Birds,Specific,"('Vultures', 'Parrots')",Roosters,9.911764705882353
22209,Birds,Specific,"('Robins', 'Eagles')",Seagulls,9.8921568627451
22210,Birds,Specific,"('Herons', 'Vultures')",Ducks,9.333333333333332
22211,Birds,Specific,"('Ostriches', 'Robins')",Eagles,9.589460784313726
22212,Birds,Specific,"('Vultures', 'Swans')",Falcons,12.029411764705884
22213,Birds,Specific,"('Magpies', 'Turkeys')",Swallows,12.531862745098039
22214,Birds,Specific,"('Swans', 'Blackbirds')",Robins,12.029411764705882
22215,Birds,Specific,"('Ostriches', 'Swans')",Peacocks,9.92156862745098
22216,Birds,Specific,"('Crows', 'Swallows')",Swans,9.444852941176471
22217,Birds,Specific,"('Turkeys', 'Roosters')",Swallows,9.180147058823529
22218,Birds,Specific,"('Eagles', 'Herons')",Canaries,8.86764705882353
22219,Birds,Specific,"('Blackbirds', 'Peacocks')",Storks,10.254901960784313
22222,Birds,Specific,"('Doves', 'Seagulls')",Parrots,9.996323529411764
22223,Birds,Specific,"('Chickens', 'Robins')",Falcons,9.647058823529413
22224,Birds,Specific,"('Vultures', 'Pelicans')",Parrots,9.735294117647058
22225,Birds,Specific,"('Roosters', 'Parrots')",Swallows,9.194852941176471
22226,Birds,Specific,"('Pelicans', 'Ducks')",Doves,10.64093137254902
22227,Birds,Specific,"('Woodpeckers', 'Turkeys')",Storks,10.147058823529411
22228,Birds,Specific,"('Herons', 'Canaries')",Vultures,11.497549019607844
22229,Birds,Specific,"('Doves', 'Parrots')",Magpies,10.897058823529413
22230,Birds,Specific,"('Swallows', 'Seagulls')",Storks,10.153186274509803
22231,Birds,Specific,"('Blackbirds', 'Sparrows')",Herons,8.950980392156863
22232,Birds,Specific,"('Peacocks', 'Eagles')",Woodpeckers,9.959558823529413
22233,Birds,Specific,"('Robins', 'Canaries')",Parrots,10.498774509803923
22234,Birds,Specific,"('Storks', 'Turkeys')",Eagles,10.314950980392156
22235,Birds,Specific,"('Vultures', 'Blackbirds')",Ducks,9.590686274509805
22236,Birds,Specific,"('Woodpeckers', 'Seagulls')",Vultures,10.082107843137255
22237,Birds,Specific,"('Falcons', 'Peacocks')",Eagles,13.099264705882355
22238,Birds,Specific,"('Vultures', 'Falcons')",Crows,10.607843137254902
22239,Birds,Specific,"('Pelicans', 'Ducks')",Woodpeckers,8.935049019607844
22240,Birds,Specific,"('Roosters', 'Eagles')",Parrots,10.040441176470589
22241,Birds,Specific,"('Blackbirds', 'Robins')",Crows,10.740196078431373
22242,Birds,Specific,"('Woodpeckers', 'Chickens')",Storks,9.520833333333334
22243,Birds,Specific,"('Storks', 'Canaries')",Robins,11.950980392156865
22245,Birds,Specific,"('Roosters', 'Swans')",Vultures,9.356617647058822
22246,Birds,Specific,"('Roosters', 'Doves')",Canaries,10.144607843137255
22247,Birds,Specific,"('Eagles', 'Swallows')",Pelicans,9.441176470588236
22249,Birds,Specific,"('Ostriches', 'Falcons')",Pelicans,9.877450980392156
22250,Birds,Specific,"('Robins', 'Blackbirds')",Woodpeckers,10.504901960784313
22251,Birds,Specific,"('Doves', 'Falcons')",Roosters,9.783088235294118
22252,Birds,Specific,"('Herons', 'Turkeys')",Eagles,11.599264705882351
22253,Birds,Specific,"('Storks', 'Ducks')",Swans,12.970588235294116
22254,Birds,Specific,"('Sparrows', 'Eagles')",Blackbirds,12.529411764705884
22255,Birds,Specific,"('Robins', 'Sparrows')",Ostriches,7.762254901960785
22257,Birds,Specific,"('Peacocks', 'Eagles')",Canaries,9.136029411764707
22258,Birds,Specific,"('Pelicans', 'Canaries')",Ostriches,10.06862745098039
22259,Birds,Specific,"('Eagles', 'Parrots')",Woodpeckers,10.530637254901961
22260,Birds,Specific,"('Pelicans', 'Storks')",Canaries,8.041666666666666
22261,Birds,Specific,"('Herons', 'Vultures')",Chickens,9.03921568627451
22262,Birds,Specific,"('Blackbirds', 'Roosters')",Herons,9.676470588235293
22263,Birds,Specific,"('Sparrows', 'Ducks')",Turkeys,12.089460784313726
22264,Birds,Specific,"('Roosters', 'Herons')",Canaries,9.881127450980392
22265,Birds,Specific,"('Herons', 'Magpies')",Chickens,10.066176470588236
22266,Birds,Specific,"('Canaries', 'Falcons')",Magpies,10.208333333333332
22267,Birds,Specific,"('Chickens', 'Sparrows')",Robins,13.439950980392156
22268,Birds,Specific,"('Parrots', 'Robins')",Turkeys,8.970588235294116
22272,Birds,Specific,"('Blackbirds', 'Crows')",Herons,10.817401960784313
22273,Birds,Specific,"('Vultures', 'Sparrows')",Robins,13.349264705882353
22275,Birds,Specific,"('Robins', 'Magpies')",Herons,10.279411764705884
22276,Birds,Specific,"('Falcons', 'Pelicans')",Swans,11.443627450980394
22277,Birds,Specific,"('Ducks', 'Robins')",Chickens,11.681372549019608
22278,Birds,Specific,"('Vultures', 'Blackbirds')",Doves,11.708333333333334
22279,Birds,Specific,"('Doves', 'Swans')",Woodpeckers,10.939950980392156
22281,Birds,Specific,"('Robins', 'Swallows')",Ostriches,8.906862745098039
22282,Birds,Specific,"('Ducks', 'Canaries')",Ostriches,8.965686274509803
22283,Birds,Specific,"('Blackbirds', 'Seagulls')",Chickens,9.556372549019608
22284,Birds,Specific,"('Vultures', 'Parrots')",Peacocks,10.205882352941178
22285,Birds,Specific,"('Swans', 'Doves')",Woodpeckers,10.939950980392156
22286,Birds,Specific,"('Blackbirds', 'Magpies')",Parrots,9.811274509803923
22287,Birds,Specific,"('Storks', 'Falcons')",Robins,8.96078431372549
22288,Birds,Specific,"('Falcons', 'Turkeys')",Peacocks,12.017156862745097
22289,Birds,Specific,"('Roosters', 'Herons')",Sparrows,9.557598039215685
22290,Birds,Specific,"('Swallows', 'Roosters')",Falcons,10.801470588235295
22291,Birds,Specific,"('Swans', 'Canaries')",Peacocks,10.424019607843139
22292,Birds,Specific,"('Ostriches', 'Storks')",Vultures,10.311274509803923
22293,Birds,Specific,"('Pelicans', 'Magpies')",Seagulls,11.236519607843137
22294,Birds,Specific,"('Vultures', 'Sparrows')",Ducks,9.202205882352942
22296,Birds,Specific,"('Swans', 'Magpies')",Peacocks,10.839460784313726
22297,Birds,Specific,"('Vultures', 'Crows')",Sparrows,9.792892156862745
22298,Birds,Specific,"('Canaries', 'Eagles')",Herons,11.242647058823529
22299,Birds,Specific,"('Ducks', 'Ostriches')",Doves,10.530637254901961
22300,Birds,Specific,"('Turkeys', 'Falcons')",Storks,10.16421568627451
22301,Birds,Specific,"('Crows', 'Swallows')",Robins,10.150735294117647
22302,Birds,Specific,"('Herons', 'Vultures')",Swans,10.833333333333332
22303,Birds,Specific,"('Magpies', 'Ostriches')",Robins,10.535539215686274
22305,Birds,Specific,"('Robins', 'Sparrows')",Herons,8.70343137254902
22306,Birds,Specific,"('Storks', 'Woodpeckers')",Herons,13.136029411764707
22308,Birds,Specific,"('Swallows', 'Turkeys')",Vultures,10.419117647058822
22309,Birds,Specific,"('Magpies', 'Seagulls')",Doves,11.93137254901961
22310,Birds,Specific,"('Swallows', 'Woodpeckers')",Crows,11.545343137254902
22311,Birds,Specific,"('Crows', 'Ducks')",Robins,9.360294117647058
22312,Birds,Specific,"('Magpies', 'Doves')",Woodpeckers,12.205882352941178
22313,Birds,Specific,"('Robins', 'Ducks')",Parrots,9.740196078431373
22314,Birds,Specific,"('Turkeys', 'Swallows')",Vultures,10.419117647058822
22315,Birds,Specific,"('Roosters', 'Storks')",Turkeys,11.617647058823529
22316,Birds,Specific,"('Storks', 'Blackbirds')",Falcons,10.196078431372548
22317,Birds,Specific,"('Chickens', 'Doves')",Turkeys,13.827205882352942
22318,Birds,Specific,"('Roosters', 'Sparrows')",Canaries,12.306372549019608
22319,Birds,Specific,"('Turkeys', 'Seagulls')",Roosters,11.838235294117647
22320,Birds,Specific,"('Magpies', 'Blackbirds')",Eagles,9.517156862745098
22322,Birds,Specific,"('Roosters', 'Canaries')",Falcons,9.419117647058824
22323,Birds,Specific,"('Doves', 'Ducks')",Ostriches,9.137254901960786
22324,Birds,Specific,"('Vultures', 'Herons')",Doves,9.186274509803921
22325,Birds,Specific,"('Parrots', 'Ducks')",Swallows,9.360294117647058
22326,Birds,Specific,"('Crows', 'Vultures')",Roosters,9.557598039215687
22327,Birds,Specific,"('Canaries', 'Robins')",Seagulls,9.028186274509803
22328,Birds,Specific,"('Magpies', 'Seagulls')",Crows,12.93137254901961
22329,Birds,Specific,"('Swallows', 'Pelicans')",Canaries,10.154411764705884
22330,Birds,Specific,"('Canaries', 'Chickens')",Herons,9.247549019607844
22331,Birds,Specific,"('Sparrows', 'Swallows')",Doves,10.871323529411764
22332,Birds,Specific,"('Peacocks', 'Parrots')",Doves,9.899509803921568
22333,Birds,Specific,"('Magpies', 'Parrots')",Pelicans,9.905637254901961
22334,Birds,Specific,"('Chickens', 'Vultures')",Ducks,12.013480392156863
22335,Birds,Specific,"('Sparrows', 'Canaries')",Crows,9.292892156862745
22336,Birds,Specific,"('Chickens', 'Blackbirds')",Parrots,10.653186274509803
22337,Birds,Specific,"('Parrots', 'Peacocks')",Turkeys,11.42892156862745
22338,Birds,Specific,"('Vultures', 'Chickens')",Ducks,12.013480392156863
22339,Birds,Specific,"('Parrots', 'Woodpeckers')",Turkeys,9.067401960784313
22341,Birds,Specific,"('Herons', 'Ostriches')",Parrots,9.375
22342,Birds,Specific,"('Falcons', 'Robins')",Eagles,13.100490196078432
22343,Birds,Specific,"('Swans', 'Falcons')",Turkeys,10.457107843137255
22345,Birds,Specific,"('Turkeys', 'Swallows')",Eagles,9.683823529411764
22346,Birds,Specific,"('Robins', 'Peacocks')",Roosters,11.099264705882353
22347,Birds,Specific,"('Herons', 'Ducks')",Storks,13.151960784313726
