,domain,phenomenon_number,phenomenon_name,sample_num,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,is_osherson,arg2_is_stronger
442,Mammals,8,Nonmonotonicity (General),10,"['Llamas', 'Zebras', 'Lizards']",Mammals,"['Llamas', 'Zebras']",Mammals,False,True
443,Mammals,8,Nonmonotonicity (General),11,"['Foxes', 'Beavers']",Mammals,"['Foxes', 'Beavers', 'Snakes']",Mammals,False,False
444,Mammals,8,Nonmonotonicity (General),12,"['Rabbits', 'Deer']",Mammals,"['Rabbits', 'Deer', 'Chameleons']",Mammals,False,False
445,Mammals,8,Nonmonotonicity (General),13,"['Squirrels', 'Tigers', 'Tortoises']",Mammals,"['Squirrels', 'Tigers']",Mammals,False,True
446,Mammals,8,Nonmonotonicity (General),14,"['Rhinos', 'Tigers', 'Tortoises']",Mammals,"['Rhinos', 'Tigers']",Mammals,False,True
447,Mammals,8,Nonmonotonicity (General),15,"['Rabbits', 'Foxes', 'Snakes']",Mammals,"['Rabbits', 'Foxes']",Mammals,False,True
448,Mammals,8,Nonmonotonicity (General),16,"['Mice', 'Hippos']",Mammals,"['Mice', 'Hippos', 'Chameleons']",Mammals,False,False
449,Mammals,8,Nonmonotonicity (General),17,"['Beavers', 'Foxes']",Mammals,"['Beavers', 'Foxes', 'Lizards']",Mammals,False,False
450,Mammals,8,Nonmonotonicity (General),18,"['Hamsters', 'Giraffes', 'Lizards']",Mammals,"['Hamsters', 'Giraffes']",Mammals,False,True
451,Mammals,8,Nonmonotonicity (General),19,"['Donkeys', 'Beavers']",Mammals,"['Donkeys', 'Beavers', 'Toads']",Mammals,False,False
452,Mammals,8,Nonmonotonicity (General),20,"['Foxes', 'Llamas', 'Alligators']",Mammals,"['Foxes', 'Llamas']",Mammals,False,True
453,Mammals,8,Nonmonotonicity (General),21,"['Hippos', 'Donkeys', 'Vipers']",Mammals,"['Hippos', 'Donkeys']",Mammals,False,True
454,Mammals,8,Nonmonotonicity (General),22,"['Dogs', 'Llamas']",Mammals,"['Dogs', 'Llamas', 'Iguanas']",Mammals,False,False
455,Mammals,8,Nonmonotonicity (General),23,"['Lions', 'Tigers', 'Salamanders']",Mammals,"['Lions', 'Tigers']",Mammals,False,True
456,Mammals,9,Nonmonotonicity (Specific),0,"['Llamas', 'Turtles']",Zebras,['Llamas'],Zebras,False,True
457,Mammals,9,Nonmonotonicity (Specific),1,"['Beavers', 'Pythons']",Mice,['Beavers'],Mice,False,True
458,Mammals,9,Nonmonotonicity (Specific),2,['Zebras'],Elephants,"['Zebras', 'Snakes']",Elephants,False,False
459,Mammals,9,Nonmonotonicity (Specific),3,['Kangaroos'],Rhinos,"['Kangaroos', 'Dinosaurs']",Rhinos,False,False
460,Mammals,9,Nonmonotonicity (Specific),4,['Elephants'],Deer,"['Elephants', 'Crocodiles']",Deer,False,False
461,Mammals,9,Nonmonotonicity (Specific),5,"['Hippos', 'Iguanas']",Cats,['Hippos'],Cats,False,True
462,Mammals,9,Nonmonotonicity (Specific),6,"['Horses', 'Turtles']",Lions,['Horses'],Lions,False,True
463,Mammals,9,Nonmonotonicity (Specific),7,['Hippos'],Zebras,"['Hippos', 'Tortoises']",Zebras,False,False
464,Mammals,9,Nonmonotonicity (Specific),8,['Beavers'],Camels,"['Beavers', 'Tortoises']",Camels,False,False
465,Mammals,9,Nonmonotonicity (Specific),9,['Llamas'],Donkeys,"['Llamas', 'Iguanas']",Donkeys,False,False
466,Mammals,9,Nonmonotonicity (Specific),10,['Kangaroos'],Cows,"['Kangaroos', 'Toads']",Cows,False,False
467,Mammals,9,Nonmonotonicity (Specific),11,['Camels'],Rhinos,"['Camels', 'Pythons']",Rhinos,False,False
468,Mammals,9,Nonmonotonicity (Specific),12,['Hippos'],Lions,"['Hippos', 'Alligators']",Lions,False,False
469,Mammals,9,Nonmonotonicity (Specific),13,['Squirrels'],Rhinos,"['Squirrels', 'Cobras']",Rhinos,False,False
470,Mammals,9,Nonmonotonicity (Specific),14,['Hedgehogs'],Squirrels,"['Hedgehogs', 'Chameleons']",Squirrels,False,False
471,Mammals,9,Nonmonotonicity (Specific),15,['Rhinos'],Wolves,"['Rhinos', 'Geckoes']",Wolves,False,False
472,Mammals,9,Nonmonotonicity (Specific),16,['Kangaroos'],Zebras,"['Kangaroos', 'Snakes']",Zebras,False,False
473,Mammals,9,Nonmonotonicity (Specific),17,['Zebras'],Dogs,"['Zebras', 'Vipers']",Dogs,False,False
474,Mammals,9,Nonmonotonicity (Specific),18,"['Giraffes', 'Vipers']",Wolves,['Giraffes'],Wolves,False,True
475,Mammals,9,Nonmonotonicity (Specific),19,"['Llamas', 'Dinosaurs']",Horses,['Llamas'],Horses,False,True
476,Mammals,9,Nonmonotonicity (Specific),20,['Beavers'],Squirrels,"['Beavers', 'Iguanas']",Squirrels,False,False
477,Mammals,9,Nonmonotonicity (Specific),21,"['Hippos', 'Geckoes']",Llamas,['Hippos'],Llamas,False,True
478,Mammals,9,Nonmonotonicity (Specific),22,"['Mice', 'Iguanas']",Wolves,['Mice'],Wolves,False,True
479,Mammals,9,Nonmonotonicity (Specific),23,['Hedgehogs'],Squirrels,"['Hedgehogs', 'Lizards']",Squirrels,False,False
480,Mammals,10,Premise-conclusion Asymmetry,-1,['bat'],mouse,['mouse'],bat,True,True
481,Mammals,10,Premise-conclusion Asymmetry,0,['Camels'],Dogs,['Dogs'],Camels,False,True
482,Mammals,10,Premise-conclusion Asymmetry,1,['Monkeys'],Squirrels,['Squirrels'],Monkeys,False,False
483,Mammals,10,Premise-conclusion Asymmetry,2,['Lions'],Bats,['Bats'],Lions,False,False
484,Mammals,10,Premise-conclusion Asymmetry,3,['Lions'],Hippos,['Hippos'],Lions,False,False
485,Mammals,10,Premise-conclusion Asymmetry,4,['Tigers'],Hamsters,['Hamsters'],Tigers,False,False
486,Mammals,10,Premise-conclusion Asymmetry,5,['Llamas'],Tigers,['Tigers'],Llamas,False,True
487,Mammals,10,Premise-conclusion Asymmetry,6,['Bats'],Cats,['Cats'],Bats,False,True
488,Mammals,10,Premise-conclusion Asymmetry,7,['Tigers'],Rhinos,['Rhinos'],Tigers,False,False
489,Mammals,10,Premise-conclusion Asymmetry,8,['Sheep'],Hippos,['Hippos'],Sheep,False,False
490,Mammals,10,Premise-conclusion Asymmetry,9,['Sheep'],Rhinos,['Rhinos'],Sheep,False,False
491,Mammals,10,Premise-conclusion Asymmetry,10,['Squirrels'],Dogs,['Dogs'],Squirrels,False,True
492,Mammals,10,Premise-conclusion Asymmetry,11,['Rhinos'],Lions,['Lions'],Rhinos,False,True
493,Mammals,10,Premise-conclusion Asymmetry,14,['Horses'],Squirrels,['Squirrels'],Horses,False,False
494,Mammals,10,Premise-conclusion Asymmetry,15,['Hippos'],Pigs,['Pigs'],Hippos,False,True
495,Mammals,10,Premise-conclusion Asymmetry,16,['Sheep'],Bats,['Bats'],Sheep,False,False
496,Mammals,10,Premise-conclusion Asymmetry,17,['Bats'],Pigs,['Pigs'],Bats,False,True
497,Mammals,10,Premise-conclusion Asymmetry,18,['Hedgehogs'],Pigs,['Pigs'],Hedgehogs,False,True
498,Mammals,10,Premise-conclusion Asymmetry,19,['Cows'],Bats,['Bats'],Cows,False,False
499,Mammals,10,Premise-conclusion Asymmetry,20,['Squirrels'],Sheep,['Sheep'],Squirrels,False,True
500,Mammals,10,Premise-conclusion Asymmetry,22,['Kangaroos'],Sheep,['Sheep'],Kangaroos,False,True
501,Mammals,10,Premise-conclusion Asymmetry,23,['Hamsters'],Monkeys,['Monkeys'],Hamsters,False,True
502,Mammals,10,Premise-conclusion Asymmetry,24,['Llamas'],Dogs,['Dogs'],Llamas,False,True
503,Mammals,10,Premise-conclusion Asymmetry,25,['Camels'],Cows,['Cows'],Camels,False,True
504,Mammals,11,Inclusion Fallacy,0,['Monkeys'],Hippos,['Monkeys'],Mammals,False,True
505,Mammals,11,Inclusion Fallacy,1,['Cats'],Hamsters,['Cats'],Mammals,False,True
506,Mammals,11,Inclusion Fallacy,2,['Sheep'],Mammals,['Sheep'],Squirrels,False,False
507,Mammals,11,Inclusion Fallacy,3,['Horses'],Squirrels,['Horses'],Mammals,False,True
508,Mammals,11,Inclusion Fallacy,4,['Monkeys'],Mammals,['Monkeys'],Llamas,False,False
509,Mammals,11,Inclusion Fallacy,5,['Monkeys'],Rhinos,['Monkeys'],Mammals,False,True
510,Mammals,11,Inclusion Fallacy,6,['Pigs'],Mammals,['Pigs'],Bats,False,False
511,Mammals,11,Inclusion Fallacy,7,['Dogs'],Mammals,['Dogs'],Hedgehogs,False,False
512,Mammals,11,Inclusion Fallacy,8,['Dogs'],Squirrels,['Dogs'],Mammals,False,True
513,Mammals,11,Inclusion Fallacy,9,['Pigs'],Llamas,['Pigs'],Mammals,False,True
514,Mammals,11,Inclusion Fallacy,10,['Wolves'],Mammals,['Wolves'],Kangaroos,False,False
515,Mammals,11,Inclusion Fallacy,11,['Pigs'],Mammals,['Pigs'],Squirrels,False,False
516,Mammals,11,Inclusion Fallacy,12,['Horses'],Mammals,['Horses'],Camels,False,False
517,Mammals,11,Inclusion Fallacy,14,['Cats'],Mammals,['Cats'],Rhinos,False,False
518,Mammals,11,Inclusion Fallacy,15,['Tigers'],Mammals,['Tigers'],Hippos,False,False
519,Mammals,11,Inclusion Fallacy,16,['Sheep'],Rhinos,['Sheep'],Mammals,False,True
520,Mammals,11,Inclusion Fallacy,17,['Pigs'],Mammals,['Pigs'],Hamsters,False,False
521,Mammals,11,Inclusion Fallacy,19,['Cows'],Kangaroos,['Cows'],Mammals,False,True
522,Mammals,11,Inclusion Fallacy,21,['Dogs'],Camels,['Dogs'],Mammals,False,True
523,Mammals,11,Inclusion Fallacy,22,['Tigers'],Bats,['Tigers'],Mammals,False,True
524,Mammals,11,Inclusion Fallacy,23,['Lions'],Hippos,['Lions'],Mammals,False,True
525,Mammals,11,Inclusion Fallacy,24,['Cows'],Camels,['Cows'],Mammals,False,True
526,Mammals,11,Inclusion Fallacy,26,['Pigs'],Mammals,['Pigs'],Hippos,False,False
527,Mammals,11,Inclusion Fallacy,27,['Sheep'],Mammals,['Sheep'],Camels,False,False
528,Vehicles,1,Premise-conclusion Similarity,1,['Mopeds'],Motorbikes,['Rockets'],Motorbikes,False,False
529,Vehicles,1,Premise-conclusion Similarity,3,['Skateboards'],Buses,['Trains'],Buses,False,True
530,Vehicles,1,Premise-conclusion Similarity,4,['Skateboards'],Caravans,['Carriages'],Caravans,False,True
531,Vehicles,1,Premise-conclusion Similarity,8,['Submarines'],Hovercraft,['Skateboards'],Hovercraft,False,False
532,Vehicles,1,Premise-conclusion Similarity,9,['Rockets'],Airplanes,['Caravans'],Airplanes,False,False
533,Vehicles,1,Premise-conclusion Similarity,11,['Sleds'],Carts,['Rockets'],Carts,False,False
534,Vehicles,1,Premise-conclusion Similarity,12,['Skateboards'],Buses,['Vans'],Buses,False,True
535,Vehicles,1,Premise-conclusion Similarity,13,['Sleds'],Vans,['Caravans'],Vans,False,True
536,Vehicles,1,Premise-conclusion Similarity,15,['Carriages'],Taxis,['Rockets'],Taxis,False,False
537,Vehicles,1,Premise-conclusion Similarity,16,['Sleds'],Skateboards,['Rockets'],Skateboards,False,False
538,Vehicles,1,Premise-conclusion Similarity,17,['Hovercraft'],Carts,['Sleds'],Carts,False,True
539,Vehicles,1,Premise-conclusion Similarity,18,['Mopeds'],Bicycles,['Submarines'],Bicycles,False,False
540,Vehicles,1,Premise-conclusion Similarity,21,['Tractors'],Jeeps,['Zeppelins'],Jeeps,False,False
541,Vehicles,1,Premise-conclusion Similarity,25,['Skateboards'],Boats,['Submarines'],Boats,False,True
542,Vehicles,1,Premise-conclusion Similarity,27,['Rockets'],Caravans,['Carriages'],Caravans,False,True
543,Vehicles,1,Premise-conclusion Similarity,28,['Skateboards'],Airplanes,['Helicopters'],Airplanes,False,True
544,Vehicles,1,Premise-conclusion Similarity,30,['Trucks'],Trains,['Skateboards'],Trains,False,False
545,Vehicles,1,Premise-conclusion Similarity,35,['Submarines'],Carts,['Sleds'],Carts,False,True
546,Vehicles,1,Premise-conclusion Similarity,36,['Rockets'],Cars,['Trucks'],Cars,False,True
547,Vehicles,1,Premise-conclusion Similarity,41,['Skateboards'],Helicopters,['Zeppelins'],Helicopters,False,True
548,Vehicles,1,Premise-conclusion Similarity,47,['Carriages'],Helicopters,['Zeppelins'],Helicopters,False,True
549,Vehicles,1,Premise-conclusion Similarity,50,['Carts'],Carriages,['Rockets'],Carriages,False,False
550,Vehicles,1,Premise-conclusion Similarity,55,['Caravans'],Airplanes,['Helicopters'],Airplanes,False,True
551,Vehicles,1,Premise-conclusion Similarity,56,['Submarines'],Carriages,['Carts'],Carriages,False,True
552,Vehicles,2,Premise Typicality,0,['Trains'],Vehicles,['Rockets'],Vehicles,False,False
553,Vehicles,2,Premise Typicality,1,['Vans'],Vehicles,['Submarines'],Vehicles,False,False
554,Vehicles,2,Premise Typicality,2,['Sleds'],Vehicles,['Cars'],Vehicles,False,True
555,Vehicles,2,Premise Typicality,3,['Sleds'],Vehicles,['Jeeps'],Vehicles,False,True
556,Vehicles,2,Premise Typicality,4,['Skateboards'],Vehicles,['Cars'],Vehicles,False,True
557,Vehicles,2,Premise Typicality,5,['Jeeps'],Vehicles,['Submarines'],Vehicles,False,False
558,Vehicles,2,Premise Typicality,7,['Buses'],Vehicles,['Submarines'],Vehicles,False,False
559,Vehicles,2,Premise Typicality,10,['Trains'],Vehicles,['Skateboards'],Vehicles,False,False
560,Vehicles,2,Premise Typicality,13,['Buses'],Vehicles,['Sleds'],Vehicles,False,False
561,Vehicles,2,Premise Typicality,14,['Buses'],Vehicles,['Rockets'],Vehicles,False,False
562,Vehicles,2,Premise Typicality,15,['Trains'],Vehicles,['Zeppelins'],Vehicles,False,False
563,Vehicles,2,Premise Typicality,20,['Jeeps'],Vehicles,['Zeppelins'],Vehicles,False,False
564,Vehicles,2,Premise Typicality,22,['Vans'],Vehicles,['Sleds'],Vehicles,False,False
565,Vehicles,2,Premise Typicality,23,['Buses'],Vehicles,['Skateboards'],Vehicles,False,False
566,Vehicles,2,Premise Typicality,24,['Jeeps'],Vehicles,['Skateboards'],Vehicles,False,False
567,Vehicles,2,Premise Typicality,25,['Zeppelins'],Vehicles,['Buses'],Vehicles,False,True
568,Vehicles,2,Premise Typicality,28,['Rockets'],Vehicles,['Vans'],Vehicles,False,True
569,Vehicles,2,Premise Typicality,35,['Skateboards'],Vehicles,['Vans'],Vehicles,False,True
570,Vehicles,2,Premise Typicality,36,['Sleds'],Vehicles,['Trains'],Vehicles,False,True
571,Vehicles,2,Premise Typicality,44,['Trains'],Vehicles,['Submarines'],Vehicles,False,False
572,Vehicles,2,Premise Typicality,49,['Rockets'],Vehicles,['Cars'],Vehicles,False,True
573,Vehicles,2,Premise Typicality,58,['Zeppelins'],Vehicles,['Cars'],Vehicles,False,True
574,Vehicles,2,Premise Typicality,77,['Jeeps'],Vehicles,['Rockets'],Vehicles,False,False
575,Vehicles,2,Premise Typicality,88,['Vans'],Vehicles,['Zeppelins'],Vehicles,False,False
576,Vehicles,3,Conclusion Specificity,0,"['Bicycles', 'Sleds']",Vehicles,"['Bicycles', 'Sleds']",Things,False,False
577,Vehicles,3,Conclusion Specificity,1,"['Jeeps', 'Taxis']",Things,"['Jeeps', 'Taxis']",Vehicles,False,True
578,Vehicles,3,Conclusion Specificity,2,"['Mopeds', 'Zeppelins']",Vehicles,"['Mopeds', 'Zeppelins']",Things,False,False
579,Vehicles,3,Conclusion Specificity,3,"['Buses', 'Carriages']",Vehicles,"['Buses', 'Carriages']",Things,False,False
580,Vehicles,3,Conclusion Specificity,4,"['Mopeds', 'Trucks']",Vehicles,"['Mopeds', 'Trucks']",Things,False,False
581,Vehicles,3,Conclusion Specificity,5,"['Zeppelins', 'Trucks']",Things,"['Zeppelins', 'Trucks']",Vehicles,False,True
582,Vehicles,3,Conclusion Specificity,7,"['Motorbikes', 'Submarines']",Things,"['Motorbikes', 'Submarines']",Vehicles,False,True
583,Vehicles,3,Conclusion Specificity,8,"['Airplanes', 'Trams']",Things,"['Airplanes', 'Trams']",Vehicles,False,True
584,Vehicles,3,Conclusion Specificity,9,"['Taxis', 'Caravans']",Things,"['Taxis', 'Caravans']",Vehicles,False,True
585,Vehicles,3,Conclusion Specificity,10,"['Trucks', 'Carts']",Vehicles,"['Trucks', 'Carts']",Things,False,False
586,Vehicles,3,Conclusion Specificity,11,"['Taxis', 'Zeppelins']",Things,"['Taxis', 'Zeppelins']",Vehicles,False,True
587,Vehicles,3,Conclusion Specificity,12,"['Carts', 'Mopeds']",Vehicles,"['Carts', 'Mopeds']",Things,False,False
588,Vehicles,3,Conclusion Specificity,13,"['Zeppelins', 'Vans']",Things,"['Zeppelins', 'Vans']",Vehicles,False,True
589,Vehicles,3,Conclusion Specificity,14,"['Submarines', 'Sleds']",Things,"['Submarines', 'Sleds']",Vehicles,False,True
590,Vehicles,3,Conclusion Specificity,15,"['Carts', 'Submarines']",Vehicles,"['Carts', 'Submarines']",Things,False,False
591,Vehicles,3,Conclusion Specificity,16,"['Airplanes', 'Rockets']",Things,"['Airplanes', 'Rockets']",Vehicles,False,True
592,Vehicles,3,Conclusion Specificity,17,"['Helicopters', 'Carriages']",Vehicles,"['Helicopters', 'Carriages']",Things,False,False
593,Vehicles,3,Conclusion Specificity,18,"['Hovercraft', 'Trains']",Vehicles,"['Hovercraft', 'Trains']",Things,False,False
594,Vehicles,3,Conclusion Specificity,19,"['Caravans', 'Hovercraft']",Things,"['Caravans', 'Hovercraft']",Vehicles,False,True
595,Vehicles,3,Conclusion Specificity,20,"['Trams', 'Motorbikes']",Things,"['Trams', 'Motorbikes']",Vehicles,False,True
596,Vehicles,3,Conclusion Specificity,21,"['Helicopters', 'Hovercraft']",Things,"['Helicopters', 'Hovercraft']",Vehicles,False,True
597,Vehicles,3,Conclusion Specificity,22,"['Zeppelins', 'Motorbikes']",Things,"['Zeppelins', 'Motorbikes']",Vehicles,False,True
598,Vehicles,3,Conclusion Specificity,23,"['Cars', 'Boats']",Things,"['Cars', 'Boats']",Vehicles,False,True
599,Vehicles,3,Conclusion Specificity,24,"['Trains', 'Airplanes']",Vehicles,"['Trains', 'Airplanes']",Things,False,False
600,Vehicles,4,Premise Monotonicity (General),0,"['Helicopters', 'Vans']",Vehicles,"['Helicopters', 'Vans', 'Skateboards']",Vehicles,False,True
601,Vehicles,4,Premise Monotonicity (General),1,"['Helicopters', 'Caravans', 'Carriages']",Vehicles,"['Helicopters', 'Caravans']",Vehicles,False,False
602,Vehicles,4,Premise Monotonicity (General),2,"['Trucks', 'Taxis']",Vehicles,"['Trucks', 'Taxis', 'Carriages']",Vehicles,False,True
603,Vehicles,4,Premise Monotonicity (General),3,"['Boats', 'Carriages', 'Carts']",Vehicles,"['Boats', 'Carriages']",Vehicles,False,False
604,Vehicles,4,Premise Monotonicity (General),4,"['Cars', 'Trains']",Vehicles,"['Cars', 'Trains', 'Caravans']",Vehicles,False,True
605,Vehicles,4,Premise Monotonicity (General),5,"['Trains', 'Carts']",Vehicles,"['Trains', 'Carts', 'Sleds']",Vehicles,False,True
606,Vehicles,4,Premise Monotonicity (General),6,"['Mopeds', 'Taxis', 'Rockets']",Vehicles,"['Mopeds', 'Taxis']",Vehicles,False,False
607,Vehicles,4,Premise Monotonicity (General),8,"['Skateboards', 'Trams', 'Zeppelins']",Vehicles,"['Skateboards', 'Trams']",Vehicles,False,False
608,Vehicles,4,Premise Monotonicity (General),9,"['Taxis', 'Zeppelins']",Vehicles,"['Taxis', 'Zeppelins', 'Sleds']",Vehicles,False,True
609,Vehicles,4,Premise Monotonicity (General),11,"['Mopeds', 'Buses', 'Caravans']",Vehicles,"['Mopeds', 'Buses']",Vehicles,False,False
610,Vehicles,4,Premise Monotonicity (General),12,"['Skateboards', 'Motorbikes', 'Sleds']",Vehicles,"['Skateboards', 'Motorbikes']",Vehicles,False,False
611,Vehicles,4,Premise Monotonicity (General),13,"['Carriages', 'Tractors']",Vehicles,"['Carriages', 'Tractors', 'Sleds']",Vehicles,False,True
612,Vehicles,4,Premise Monotonicity (General),14,"['Vans', 'Trams', 'Sleds']",Vehicles,"['Vans', 'Trams']",Vehicles,False,False
613,Vehicles,4,Premise Monotonicity (General),15,"['Carts', 'Zeppelins', 'Submarines']",Vehicles,"['Carts', 'Zeppelins']",Vehicles,False,False
614,Vehicles,4,Premise Monotonicity (General),16,"['Boats', 'Jeeps', 'Sleds']",Vehicles,"['Boats', 'Jeeps']",Vehicles,False,False
615,Vehicles,4,Premise Monotonicity (General),17,"['Trucks', 'Trains', 'Mopeds']",Vehicles,"['Trucks', 'Trains']",Vehicles,False,False
616,Vehicles,4,Premise Monotonicity (General),19,"['Helicopters', 'Taxis', 'Tractors']",Vehicles,"['Helicopters', 'Taxis']",Vehicles,False,False
617,Vehicles,4,Premise Monotonicity (General),22,"['Airplanes', 'Cars']",Vehicles,"['Airplanes', 'Cars', 'Rockets']",Vehicles,False,True
618,Vehicles,4,Premise Monotonicity (General),23,"['Trams', 'Vans']",Vehicles,"['Trams', 'Vans', 'Rockets']",Vehicles,False,True
619,Vehicles,4,Premise Monotonicity (General),24,"['Vans', 'Jeeps']",Vehicles,"['Vans', 'Jeeps', 'Trains']",Vehicles,False,True
620,Vehicles,4,Premise Monotonicity (General),25,"['Trucks', 'Airplanes', 'Skateboards']",Vehicles,"['Trucks', 'Airplanes']",Vehicles,False,False
621,Vehicles,4,Premise Monotonicity (General),26,"['Zeppelins', 'Carriages', 'Rockets']",Vehicles,"['Zeppelins', 'Carriages']",Vehicles,False,False
622,Vehicles,4,Premise Monotonicity (General),27,"['Boats', 'Jeeps']",Vehicles,"['Boats', 'Jeeps', 'Helicopters']",Vehicles,False,True
623,Vehicles,4,Premise Monotonicity (General),28,"['Helicopters', 'Carts']",Vehicles,"['Helicopters', 'Carts', 'Rockets']",Vehicles,False,True
624,Vehicles,5,Premise Monotonicity (Specific),1,"['Trains', 'Mopeds']",Caravans,"['Trains', 'Mopeds', 'Hovercraft']",Caravans,False,True
625,Vehicles,5,Premise Monotonicity (Specific),4,"['Vans', 'Airplanes', 'Helicopters']",Skateboards,"['Vans', 'Airplanes']",Skateboards,False,False
626,Vehicles,5,Premise Monotonicity (Specific),5,"['Boats', 'Mopeds']",Helicopters,"['Boats', 'Mopeds', 'Skateboards']",Helicopters,False,True
627,Vehicles,5,Premise Monotonicity (Specific),6,"['Trains', 'Trucks', 'Submarines']",Vans,"['Trains', 'Trucks']",Vans,False,False
628,Vehicles,5,Premise Monotonicity (Specific),7,"['Airplanes', 'Mopeds']",Rockets,"['Airplanes', 'Mopeds', 'Carts']",Rockets,False,True
629,Vehicles,5,Premise Monotonicity (Specific),8,"['Buses', 'Helicopters', 'Caravans']",Rockets,"['Buses', 'Helicopters']",Rockets,False,False
630,Vehicles,5,Premise Monotonicity (Specific),9,"['Boats', 'Buses']",Zeppelins,"['Boats', 'Buses', 'Tractors']",Zeppelins,False,True
631,Vehicles,5,Premise Monotonicity (Specific),11,"['Trains', 'Trucks', 'Rockets']",Buses,"['Trains', 'Trucks']",Buses,False,False
632,Vehicles,5,Premise Monotonicity (Specific),13,"['Trams', 'Boats', 'Helicopters']",Taxis,"['Trams', 'Boats']",Taxis,False,False
633,Vehicles,5,Premise Monotonicity (Specific),14,"['Trains', 'Trucks', 'Tractors']",Taxis,"['Trains', 'Trucks']",Taxis,False,False
634,Vehicles,5,Premise Monotonicity (Specific),16,"['Helicopters', 'Jeeps']",Airplanes,"['Helicopters', 'Jeeps', 'Carriages']",Airplanes,False,True
635,Vehicles,5,Premise Monotonicity (Specific),17,"['Boats', 'Trams']",Helicopters,"['Boats', 'Trams', 'Skateboards']",Helicopters,False,True
636,Vehicles,5,Premise Monotonicity (Specific),18,"['Boats', 'Mopeds']",Skateboards,"['Boats', 'Mopeds', 'Zeppelins']",Skateboards,False,True
637,Vehicles,5,Premise Monotonicity (Specific),20,"['Mopeds', 'Buses']",Trucks,"['Mopeds', 'Buses', 'Rockets']",Trucks,False,True
638,Vehicles,5,Premise Monotonicity (Specific),21,"['Carriages', 'Zeppelins', 'Sleds']",Airplanes,"['Carriages', 'Zeppelins']",Airplanes,False,False
639,Vehicles,5,Premise Monotonicity (Specific),23,"['Motorbikes', 'Caravans']",Trams,"['Motorbikes', 'Caravans', 'Skateboards']",Trams,False,True
640,Vehicles,5,Premise Monotonicity (Specific),25,"['Airplanes', 'Zeppelins', 'Rockets']",Trucks,"['Airplanes', 'Zeppelins']",Trucks,False,False
641,Vehicles,5,Premise Monotonicity (Specific),27,"['Motorbikes', 'Carts', 'Sleds']",Zeppelins,"['Motorbikes', 'Carts']",Zeppelins,False,False
642,Vehicles,5,Premise Monotonicity (Specific),28,"['Vans', 'Tractors']",Caravans,"['Vans', 'Tractors', 'Zeppelins']",Caravans,False,True
643,Vehicles,5,Premise Monotonicity (Specific),29,"['Vans', 'Carriages']",Taxis,"['Vans', 'Carriages', 'Hovercraft']",Taxis,False,True
644,Vehicles,5,Premise Monotonicity (Specific),40,"['Carriages', 'Bicycles']",Caravans,"['Carriages', 'Bicycles', 'Hovercraft']",Caravans,False,True
645,Vehicles,5,Premise Monotonicity (Specific),41,"['Caravans', 'Buses', 'Carts']",Vans,"['Caravans', 'Buses']",Vans,False,False
646,Vehicles,5,Premise Monotonicity (Specific),47,"['Skateboards', 'Carts']",Bicycles,"['Skateboards', 'Carts', 'Rockets']",Bicycles,False,True
647,Vehicles,5,Premise Monotonicity (Specific),61,"['Trams', 'Cars', 'Skateboards']",Jeeps,"['Trams', 'Cars']",Jeeps,False,False
648,Vehicles,6,Premise Diversity (General),0,"['Helicopters', 'Carts']",Vehicles,"['Helicopters', 'Zeppelins']",Vehicles,False,False
649,Vehicles,6,Premise Diversity (General),2,"['Jeeps', 'Zeppelins']",Vehicles,"['Jeeps', 'Trucks']",Vehicles,False,False
650,Vehicles,6,Premise Diversity (General),4,"['Airplanes', 'Rockets']",Vehicles,"['Airplanes', 'Caravans']",Vehicles,False,True
651,Vehicles,6,Premise Diversity (General),5,"['Boats', 'Sleds']",Vehicles,"['Boats', 'Submarines']",Vehicles,False,False
652,Vehicles,6,Premise Diversity (General),8,"['Airplanes', 'Sleds']",Vehicles,"['Airplanes', 'Helicopters']",Vehicles,False,False
653,Vehicles,6,Premise Diversity (General),9,"['Motorbikes', 'Bicycles']",Vehicles,"['Motorbikes', 'Submarines']",Vehicles,False,True
654,Vehicles,6,Premise Diversity (General),12,"['Carriages', 'Submarines']",Vehicles,"['Carriages', 'Sleds']",Vehicles,False,False
655,Vehicles,6,Premise Diversity (General),13,"['Trucks', 'Tractors']",Vehicles,"['Trucks', 'Rockets']",Vehicles,False,True
656,Vehicles,6,Premise Diversity (General),15,"['Hovercraft', 'Submarines']",Vehicles,"['Hovercraft', 'Skateboards']",Vehicles,False,True
657,Vehicles,6,Premise Diversity (General),16,"['Vans', 'Tractors']",Vehicles,"['Vans', 'Skateboards']",Vehicles,False,True
658,Vehicles,6,Premise Diversity (General),18,"['Boats', 'Submarines']",Vehicles,"['Boats', 'Helicopters']",Vehicles,False,True
659,Vehicles,6,Premise Diversity (General),19,"['Bicycles', 'Mopeds']",Vehicles,"['Bicycles', 'Helicopters']",Vehicles,False,True
660,Vehicles,6,Premise Diversity (General),20,"['Airplanes', 'Carts']",Vehicles,"['Airplanes', 'Rockets']",Vehicles,False,False
661,Vehicles,6,Premise Diversity (General),23,"['Trains', 'Skateboards']",Vehicles,"['Trains', 'Trams']",Vehicles,False,False
662,Vehicles,6,Premise Diversity (General),25,"['Helicopters', 'Zeppelins']",Vehicles,"['Helicopters', 'Sleds']",Vehicles,False,True
