,model,prompt_name,domain,c1,c2,a_prob,b_prob,gpt3_rating
3362,text-davinci-003,two_choice_similarity,Professions,Postmen,Actors,0.0,0.9996845609213709,-0.9996845609213709
3363,text-davinci-003,two_choice_similarity,Professions,Postmen,Lawyers,0.0,0.9996851577132382,-0.9996851577132382
3364,text-davinci-003,two_choice_similarity,Professions,Postmen,Pharmacists,0.0,0.9997122155678861,-0.9997122155678861
3365,text-davinci-003,two_choice_similarity,Professions,Postmen,Archaeologists,0.0,0.9997472665724748,-0.9997472665724748
3366,text-davinci-003,two_choice_similarity,Professions,Postmen,Architects,0.0,0.9997498885130942,-0.9997498885130942
3367,text-davinci-003,two_choice_similarity,Professions,Postmen,Bakers,0.0,0.999615121324807,-0.999615121324807
3368,text-davinci-003,two_choice_similarity,Professions,Postmen,Accountants,0.0,0.9996949288436715,-0.9996949288436715
3369,text-davinci-003,two_choice_similarity,Professions,Postmen,Firemen,3.7540695502736623e-05,0.9994629507625947,-0.999425410067092
3370,text-davinci-003,two_choice_similarity,Professions,Postmen,Veterinarians,0.0,0.9997526296510914,-0.9997526296510914
3371,text-davinci-003,two_choice_similarity,Professions,Postmen,Managers,0.0,0.9996930239767842,-0.9996930239767842
3372,text-davinci-003,two_choice_similarity,Professions,Postmen,Doctors,0.0,0.9997216332012289,-0.9997216332012289
3373,text-davinci-003,two_choice_similarity,Professions,Postmen,Physiotherapists,0.0,0.999750483484425,-0.999750483484425
3374,text-davinci-003,two_choice_similarity,Professions,Postmen,Cooks,0.0,0.9997192496777496,-0.9997192496777496
3375,text-davinci-003,two_choice_similarity,Professions,Postmen,Teachers,0.0,0.9996566067729552,-0.9996566067729552
3376,text-davinci-003,two_choice_similarity,Professions,Postmen,Plumbers,0.0,0.9996908798374857,-0.9996908798374857
3377,text-davinci-003,two_choice_similarity,Professions,Postmen,Stallholders,0.0,0.9995599861445033,-0.9995599861445033
3378,text-davinci-003,two_choice_similarity,Professions,Postmen,Ministers,0.0,0.9996495702748442,-0.9996495702748442
3379,text-davinci-003,two_choice_similarity,Professions,Postmen,Educators,0.0,0.9996576764560796,-0.9996576764560796
3380,text-davinci-003,two_choice_similarity,Professions,Postmen,Pilots,0.0,0.9996684663894173,-0.9996684663894173
3381,text-davinci-003,two_choice_similarity,Professions,Postmen,Psychologists,0.0,0.9997621640174625,-0.9997621640174625
3382,text-davinci-003,two_choice_similarity,Professions,Postmen,Judges,0.0,0.9997496501627517,-0.9997496501627517
3383,text-davinci-003,two_choice_similarity,Professions,Postmen,Secretaries,0.0,0.9996482603648951,-0.9996482603648951
3384,text-davinci-003,two_choice_similarity,Professions,Postmen,Butchers,0.0,0.9997050642021162,-0.9997050642021162
3385,text-davinci-003,two_choice_similarity,Professions,Postmen,Stewardesses,0.0,0.9995673776280573,-0.9995673776280573
3386,text-davinci-003,two_choice_similarity,Professions,Postmen,Dentists,0.0,0.9997547767221444,-0.9997547767221444
3387,text-davinci-003,two_choice_similarity,Professions,Postmen,Shopassistants,0.0,0.9996448026775108,-0.9996448026775108
3388,text-davinci-003,two_choice_similarity,Professions,Psychologists,Actors,0.0,0.9997140032048827,-0.9997140032048827
3389,text-davinci-003,two_choice_similarity,Professions,Psychologists,Lawyers,1.35247529442156e-05,0.9994655738265672,-0.999452049073623
3390,text-davinci-003,two_choice_similarity,Professions,Psychologists,Pharmacists,0.0,0.9996900456257853,-0.9996900456257853
3391,text-davinci-003,two_choice_similarity,Professions,Psychologists,Archaeologists,0.0,0.9997457153858142,-0.9997457153858142
3392,text-davinci-003,two_choice_similarity,Professions,Psychologists,Architects,0.0,0.9997390395561017,-0.9997390395561017
3393,text-davinci-003,two_choice_similarity,Professions,Psychologists,Bakers,0.0,0.9997613306860533,-0.9997613306860533
3394,text-davinci-003,two_choice_similarity,Professions,Psychologists,Accountants,0.0,0.999674666032576,-0.999674666032576
3395,text-davinci-003,two_choice_similarity,Professions,Psychologists,Firemen,0.0,0.9997734299008825,-0.9997734299008825
3396,text-davinci-003,two_choice_similarity,Professions,Psychologists,Veterinarians,0.0,0.9996926683360542,-0.9996926683360542
3397,text-davinci-003,two_choice_similarity,Professions,Psychologists,Managers,0.0,0.9996361007274075,-0.9996361007274075
3398,text-davinci-003,two_choice_similarity,Professions,Psychologists,Doctors,0.022010723776497376,0.9772201623833051,-0.9552094386068077
3399,text-davinci-003,two_choice_similarity,Professions,Psychologists,Physiotherapists,0.0005604603827110609,0.9973783874440161,-0.996817927061305
3400,text-davinci-003,two_choice_similarity,Professions,Psychologists,Cooks,0.0,0.999801801183981,-0.999801801183981
3401,text-davinci-003,two_choice_similarity,Professions,Psychologists,Teachers,0.012245941536833928,0.9871928387103514,-0.9749468971735175
3402,text-davinci-003,two_choice_similarity,Professions,Psychologists,Plumbers,0.0,0.9997730704923967,-0.9997730704923967
3403,text-davinci-003,two_choice_similarity,Professions,Psychologists,Stallholders,0.0,0.999742497559446,-0.999742497559446
3404,text-davinci-003,two_choice_similarity,Professions,Psychologists,Ministers,2.9801408305195634e-06,0.9996349081822434,-0.9996319280414129
3405,text-davinci-003,two_choice_similarity,Professions,Psychologists,Educators,0.2215432386933058,0.7748504313969224,-0.5533071927036166
3406,text-davinci-003,two_choice_similarity,Professions,Psychologists,Pilots,0.0,0.9997348683236166,-0.9997348683236166
3407,text-davinci-003,two_choice_similarity,Professions,Psychologists,Postmen,0.0,0.9997544191799075,-0.9997544191799075
3408,text-davinci-003,two_choice_similarity,Professions,Psychologists,Judges,0.0,0.9997348683236166,-0.9997348683236166
3409,text-davinci-003,two_choice_similarity,Professions,Psychologists,Secretaries,0.0,0.9997827270471875,-0.9997827270471875
3410,text-davinci-003,two_choice_similarity,Professions,Psychologists,Butchers,0.0,0.9997982256191891,-0.9997982256191891
3411,text-davinci-003,two_choice_similarity,Professions,Psychologists,Stewardesses,0.0,0.9997166278374777,-0.9997166278374777
3412,text-davinci-003,two_choice_similarity,Professions,Psychologists,Dentists,0.0,0.9996991036783811,-0.9996991036783811
3413,text-davinci-003,two_choice_similarity,Professions,Psychologists,Shopassistants,0.0,0.9996930239767842,-0.9996930239767842
3414,text-davinci-003,two_choice_similarity,Professions,Judges,Actors,0.0,0.9997651454126573,-0.9997651454126573
3415,text-davinci-003,two_choice_similarity,Professions,Judges,Lawyers,0.9893062490845101,0.007128825390448116,0.982177423694062
3416,text-davinci-003,two_choice_similarity,Professions,Judges,Pharmacists,0.0,0.9997327221950784,-0.9997327221950784
3417,text-davinci-003,two_choice_similarity,Professions,Judges,Archaeologists,0.0,0.9997581109598724,-0.9997581109598724
3418,text-davinci-003,two_choice_similarity,Professions,Judges,Architects,0.0,0.9997242578638529,-0.9997242578638529
3419,text-davinci-003,two_choice_similarity,Professions,Judges,Bakers,0.0,0.9997634778157831,-0.9997634778157831
3420,text-davinci-003,two_choice_similarity,Professions,Judges,Accountants,0.0,0.9996911162844005,-0.9996911162844005
3421,text-davinci-003,two_choice_similarity,Professions,Judges,Firemen,0.0,0.9997378468381467,-0.9997378468381467
3422,text-davinci-003,two_choice_similarity,Professions,Judges,Veterinarians,0.0,0.9997393980125985,-0.9997393980125985
3423,text-davinci-003,two_choice_similarity,Professions,Judges,Managers,1.3058511598877346e-06,0.9997478615322476,-0.9997465556810877
3424,text-davinci-003,two_choice_similarity,Professions,Judges,Doctors,9.32861413247318e-05,0.9994769573345306,-0.9993836711932058
3425,text-davinci-003,two_choice_similarity,Professions,Judges,Physiotherapists,0.0,0.9996976735898422,-0.9996976735898422
3426,text-davinci-003,two_choice_similarity,Professions,Judges,Cooks,0.0,0.9997615699789565,-0.9997615699789565
3427,text-davinci-003,two_choice_similarity,Professions,Judges,Teachers,4.3613884782157713e-05,0.9996113062409998,-0.9995676923562177
3428,text-davinci-003,two_choice_similarity,Professions,Judges,Plumbers,0.0,0.9997215168436347,-0.9997215168436347
3429,text-davinci-003,two_choice_similarity,Professions,Judges,Stallholders,0.0,0.999720562499933,-0.999720562499933
3430,text-davinci-003,two_choice_similarity,Professions,Judges,Ministers,9.128655892366058e-05,0.9995581987729165,-0.9994669122139929
3431,text-davinci-003,two_choice_similarity,Professions,Judges,Educators,5.8736277892995976e-05,0.9995528330089738,-0.9994940967310808
3432,text-davinci-003,two_choice_similarity,Professions,Judges,Pilots,0.0,0.9997321244450651,-0.9997321244450651
3433,text-davinci-003,two_choice_similarity,Professions,Judges,Postmen,0.0,0.999749290752817,-0.999749290752817
3434,text-davinci-003,two_choice_similarity,Professions,Judges,Psychologists,4.6439832868990755e-05,0.9996037943801848,-0.9995573545473158
3435,text-davinci-003,two_choice_similarity,Professions,Judges,Secretaries,0.0,0.9997594238030953,-0.9997594238030953
3436,text-davinci-003,two_choice_similarity,Professions,Judges,Butchers,0.0,0.9997522721096224,-0.9997522721096224
3437,text-davinci-003,two_choice_similarity,Professions,Judges,Stewardesses,0.0,0.9996933833864847,-0.9996933833864847
3438,text-davinci-003,two_choice_similarity,Professions,Judges,Dentists,0.0,0.9997658604849357,-0.9997658604849357
3439,text-davinci-003,two_choice_similarity,Professions,Judges,Shopassistants,0.0,0.9996592275461269,-0.9996592275461269
3440,text-davinci-003,two_choice_similarity,Professions,Secretaries,Actors,0.0,0.9997180569934018,-0.9997180569934018
3441,text-davinci-003,two_choice_similarity,Professions,Secretaries,Lawyers,3.882236732445204e-05,0.999403643841062,-0.9993648214737375
3442,text-davinci-003,two_choice_similarity,Professions,Secretaries,Pharmacists,0.0,0.9997216332012289,-0.9997216332012289
3443,text-davinci-003,two_choice_similarity,Professions,Secretaries,Archaeologists,0.0,0.9997721170292696,-0.9997721170292696
3444,text-davinci-003,two_choice_similarity,Professions,Secretaries,Architects,0.0,0.9997361783470543,-0.9997361783470543
3445,text-davinci-003,two_choice_similarity,Professions,Secretaries,Bakers,0.0,0.9996796711662399,-0.9996796711662399
3446,text-davinci-003,two_choice_similarity,Professions,Secretaries,Accountants,0.0011082013315374813,0.9983427978783925,-0.9972345965468551
3447,text-davinci-003,two_choice_similarity,Professions,Secretaries,Firemen,0.0,0.9997372518743364,-0.9997372518743364
3448,text-davinci-003,two_choice_similarity,Professions,Secretaries,Veterinarians,0.0,0.9997535839854146,-0.9997535839854146
3449,text-davinci-003,two_choice_similarity,Professions,Secretaries,Managers,0.00039055763763453717,0.9991494881903784,-0.9987589305527439
3450,text-davinci-003,two_choice_similarity,Professions,Secretaries,Doctors,0.0,0.9996480229884473,-0.9996480229884473
3451,text-davinci-003,two_choice_similarity,Professions,Secretaries,Physiotherapists,0.0,0.9996774088137296,-0.9996774088137296
3452,text-davinci-003,two_choice_similarity,Professions,Secretaries,Cooks,0.0,0.9997116196895977,-0.9997116196895977
3453,text-davinci-003,two_choice_similarity,Professions,Secretaries,Teachers,8.962896680464524e-05,0.9993272908003603,-0.9992376618335557
3454,text-davinci-003,two_choice_similarity,Professions,Secretaries,Plumbers,0.0,0.9997434509843283,-0.9997434509843283
3455,text-davinci-003,two_choice_similarity,Professions,Secretaries,Stallholders,0.0,0.9996012938444325,-0.9996012938444325
3456,text-davinci-003,two_choice_similarity,Professions,Secretaries,Ministers,6.4052153564731665e-06,0.9994705197741542,-0.9994641145587978
3457,text-davinci-003,two_choice_similarity,Professions,Secretaries,Educators,2.4505474901767396e-05,0.9995428193589326,-0.9995183138840309
3458,text-davinci-003,two_choice_similarity,Professions,Secretaries,Pilots,0.0,0.99974452174013,-0.99974452174013
3459,text-davinci-003,two_choice_similarity,Professions,Secretaries,Postmen,0.0,0.9996966000950628,-0.9996966000950628
3460,text-davinci-003,two_choice_similarity,Professions,Secretaries,Psychologists,0.0,0.9997323637209804,-0.9997323637209804
3461,text-davinci-003,two_choice_similarity,Professions,Secretaries,Judges,0.0,0.9997184154523726,-0.9997184154523726
3462,text-davinci-003,two_choice_similarity,Professions,Secretaries,Butchers,0.0,0.9997613306860533,-0.9997613306860533
3463,text-davinci-003,two_choice_similarity,Professions,Secretaries,Stewardesses,8.173060696488735e-05,0.9992456330779033,-0.9991639024709383
3464,text-davinci-003,two_choice_similarity,Professions,Secretaries,Dentists,0.0,0.9997494108727016,-0.9997494108727016
3465,text-davinci-003,two_choice_similarity,Professions,Secretaries,Shopassistants,0.001484691310578638,0.9979856478359315,-0.9965009565253529
3466,text-davinci-003,two_choice_similarity,Professions,Butchers,Actors,0.0,0.999764907038682,-0.999764907038682
3467,text-davinci-003,two_choice_similarity,Professions,Butchers,Lawyers,0.0,0.9997336746708885,-0.9997336746708885
3468,text-davinci-003,two_choice_similarity,Professions,Butchers,Pharmacists,0.0,0.9997224702185167,-0.9997224702185167
3469,text-davinci-003,two_choice_similarity,Professions,Butchers,Archaeologists,0.0,0.999742497559446,-0.999742497559446
3470,text-davinci-003,two_choice_similarity,Professions,Butchers,Architects,0.0,0.9997653847064735,-0.9997653847064735
3471,text-davinci-003,two_choice_similarity,Professions,Butchers,Bakers,0.0016901161915737336,0.9978608934563373,-0.9961707772647636
3472,text-davinci-003,two_choice_similarity,Professions,Butchers,Accountants,0.0,0.9997149575323256,-0.9997149575323256
3473,text-davinci-003,two_choice_similarity,Professions,Butchers,Firemen,0.0,0.9997268788243808,-0.9997268788243808
3474,text-davinci-003,two_choice_similarity,Professions,Butchers,Veterinarians,0.0,0.9997044664586429,-0.9997044664586429
3475,text-davinci-003,two_choice_similarity,Professions,Butchers,Managers,0.0,0.9997479816519604,-0.9997479816519604
3476,text-davinci-003,two_choice_similarity,Professions,Butchers,Doctors,0.0,0.9997190113547061,-0.9997190113547061
3477,text-davinci-003,two_choice_similarity,Professions,Butchers,Physiotherapists,0.0,0.9997627608456597,-0.9997627608456597
3478,text-davinci-003,two_choice_similarity,Professions,Butchers,Cooks,0.947084661603007,0.0469924842327747,0.9000921773702323
3479,text-davinci-003,two_choice_similarity,Professions,Butchers,Teachers,0.0,0.9997516762074582,-0.9997516762074582
3480,text-davinci-003,two_choice_similarity,Professions,Butchers,Plumbers,0.0,0.9997180569934018,-0.9997180569934018
3481,text-davinci-003,two_choice_similarity,Professions,Butchers,Stallholders,0.0010677784540402643,0.9985354392174253,-0.997467660763385
3482,text-davinci-003,two_choice_similarity,Professions,Butchers,Ministers,0.0,0.9997415432257082,-0.9997415432257082
3483,text-davinci-003,two_choice_similarity,Professions,Butchers,Educators,0.0,0.9997442852305964,-0.9997442852305964
3484,text-davinci-003,two_choice_similarity,Professions,Butchers,Pilots,0.0,0.9997449993781868,-0.9997449993781868
3485,text-davinci-003,two_choice_similarity,Professions,Butchers,Postmen,0.0,0.9997237802357055,-0.9997237802357055
3486,text-davinci-003,two_choice_similarity,Professions,Butchers,Psychologists,0.0,0.9997783172952428,-0.9997783172952428
3487,text-davinci-003,two_choice_similarity,Professions,Butchers,Judges,0.0,0.9997451194875582,-0.9997451194875582
3488,text-davinci-003,two_choice_similarity,Professions,Butchers,Secretaries,0.0,0.9997682450493285,-0.9997682450493285
3489,text-davinci-003,two_choice_similarity,Professions,Butchers,Stewardesses,0.0,0.9997237802357055,-0.9997237802357055
3490,text-davinci-003,two_choice_similarity,Professions,Butchers,Dentists,0.0,0.9997563232540022,-0.9997563232540022
3491,text-davinci-003,two_choice_similarity,Professions,Butchers,Shopassistants,0.0,0.9997197254542509,-0.9997197254542509
3492,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Actors,0.0,0.9996309757062205,-0.9996309757062205
3493,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Lawyers,0.0,0.9996542215351577,-0.9996542215351577
3494,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Pharmacists,0.0,0.9997420199425793,-0.9997420199425793
3495,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Archaeologists,0.0,0.9996956457851438,-0.9996956457851438
3496,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Architects,0.0,0.9996954064980227,-0.9996954064980227
3497,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Bakers,0.0,0.9996133320153413,-0.9996133320153413
3498,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Accountants,0.0,0.9996745468513695,-0.9996745468513695
3499,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Firemen,0.0,0.9996734733914207,-0.9996734733914207
3500,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Veterinarians,0.0,0.999742138182075,-0.999742138182075
3501,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Managers,2.1897994514837243e-05,0.9994934090605426,-0.9994715110660278
3502,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Doctors,0.0,0.9996343114203741,-0.9996343114203741
3503,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Physiotherapists,0.0,0.9996587499390518,-0.9996587499390518
3504,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Cooks,8.008909087335426e-06,0.9996403935439069,-0.9996323846348195
3505,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Teachers,2.7757710319708385e-06,0.9996093987045565,-0.9996066229335245
3506,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Plumbers,0.0,0.9997334363344088,-0.9997334363344088
3507,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Stallholders,0.0,0.9995921119089748,-0.9995921119089748
3508,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Ministers,0.0,0.9996581540926315,-0.9996581540926315
3509,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Educators,4.848714207591706e-06,0.9995999802292515,-0.9995951315150439
3510,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Pilots,0.9491914006861188,0.04557353972826831,0.9036178609578506
3511,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Postmen,0.0,0.999642417477875,-0.999642417477875
3512,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Psychologists,0.0,0.9996898063200108,-0.9996898063200108
3513,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Judges,0.0,0.9996778845603217,-0.9996778845603217
3514,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Secretaries,7.795303718296282e-05,0.999380636484817,-0.9993026834476341
3515,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Butchers,0.0,0.9997078061269471,-0.9997078061269471
3516,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Dentists,0.0,0.9997585886144191,-0.9997585886144191
3517,text-davinci-003,two_choice_similarity,Professions,Stewardesses,Shopassistants,0.0,0.9995485415380532,-0.9995485415380532
3518,text-davinci-003,two_choice_similarity,Professions,Dentists,Actors,0.0,0.9997601379415044,-0.9997601379415044
3519,text-davinci-003,two_choice_similarity,Professions,Dentists,Lawyers,0.0,0.9996401542600145,-0.9996401542600145
3520,text-davinci-003,two_choice_similarity,Professions,Dentists,Pharmacists,0.000271951993970628,0.9968576780606466,-0.996585726066676
3521,text-davinci-003,two_choice_similarity,Professions,Dentists,Archaeologists,0.0,0.9997481008319243,-0.9997481008319243
3522,text-davinci-003,two_choice_similarity,Professions,Dentists,Architects,0.0,0.9997268788243808,-0.9997268788243808
3523,text-davinci-003,two_choice_similarity,Professions,Dentists,Bakers,0.0,0.9996745468513695,-0.9996745468513695
3524,text-davinci-003,two_choice_similarity,Professions,Dentists,Accountants,0.0,0.9996438484370305,-0.9996438484370305
3525,text-davinci-003,two_choice_similarity,Professions,Dentists,Firemen,0.0,0.9996733551600459,-0.9996733551600459
3526,text-davinci-003,two_choice_similarity,Professions,Dentists,Veterinarians,0.16757983741345958,0.8281609992168112,-0.6605811618033516
3527,text-davinci-003,two_choice_similarity,Professions,Dentists,Managers,0.0,0.9997314094069134,-0.9997314094069134
3528,text-davinci-003,two_choice_similarity,Professions,Dentists,Doctors,0.9051065386008886,0.060173254668271385,0.8449332839326172
3529,text-davinci-003,two_choice_similarity,Professions,Dentists,Physiotherapists,0.00010770204349785444,0.9979325950317016,-0.9978248929882038
3530,text-davinci-003,two_choice_similarity,Professions,Dentists,Cooks,0.0,0.9997730704923967,-0.9997730704923967
3531,text-davinci-003,two_choice_similarity,Professions,Dentists,Teachers,0.0,0.9996915939069393,-0.9996915939069393
3532,text-davinci-003,two_choice_similarity,Professions,Dentists,Plumbers,0.0,0.9997417806243633,-0.9997417806243633
3533,text-davinci-003,two_choice_similarity,Professions,Dentists,Stallholders,0.0,0.9996741884081282,-0.9996741884081282
3534,text-davinci-003,two_choice_similarity,Professions,Dentists,Ministers,0.0,0.9997032756513798,-0.9997032756513798
3535,text-davinci-003,two_choice_similarity,Professions,Dentists,Educators,5.157549470982444e-06,0.9995904427314845,-0.9995852851820135
3536,text-davinci-003,two_choice_similarity,Professions,Dentists,Pilots,0.0,0.9997156744281788,-0.9997156744281788
3537,text-davinci-003,two_choice_similarity,Professions,Dentists,Postmen,0.0,0.9997212775303267,-0.9997212775303267
3538,text-davinci-003,two_choice_similarity,Professions,Dentists,Psychologists,2.2126667559268715e-05,0.999452816959273,-0.9994306902917137
3539,text-davinci-003,two_choice_similarity,Professions,Dentists,Judges,0.0,0.9997271181090379,-0.9997271181090379
3540,text-davinci-003,two_choice_similarity,Professions,Dentists,Secretaries,0.0,0.9997633576942085,-0.9997633576942085
3541,text-davinci-003,two_choice_similarity,Professions,Dentists,Butchers,0.0,0.9997452386571836,-0.9997452386571836
3542,text-davinci-003,two_choice_similarity,Professions,Dentists,Stewardesses,0.0,0.9997430915866197,-0.9997430915866197
3543,text-davinci-003,two_choice_similarity,Professions,Dentists,Shopassistants,0.0,0.9997563232540022,-0.9997563232540022
3544,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Actors,0.0,0.9996433708073138,-0.9996433708073138
3545,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Lawyers,0.0,0.9996207229237419,-0.9996207229237419
3546,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Pharmacists,0.0001901293363034882,0.9991423380724205,-0.998952208736117
3547,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Archaeologists,0.0,0.9996654261623136,-0.9996654261623136
3548,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Architects,0.0,0.9996495702748442,-0.9996495702748442
3549,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Bakers,0.0005056944119843489,0.999018599788497,-0.9985129053765127
3550,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Accountants,0.0,0.9996563675251681,-0.9996563675251681
3551,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Firemen,0.0,0.9997404715533353,-0.9997404715533353
3552,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Veterinarians,0.0,0.9997630001489028,-0.9997630001489028
3553,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Managers,8.992434007671505e-06,0.9993886260252761,-0.9993796335912685
3554,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Doctors,0.0,0.9996487379869515,-0.9996487379869515
3555,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Physiotherapists,0.0,0.999641463249668,-0.999641463249668
3556,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Cooks,5.685985510620173e-05,0.9994344614772287,-0.9993776016221225
3557,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Teachers,0.0,0.9995872854500901,-0.9995872854500901
3558,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Plumbers,0.0,0.9996983885938681,-0.9996983885938681
3559,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Stallholders,0.22654032830417375,0.7724162888733682,-0.5458759605691945
3560,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Ministers,0.0,0.9996119011298574,-0.9996119011298574
3561,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Educators,0.0,0.9995567679863436,-0.9995567679863436
3562,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Pilots,0.0,0.9996768110667985,-0.9996768110667985
3563,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Postmen,0.0,0.9996409884400785,-0.9996409884400785
3564,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Psychologists,0.0,0.9997078061269471,-0.9997078061269471
3565,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Judges,0.0,0.9996493319684117,-0.9996493319684117
3566,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Secretaries,0.00044161901703087565,0.999035703173291,-0.9985940841562602
3567,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Butchers,0.0,0.999724495288395,-0.999724495288395
3568,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Stewardesses,0.0,0.9994917391083499,-0.9994917391083499
3569,text-davinci-003,two_choice_similarity,Professions,Shopassistants,Dentists,0.0,0.9997624033305604,-0.9997624033305604
3570,text-davinci-003,two_choice_similarity,Sports,Badminton,Ballet,0.0,0.9996597041837602,-0.9996597041837602
3571,text-davinci-003,two_choice_similarity,Sports,Badminton,Baseball,0.0,0.9995720275463481,-0.9995720275463481
3572,text-davinci-003,two_choice_similarity,Sports,Badminton,Basketball,1.1521519619282742e-05,0.9992666159176625,-0.9992550943980433
3573,text-davinci-003,two_choice_similarity,Sports,Badminton,Billiards,0.0,0.9997525114003574,-0.9997525114003574
3574,text-davinci-003,two_choice_similarity,Sports,Badminton,Boxing,0.0,0.9996154788172268,-0.9996154788172268
3575,text-davinci-003,two_choice_similarity,Sports,Badminton,Golfing,4.259779783667049e-05,0.9987352957133949,-0.9986926979155583
3576,text-davinci-003,two_choice_similarity,Sports,Badminton,Handball,0.0009399407656046268,0.9975803300321929,-0.9966403892665883
3577,text-davinci-003,two_choice_similarity,Sports,Badminton,Running,0.0,0.9996239431571067,-0.9996239431571067
3578,text-davinci-003,two_choice_similarity,Sports,Badminton,Judo,0.0,0.9994298094204679,-0.9994298094204679
3579,text-davinci-003,two_choice_similarity,Sports,Badminton,Shotput,0.0,0.9996641162615773,-0.9996641162615773
3580,text-davinci-003,two_choice_similarity,Sports,Badminton,Rugby,0.0,0.9994705197741542,-0.9994705197741542
3581,text-davinci-003,two_choice_similarity,Sports,Badminton,Chess,0.0,0.9996597041837602,-0.9996597041837602
3582,text-davinci-003,two_choice_similarity,Sports,Badminton,Fencing,1.542564768116318e-05,0.9993663910150029,-0.9993509653673217
3583,text-davinci-003,two_choice_similarity,Sports,Badminton,Skiing,0.0,0.9996877785312704,-0.9996877785312704
3584,text-davinci-003,two_choice_similarity,Sports,Badminton,Squash,0.4135173113407176,0.5297477654311306,-0.11623045409041294
3585,text-davinci-003,two_choice_similarity,Sports,Badminton,Surfing,0.0,0.9996642363612315,-0.9996642363612315
3586,text-davinci-003,two_choice_similarity,Sports,Badminton,Tennis,0.8929989445689585,0.05015012861356067,0.8428488159553977
3587,text-davinci-003,two_choice_similarity,Sports,Badminton,Gymnastics,0.0,0.999672041490153,-0.999672041490153
3588,text-davinci-003,two_choice_similarity,Sports,Badminton,Soccer,1.1221903722784506e-05,0.9993051772412066,-0.9992939553374838
3589,text-davinci-003,two_choice_similarity,Sports,Badminton,Volleyball,0.30924544407273485,0.6561127039453899,-0.34686725987265504
3590,text-davinci-003,two_choice_similarity,Sports,Badminton,Walking,0.0,0.9997067335610115,-0.9997067335610115
3591,text-davinci-003,two_choice_similarity,Sports,Badminton,Cycling,0.0,0.9996632820822069,-0.9996632820822069
3592,text-davinci-003,two_choice_similarity,Sports,Badminton,Sailing,0.0,0.9996551748858503,-0.9996551748858503
3593,text-davinci-003,two_choice_similarity,Sports,Badminton,Swimming,0.0,0.9996124987979917,-0.9996124987979917
3594,text-davinci-003,two_choice_similarity,Sports,Ballet,Badminton,0.0,0.9996545790415609,-0.9996545790415609
3595,text-davinci-003,two_choice_similarity,Sports,Ballet,Baseball,0.0,0.9996807455725438,-0.9996807455725438
3596,text-davinci-003,two_choice_similarity,Sports,Ballet,Basketball,0.0,0.999671328324373,-0.999671328324373
3597,text-davinci-003,two_choice_similarity,Sports,Ballet,Billiards,0.0,0.9996780037119358,-0.9996780037119358
