,domain,c1,c2,prompt_name,prompt
4872,KitchenUtensils,Forks,Bottles,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and bottles on a scale of 0 to 20? Answer with a single number.
Answer:"
4873,KitchenUtensils,Forks,Stoves,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and stoves on a scale of 0 to 20? Answer with a single number.
Answer:"
4874,KitchenUtensils,Forks,Fridges,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and fridges on a scale of 0 to 20? Answer with a single number.
Answer:"
4875,KitchenUtensils,Forks,Glasses,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and glasses on a scale of 0 to 20? Answer with a single number.
Answer:"
4876,KitchenUtensils,Forks,Towels,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and towels on a scale of 0 to 20? Answer with a single number.
Answer:"
4877,KitchenUtensils,Forks,Kettles,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and kettles on a scale of 0 to 20? Answer with a single number.
Answer:"
4878,KitchenUtensils,Forks,Whisks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and whisks on a scale of 0 to 20? Answer with a single number.
Answer:"
4879,KitchenUtensils,Forks,Percolators,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and percolators on a scale of 0 to 20? Answer with a single number.
Answer:"
4880,KitchenUtensils,Forks,Bowls,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and bowls on a scale of 0 to 20? Answer with a single number.
Answer:"
4881,KitchenUtensils,Forks,Spoons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and spoons on a scale of 0 to 20? Answer with a single number.
Answer:"
4882,KitchenUtensils,Forks,Knives,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and knives on a scale of 0 to 20? Answer with a single number.
Answer:"
4883,KitchenUtensils,Forks,Mixers,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and mixers on a scale of 0 to 20? Answer with a single number.
Answer:"
4884,KitchenUtensils,Forks,Nutcrackers,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and nutcrackers on a scale of 0 to 20? Answer with a single number.
Answer:"
4885,KitchenUtensils,Forks,Ovens,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and ovens on a scale of 0 to 20? Answer with a single number.
Answer:"
4886,KitchenUtensils,Forks,Pans,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and pans on a scale of 0 to 20? Answer with a single number.
Answer:"
4887,KitchenUtensils,Forks,Pots,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and pots on a scale of 0 to 20? Answer with a single number.
Answer:"
4888,KitchenUtensils,Forks,Graters,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and graters on a scale of 0 to 20? Answer with a single number.
Answer:"
4889,KitchenUtensils,Forks,Scissors,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and scissors on a scale of 0 to 20? Answer with a single number.
Answer:"
4890,KitchenUtensils,Forks,Aprons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and aprons on a scale of 0 to 20? Answer with a single number.
Answer:"
4891,KitchenUtensils,Forks,Spatulas,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and spatulas on a scale of 0 to 20? Answer with a single number.
Answer:"
4892,KitchenUtensils,Forks,Mugs,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and mugs on a scale of 0 to 20? Answer with a single number.
Answer:"
4893,KitchenUtensils,Forks,Teaspoons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and teaspoons on a scale of 0 to 20? Answer with a single number.
Answer:"
4894,KitchenUtensils,Forks,Colanders,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and colanders on a scale of 0 to 20? Answer with a single number.
Answer:"
4895,KitchenUtensils,Forks,Scale,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and scale on a scale of 0 to 20? Answer with a single number.
Answer:"
4896,KitchenUtensils,Forks,Woks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and woks on a scale of 0 to 20? Answer with a single number.
Answer:"
4897,KitchenUtensils,Forks,Sieves,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are forks and sieves on a scale of 0 to 20? Answer with a single number.
Answer:"
4898,KitchenUtensils,Scale,Plates,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and plates on a scale of 0 to 20? Answer with a single number.
Answer:"
4899,KitchenUtensils,Scale,Toasters,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and toasters on a scale of 0 to 20? Answer with a single number.
Answer:"
4900,KitchenUtensils,Scale,Bottles,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and bottles on a scale of 0 to 20? Answer with a single number.
Answer:"
4901,KitchenUtensils,Scale,Stoves,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and stoves on a scale of 0 to 20? Answer with a single number.
Answer:"
4902,KitchenUtensils,Scale,Fridges,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and fridges on a scale of 0 to 20? Answer with a single number.
Answer:"
4903,KitchenUtensils,Scale,Glasses,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and glasses on a scale of 0 to 20? Answer with a single number.
Answer:"
4904,KitchenUtensils,Scale,Towels,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and towels on a scale of 0 to 20? Answer with a single number.
Answer:"
4905,KitchenUtensils,Scale,Kettles,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and kettles on a scale of 0 to 20? Answer with a single number.
Answer:"
4906,KitchenUtensils,Scale,Whisks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and whisks on a scale of 0 to 20? Answer with a single number.
Answer:"
4907,KitchenUtensils,Scale,Percolators,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and percolators on a scale of 0 to 20? Answer with a single number.
Answer:"
4908,KitchenUtensils,Scale,Bowls,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and bowls on a scale of 0 to 20? Answer with a single number.
Answer:"
4909,KitchenUtensils,Scale,Spoons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and spoons on a scale of 0 to 20? Answer with a single number.
Answer:"
4910,KitchenUtensils,Scale,Knives,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and knives on a scale of 0 to 20? Answer with a single number.
Answer:"
4911,KitchenUtensils,Scale,Mixers,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and mixers on a scale of 0 to 20? Answer with a single number.
Answer:"
4912,KitchenUtensils,Scale,Nutcrackers,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and nutcrackers on a scale of 0 to 20? Answer with a single number.
Answer:"
4913,KitchenUtensils,Scale,Ovens,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and ovens on a scale of 0 to 20? Answer with a single number.
Answer:"
4914,KitchenUtensils,Scale,Pans,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and pans on a scale of 0 to 20? Answer with a single number.
Answer:"
4915,KitchenUtensils,Scale,Pots,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and pots on a scale of 0 to 20? Answer with a single number.
Answer:"
4916,KitchenUtensils,Scale,Graters,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and graters on a scale of 0 to 20? Answer with a single number.
Answer:"
4917,KitchenUtensils,Scale,Scissors,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and scissors on a scale of 0 to 20? Answer with a single number.
Answer:"
4918,KitchenUtensils,Scale,Aprons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and aprons on a scale of 0 to 20? Answer with a single number.
Answer:"
4919,KitchenUtensils,Scale,Spatulas,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and spatulas on a scale of 0 to 20? Answer with a single number.
Answer:"
4920,KitchenUtensils,Scale,Mugs,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and mugs on a scale of 0 to 20? Answer with a single number.
Answer:"
4921,KitchenUtensils,Scale,Teaspoons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and teaspoons on a scale of 0 to 20? Answer with a single number.
Answer:"
4922,KitchenUtensils,Scale,Colanders,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and colanders on a scale of 0 to 20? Answer with a single number.
Answer:"
4923,KitchenUtensils,Scale,Forks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and forks on a scale of 0 to 20? Answer with a single number.
Answer:"
4924,KitchenUtensils,Scale,Woks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and woks on a scale of 0 to 20? Answer with a single number.
Answer:"
4925,KitchenUtensils,Scale,Sieves,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are scale and sieves on a scale of 0 to 20? Answer with a single number.
Answer:"
4926,KitchenUtensils,Woks,Plates,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and plates on a scale of 0 to 20? Answer with a single number.
Answer:"
4927,KitchenUtensils,Woks,Toasters,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and toasters on a scale of 0 to 20? Answer with a single number.
Answer:"
4928,KitchenUtensils,Woks,Bottles,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and bottles on a scale of 0 to 20? Answer with a single number.
Answer:"
4929,KitchenUtensils,Woks,Stoves,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and stoves on a scale of 0 to 20? Answer with a single number.
Answer:"
4930,KitchenUtensils,Woks,Fridges,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and fridges on a scale of 0 to 20? Answer with a single number.
Answer:"
4931,KitchenUtensils,Woks,Glasses,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and glasses on a scale of 0 to 20? Answer with a single number.
Answer:"
4932,KitchenUtensils,Woks,Towels,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and towels on a scale of 0 to 20? Answer with a single number.
Answer:"
4933,KitchenUtensils,Woks,Kettles,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and kettles on a scale of 0 to 20? Answer with a single number.
Answer:"
4934,KitchenUtensils,Woks,Whisks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and whisks on a scale of 0 to 20? Answer with a single number.
Answer:"
4935,KitchenUtensils,Woks,Percolators,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and percolators on a scale of 0 to 20? Answer with a single number.
Answer:"
4936,KitchenUtensils,Woks,Bowls,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and bowls on a scale of 0 to 20? Answer with a single number.
Answer:"
4937,KitchenUtensils,Woks,Spoons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and spoons on a scale of 0 to 20? Answer with a single number.
Answer:"
4938,KitchenUtensils,Woks,Knives,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and knives on a scale of 0 to 20? Answer with a single number.
Answer:"
4939,KitchenUtensils,Woks,Mixers,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and mixers on a scale of 0 to 20? Answer with a single number.
Answer:"
4940,KitchenUtensils,Woks,Nutcrackers,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and nutcrackers on a scale of 0 to 20? Answer with a single number.
Answer:"
4941,KitchenUtensils,Woks,Ovens,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and ovens on a scale of 0 to 20? Answer with a single number.
Answer:"
4942,KitchenUtensils,Woks,Pans,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and pans on a scale of 0 to 20? Answer with a single number.
Answer:"
4943,KitchenUtensils,Woks,Pots,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and pots on a scale of 0 to 20? Answer with a single number.
Answer:"
4944,KitchenUtensils,Woks,Graters,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and graters on a scale of 0 to 20? Answer with a single number.
Answer:"
4945,KitchenUtensils,Woks,Scissors,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and scissors on a scale of 0 to 20? Answer with a single number.
Answer:"
4946,KitchenUtensils,Woks,Aprons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and aprons on a scale of 0 to 20? Answer with a single number.
Answer:"
4947,KitchenUtensils,Woks,Spatulas,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and spatulas on a scale of 0 to 20? Answer with a single number.
Answer:"
4948,KitchenUtensils,Woks,Mugs,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and mugs on a scale of 0 to 20? Answer with a single number.
Answer:"
4949,KitchenUtensils,Woks,Teaspoons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and teaspoons on a scale of 0 to 20? Answer with a single number.
Answer:"
4950,KitchenUtensils,Woks,Colanders,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and colanders on a scale of 0 to 20? Answer with a single number.
Answer:"
4951,KitchenUtensils,Woks,Forks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and forks on a scale of 0 to 20? Answer with a single number.
Answer:"
4952,KitchenUtensils,Woks,Scale,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and scale on a scale of 0 to 20? Answer with a single number.
Answer:"
4953,KitchenUtensils,Woks,Sieves,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are woks and sieves on a scale of 0 to 20? Answer with a single number.
Answer:"
4954,KitchenUtensils,Sieves,Plates,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and plates on a scale of 0 to 20? Answer with a single number.
Answer:"
4955,KitchenUtensils,Sieves,Toasters,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and toasters on a scale of 0 to 20? Answer with a single number.
Answer:"
4956,KitchenUtensils,Sieves,Bottles,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and bottles on a scale of 0 to 20? Answer with a single number.
Answer:"
4957,KitchenUtensils,Sieves,Stoves,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and stoves on a scale of 0 to 20? Answer with a single number.
Answer:"
4958,KitchenUtensils,Sieves,Fridges,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and fridges on a scale of 0 to 20? Answer with a single number.
Answer:"
4959,KitchenUtensils,Sieves,Glasses,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and glasses on a scale of 0 to 20? Answer with a single number.
Answer:"
4960,KitchenUtensils,Sieves,Towels,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and towels on a scale of 0 to 20? Answer with a single number.
Answer:"
4961,KitchenUtensils,Sieves,Kettles,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and kettles on a scale of 0 to 20? Answer with a single number.
Answer:"
4962,KitchenUtensils,Sieves,Whisks,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and whisks on a scale of 0 to 20? Answer with a single number.
Answer:"
4963,KitchenUtensils,Sieves,Percolators,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and percolators on a scale of 0 to 20? Answer with a single number.
Answer:"
4964,KitchenUtensils,Sieves,Bowls,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and bowls on a scale of 0 to 20? Answer with a single number.
Answer:"
4965,KitchenUtensils,Sieves,Spoons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and spoons on a scale of 0 to 20? Answer with a single number.
Answer:"
4966,KitchenUtensils,Sieves,Knives,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and knives on a scale of 0 to 20? Answer with a single number.
Answer:"
4967,KitchenUtensils,Sieves,Mixers,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and mixers on a scale of 0 to 20? Answer with a single number.
Answer:"
4968,KitchenUtensils,Sieves,Nutcrackers,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and nutcrackers on a scale of 0 to 20? Answer with a single number.
Answer:"
4969,KitchenUtensils,Sieves,Ovens,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and ovens on a scale of 0 to 20? Answer with a single number.
Answer:"
4970,KitchenUtensils,Sieves,Pans,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and pans on a scale of 0 to 20? Answer with a single number.
Answer:"
4971,KitchenUtensils,Sieves,Pots,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and pots on a scale of 0 to 20? Answer with a single number.
Answer:"
4972,KitchenUtensils,Sieves,Graters,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and graters on a scale of 0 to 20? Answer with a single number.
Answer:"
4973,KitchenUtensils,Sieves,Scissors,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and scissors on a scale of 0 to 20? Answer with a single number.
Answer:"
4974,KitchenUtensils,Sieves,Aprons,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and aprons on a scale of 0 to 20? Answer with a single number.
Answer:"
4975,KitchenUtensils,Sieves,Spatulas,two_choice_similarity,"You are an expert on kitchen utensils and the different properties that they have. With these properties in mind, we will ask you whether two kitchen utensils are similar or not.

Question: With their respective properties in mind, how similar are sieves and spatulas on a scale of 0 to 20? Answer with a single number.
Answer:"
